,IOB
2064,O
2065,O
2066,O
2067,O
2068,O
2069,O
2070,O
2071,O
2072,O
2073,O
2074,O
2075,O
2076,O
2077,O
2078,O
2079,O
2080,O
2081,B-V
2082,B-A1
2083,I-A1
2084,I-A1
2085,B-A2
2086,I-A2
2087,I-A2
2088,I-A2
2089,I-A2
2090,O
2091,O
2092,O
2093,O
2094,O
2095,O
2096,O
2097,O
2098,O
2099,O
2100,O
2101,O
2102,O
2103,O
2104,O
2105,O
2106,O
2107,O
2108,B-A0
2109,O
2110,O
2111,O
2112,O
2113,O
2114,O
2115,O
2116,O
2117,O
2118,O
2119,O
2120,O
2121,O
2122,O
2123,O
2124,B-V
2125,B-A1
2126,I-A1
2127,I-A1
2128,I-A1
2129,O
2130,B-AM-MNR
2131,I-AM-MNR
2132,I-AM-MNR
2133,I-AM-MNR
2134,I-AM-MNR
2135,I-AM-MNR
2136,O
2137,O
2138,O
2139,O
2140,O
2141,O
2142,O
2143,O
2144,O
2145,O
2146,O
2147,O
2148,O
2149,O
2150,O
2151,O
2152,O
2153,O
2154,O
2155,O
2156,O
2157,O
2158,O
2159,B-V
2160,B-A1
2161,I-A1
2162,I-A1
2163,I-A1
2164,I-A1
2165,O
2166,O
2167,O
2168,O
2169,O
2170,O
2171,O
2172,O
2173,B-A0
2174,B-V
2175,B-A2
2176,I-A2
2177,I-A2
2178,I-A2
2179,I-A2
2180,I-A2
2181,I-A2
2182,I-A2
2183,I-A2
2184,I-A2
2185,I-A2
2186,I-A2
2187,I-A2
2188,I-A2
2189,I-A2
2190,I-A2
2191,I-A2
2192,I-A2
2193,I-A2
2194,O
2195,B-A1
2196,I-A1
2197,I-A1
2198,I-A1
2199,I-A1
2200,I-A1
2201,I-A1
2202,I-A1
2203,I-A1
2204,I-A1
2205,I-A1
2206,I-A1
2207,I-A1
2208,O
2209,B-V
2210,B-A0
2211,I-A0
2212,I-A0
2213,I-A0
2214,I-A0
2215,I-A0
2216,I-A0
2217,I-A0
2218,O
2219,B-A0
2220,I-A0
2221,B-V
2222,B-A1
2223,I-A1
2224,I-A1
2225,O
2226,O
2227,O
2228,O
2229,O
2230,O
2231,O
2232,O
2233,B-A0
2234,B-V
2235,B-A1
2236,I-A1
2237,I-A1
2238,I-A1
2239,I-A1
2240,I-A1
2241,I-A1
2242,I-A1
2243,I-A1
2244,I-A1
2245,I-A1
2246,I-A1
2247,I-A1
2248,I-A1
2249,I-A1
2250,I-A1
2251,I-A1
2252,I-A1
2253,I-A1
2254,O
2255,O
2256,O
2257,O
2258,O
2259,O
2260,O
2261,O
2262,O
2263,O
2264,O
2265,O
2266,O
2267,O
2268,O
2269,O
2270,O
2271,B-A1
2272,B-V
2273,B-AM-PNC
2274,I-AM-PNC
2275,I-AM-PNC
2276,I-AM-PNC
2277,I-AM-PNC
2278,I-AM-PNC
2279,I-AM-PNC
2280,I-AM-PNC
2281,I-AM-PNC
2282,I-AM-PNC
2283,O
2284,O
2285,O
2286,O
2287,O
2288,O
2289,O
2290,O
2291,O
2292,O
2293,O
2294,O
2295,O
2296,O
2297,O
2298,O
2299,O
2300,O
2301,O
2302,O
2303,B-V
2304,B-A1
2305,I-A1
2306,I-A1
2307,I-A1
2308,I-A1
2309,I-A1
2310,I-A1
2311,I-A1
2312,O
2313,O
2314,O
2315,O
2316,O
2317,O
2318,B-V
2319,B-A1
2320,I-A1
2321,I-A1
2322,I-A1
2323,I-A1
2324,I-A1
2325,I-A1
2326,I-A1
2327,I-A1
2328,I-A1
2329,I-A1
2330,I-A1
2331,I-A1
2332,O
2333,O
2334,O
2335,O
2336,O
2337,O
2338,O
2339,O
2340,O
2341,O
2342,O
2343,O
2344,O
2345,O
2346,O
2347,B-A0
2348,B-V
2349,B-A1
2350,I-A1
2351,I-A1
2352,O
2353,B-A1
2354,I-A1
2355,B-V
2356,B-A2
2357,I-A2
2358,B-AM-PRD
2359,I-AM-PRD
2360,I-AM-PRD
2361,O
2362,B-A0
2363,I-A0
2364,I-A0
2365,I-A0
2366,I-A0
2367,I-A0
2368,I-A0
2369,I-A0
2370,I-A0
2371,I-A0
2372,I-A0
2373,I-A0
2374,I-A0
2375,I-A0
2376,I-A0
2377,B-V
2378,B-A1
2379,I-A1
2380,I-A1
2381,I-A1
2382,I-A1
2383,I-A1
2384,I-A1
2385,O
2386,O
2387,O
2388,O
2389,O
2390,O
2391,O
2392,O
2393,O
2394,O
2395,O
2396,O
2397,O
2398,O
2399,O
2400,O
2401,O
2402,O
2403,O
2404,O
2405,O
2406,O
2407,O
2408,O
2409,O
2410,O
2411,O
2412,O
2413,O
2414,O
2415,O
2416,O
2417,O
2418,O
2419,O
2420,O
2421,O
2422,O
2423,B-A1
2424,O
2425,O
2426,B-V
2427,B-A2
2428,I-A2
2429,B-AM-PNC
2430,I-AM-PNC
2431,I-AM-PNC
2432,I-AM-PNC
2433,O
2434,O
2435,O
2436,O
2437,O
2438,O
2439,O
2440,O
2441,O
2442,O
2443,O
2444,O
2445,O
2446,O
2447,O
2448,O
2449,O
2450,O
2451,O
2452,O
2453,O
2454,O
2455,O
2456,O
2457,O
2458,O
2459,O
2460,O
2461,O
2462,O
2463,O
2464,O
2465,O
2466,B-V
2467,B-AM-PRD
2468,I-AM-PRD
2469,O
2470,B-V
2471,B-A1
2472,I-A1
2473,I-A1
2474,I-A1
2475,I-A1
2476,I-A1
2477,I-A1
2478,I-A1
2479,I-A1
2480,I-A1
2481,I-A1
2482,I-A1
2483,I-A1
2484,I-A1
2485,I-A1
2486,I-A1
2487,O
2488,O
2489,O
2490,O
2491,O
2492,B-V
2493,B-A1
2494,I-A1
2495,I-A1
2496,I-A1
2497,I-A1
2498,I-A1
2499,B-AM-LOC
2500,I-AM-LOC
2501,I-AM-LOC
2502,I-AM-LOC
2503,I-AM-LOC
2504,I-AM-LOC
2505,O
2506,B-V
2507,B-A1
2508,I-A1
2509,I-A1
2510,I-A1
2511,I-A1
2512,I-A1
2513,I-A1
2514,I-A1
2515,I-A1
2516,I-A1
2517,I-A1
2518,I-A1
2519,I-A1
2520,O
2521,O
2522,O
2523,B-A0
2524,I-A0
2525,I-A0
2526,I-A0
2527,O
2528,B-AM-TMP
2529,O
2530,B-V
2531,B-A1
2532,I-A1
2533,I-A1
2534,I-A1
2535,O
2536,B-V
2537,B-A1
2538,I-A1
2539,O
2540,B-AM-DIS
2541,I-AM-DIS
2542,I-AM-DIS
2543,O
2544,B-A0
2545,I-A0
2546,B-AM-NEG
2547,B-V
2548,O
2549,B-A0
2550,B-AM-TMP
2551,B-V
2552,B-C-V
2553,B-A1
2554,I-A1
2555,I-A1
2556,I-A1
2557,I-A1
2558,I-A1
2559,I-A1
2560,O
2561,B-A0
2562,I-A0
2563,I-A0
2564,I-A0
2565,B-V
2566,B-A1
2567,I-A1
2568,I-A1
2569,I-A1
2570,I-A1
2571,I-A1
2572,I-A1
2573,I-A1
2574,I-A1
2575,I-A1
2576,I-A1
2577,I-A1
2578,I-A1
2579,I-A1
2580,O
2581,O
2582,O
2583,O
2584,O
2585,O
2586,O
2587,O
2588,O
2589,O
2590,B-V
2591,B-AM-EXT
2592,O
2593,O
2594,O
2595,O
2596,O
2597,O
2598,O
2599,O
2600,O
2601,O
2602,O
2603,O
2604,O
2605,O
2606,O
2607,O
2608,O
2609,O
2610,O
2611,O
2612,O
2613,B-AM-ADV
2614,B-AM-REC
2615,B-V
2616,B-AM-TMP
2617,I-AM-TMP
2618,I-AM-TMP
2619,I-AM-TMP
2620,O
2621,B-A0
2622,I-A0
2623,I-A0
2624,I-A0
2625,I-A0
2626,I-A0
2627,B-V
2628,B-A1
2629,I-A1
2630,I-A1
2631,I-A1
2632,I-A1
2633,I-A1
2634,I-A1
2635,I-A1
2636,I-A1
2637,I-A1
2638,I-A1
2639,I-A1
2640,I-A1
2641,I-A1
2642,I-A1
2643,I-A1
2644,I-A1
2645,I-A1
2646,I-A1
2647,I-A1
2648,I-A1
2649,I-A1
2650,O
2651,O
2652,O
2653,O
2654,O
2655,O
2656,O
2657,O
2658,O
2659,O
2660,O
2661,B-V
2662,B-A1
2663,I-A1
2664,I-A1
2665,I-A1
2666,I-A1
2667,B-AM-MNR
2668,I-AM-MNR
2669,I-AM-MNR
2670,I-AM-MNR
2671,I-AM-MNR
2672,I-AM-MNR
2673,I-AM-MNR
2674,I-AM-MNR
2675,I-AM-MNR
2676,I-AM-MNR
2677,I-AM-MNR
2678,I-AM-MNR
2679,I-AM-MNR
2680,O
2681,O
2682,O
2683,O
2684,B-A0
2685,I-A0
2686,B-V
2687,B-A1
2688,I-A1
2689,O
2690,O
2691,O
2692,O
2693,O
2694,O
2695,O
2696,O
2697,O
2698,O
2699,O
2700,O
2701,O
2702,O
2703,O
2704,O
2705,O
2706,O
2707,B-V
2708,B-A1
2709,I-A1
2710,O
2711,B-AM-MNR
2712,I-AM-MNR
2713,I-AM-MNR
2714,O
2715,B-AM-LOC
2716,I-AM-LOC
2717,I-AM-LOC
2718,O
2719,B-A1
2720,I-A1
2721,I-A1
2722,I-A1
2723,I-A1
2724,O
2725,B-V
2726,B-A0
2727,I-A0
2728,I-A0
2729,O
2730,B-A1
2731,I-A1
2732,I-A1
2733,O
2734,O
2735,B-V
2736,B-A0
2737,I-A0
2738,I-A0
2739,I-A0
2740,I-A0
2741,I-A0
2742,I-A0
2743,I-A0
2744,I-A0
2745,I-A0
2746,I-A0
2747,I-A0
2748,I-A0
2749,O
2750,O
2751,B-V
2752,B-A1
2753,B-AM-TMP
2754,I-AM-TMP
2755,I-AM-TMP
2756,I-AM-TMP
2757,I-AM-TMP
2758,I-AM-TMP
2759,O
2760,B-A1
2761,I-A1
2762,I-A1
2763,I-A1
2764,I-A1
2765,I-A1
2766,I-A1
2767,I-A1
2768,I-A1
2769,O
2770,O
2771,B-V
2772,B-A0
2773,O
2774,O
2775,B-V
2776,B-A1
2777,I-A1
2778,I-A1
2779,I-A1
2780,I-A1
2781,I-A1
2782,I-A1
2783,O
2784,O
2785,O
2786,O
2787,O
2788,O
2789,O
2790,O
2791,O
2792,O
2793,O
2794,O
2795,O
2796,O
2797,O
2798,O
2799,O
2800,O
2801,O
2802,O
2803,O
2804,O
2805,O
2806,O
2807,O
2808,B-A0
2809,I-A0
2810,B-AM-NEG
2811,B-V
2812,B-AM-TMP
2813,B-A1
2814,I-A1
2815,I-A1
2816,I-A1
2817,I-A1
2818,I-A1
2819,I-A1
2820,I-A1
2821,O
2822,O
2823,O
2824,O
2825,O
2826,O
2827,O
2828,O
2829,O
2830,O
2831,O
2832,O
2833,O
2834,O
2835,O
2836,O
2837,O
2838,B-A0
2839,I-A0
2840,I-A0
2841,B-V
2842,B-AM-TMP
2843,I-AM-TMP
2844,I-AM-TMP
2845,O
2846,B-A1
2847,I-A1
2848,I-A1
2849,I-A1
2850,I-A1
2851,B-V
2852,B-C-V
2853,B-A2
2854,I-A2
2855,I-A2
2856,I-A2
2857,I-A2
2858,I-A2
2859,I-A2
2860,I-A2
2861,I-A2
2862,O
2863,O
2864,B-AM-NEG
2865,O
2866,B-V
2867,B-A1
2868,I-A1
2869,I-A1
2870,O
2871,B-A0
2872,B-V
2873,B-AM-EXT
2874,B-A1
2875,I-A1
2876,I-A1
2877,I-A1
2878,O
2879,O
2880,B-A0
2881,B-V
2882,B-A1
2883,I-A1
2884,I-A1
2885,I-A1
2886,I-A1
2887,O
2888,O
2889,O
2890,O
2891,O
2892,O
2893,O
2894,O
2895,O
2896,O
2897,B-A0
2898,I-A0
2899,I-A0
2900,I-A0
2901,I-A0
2902,I-A0
2903,I-A0
2904,I-A0
2905,I-A0
2906,B-AM-NEG
2907,O
2908,B-V
2909,B-A1
2910,I-A1
2911,I-A1
2912,I-A1
2913,I-A1
2914,I-A1
2915,O
2916,B-A0
2917,I-A0
2918,I-A0
2919,I-A0
2920,I-A0
2921,I-A0
2922,I-A0
2923,I-A0
2924,I-A0
2925,B-V
2926,B-A1
2927,I-A1
2928,I-A1
2929,I-A1
2930,I-A1
2931,I-A1
2932,I-A1
2933,I-A1
2934,I-A1
2935,I-A1
2936,I-A1
2937,I-A1
2938,I-A1
2939,O
2940,O
2941,O
2942,B-A0
2943,B-V
2944,B-A1
2945,I-A1
2946,B-AM-LOC
2947,I-AM-LOC
2948,I-AM-LOC
2949,I-AM-LOC
2950,I-AM-LOC
2951,I-AM-LOC
2952,I-AM-LOC
2953,I-AM-LOC
2954,I-AM-LOC
2955,I-AM-LOC
2956,I-AM-LOC
2957,I-AM-LOC
2958,I-AM-LOC
2959,I-AM-LOC
2960,O
2961,O
2962,O
2963,O
2964,O
2965,O
2966,O
2967,O
2968,O
2969,O
2970,O
2971,B-A0
2972,I-A0
2973,I-A0
2974,I-A0
2975,I-A0
2976,I-A0
2977,I-A0
2978,I-A0
2979,I-A0
2980,I-A0
2981,I-A0
2982,I-A0
2983,I-A0
2984,I-A0
2985,I-A0
2986,I-A0
2987,I-A0
2988,I-A0
2989,I-A0
2990,I-A0
2991,I-A0
2992,B-V
2993,B-A1
2994,I-A1
2995,I-A1
2996,I-A1
2997,I-A1
2998,I-A1
2999,I-A1
3000,I-A1
3001,O
3002,B-AM-DIS
3003,I-AM-DIS
3004,O
3005,B-A0
3006,I-A0
3007,I-A0
3008,I-A0
3009,I-A0
3010,I-A0
3011,I-A0
3012,I-A0
3013,I-A0
3014,I-A0
3015,I-A0
3016,I-A0
3017,I-A0
3018,I-A0
3019,I-A0
3020,I-A0
3021,B-AM-NEG
3022,B-V
3023,B-A1
3024,O
3025,O
3026,O
3027,O
3028,O
3029,O
3030,B-A0
3031,B-V
3032,B-C-V
3033,B-A1
3034,I-A1
3035,I-A1
3036,I-A1
3037,I-A1
3038,I-A1
3039,I-A1
3040,I-A1
3041,I-A1
3042,I-A1
3043,I-A1
3044,I-A1
3045,I-A1
3046,O
3047,O
3048,O
3049,O
3050,O
3051,O
3052,O
3053,O
3054,O
3055,O
3056,B-A0
3057,I-A0
3058,I-A0
3059,I-A0
3060,I-A0
3061,I-A0
3062,I-A0
3063,I-A0
3064,I-A0
3065,I-A0
3066,I-A0
3067,I-A0
3068,I-A0
3069,I-A0
3070,I-A0
3071,I-A0
3072,I-A0
3073,I-A0
3074,I-A0
3075,O
3076,B-V
3077,B-A1
3078,I-A1
3079,I-A1
3080,I-A1
3081,I-A1
3082,O
3083,O
3084,B-V
3085,B-A1
3086,I-A1
3087,O
3088,B-AM-PRD
3089,I-AM-PRD
3090,I-AM-PRD
3091,I-AM-PRD
3092,I-AM-PRD
3093,I-AM-PRD
3094,I-AM-PRD
3095,I-AM-PRD
3096,O
3097,O
3098,O
3099,O
3100,O
3101,O
3102,B-V
3103,B-A1
3104,I-A1
3105,I-A1
3106,I-A1
3107,I-A1
3108,I-A1
3109,I-A1
3110,O
3111,B-A0
3112,I-A0
3113,I-A0
3114,I-A0
3115,I-A0
3116,I-A0
3117,I-A0
3118,I-A0
3119,I-A0
3120,I-A0
3121,I-A0
3122,I-A0
3123,I-A0
3124,I-A0
3125,I-A0
3126,I-A0
3127,I-A0
3128,B-V
3129,B-A1
3130,I-A1
3131,I-A1
3132,I-A1
3133,I-A1
3134,I-A1
3135,I-A1
3136,I-A1
3137,I-A1
3138,I-A1
3139,I-A1
3140,I-A1
3141,I-A1
3142,I-A1
3143,I-A1
3144,I-A1
3145,I-A1
3146,O
3147,O
3148,O
3149,O
3150,O
3151,O
3152,O
3153,O
3154,O
3155,O
3156,O
3157,O
3158,O
3159,O
3160,O
3161,O
3162,O
3163,O
3164,O
3165,O
3166,O
3167,O
3168,O
3169,B-V
3170,B-A1
3171,I-A1
3172,I-A1
3173,I-A1
3174,I-A1
3175,I-A1
3176,I-A1
3177,I-A1
3178,I-A1
3179,I-A1
3180,I-A1
3181,I-A1
3182,O
3183,B-AM-NEG
3184,B-V
3185,B-C-V
3186,B-AM-ADV
3187,B-A1
3188,I-A1
3189,I-A1
3190,I-A1
3191,I-A1
3192,I-A1
3193,I-A1
3194,I-A1
3195,I-A1
3196,I-A1
3197,I-A1
3198,I-A1
3199,I-A1
3200,I-A1
3201,I-A1
3202,O
3203,B-C-A1
3204,I-C-A1
3205,I-C-A1
3206,I-C-A1
3207,I-C-A1
3208,I-C-A1
3209,I-C-A1
3210,I-C-A1
3211,I-C-A1
3212,I-C-A1
3213,I-C-A1
3214,I-C-A1
3215,I-C-A1
3216,I-C-A1
3217,I-C-A1
3218,I-C-A1
3219,I-C-A1
3220,I-C-A1
3221,I-C-A1
3222,O
3223,O
3224,O
3225,O
3226,O
3227,O
3228,O
3229,O
3230,O
3231,O
3232,O
3233,O
3234,O
3235,O
3236,O
3237,O
3238,O
3239,O
3240,O
3241,O
3242,O
3243,O
3244,O
3245,O
3246,O
3247,O
3248,O
3249,O
3250,O
3251,O
3252,O
3253,O
3254,O
3255,O
3256,O
3257,O
3258,O
3259,O
3260,O
3261,O
3262,O
3263,O
3264,B-A0
3265,I-A0
3266,B-AM-ADV
3267,O
3268,B-V
3269,B-A1
3270,I-A1
3271,I-A1
3272,I-A1
3273,I-A1
3274,I-A1
3275,O
3276,O
3277,O
3278,O
3279,O
3280,O
3281,O
3282,O
3283,O
3284,O
3285,O
3286,O
3287,O
3288,O
3289,O
3290,O
3291,O
3292,O
3293,O
3294,O
3295,O
3296,O
3297,O
3298,O
3299,O
3300,O
3301,O
3302,O
3303,O
3304,O
3305,O
3306,O
3307,O
3308,O
3309,O
3310,O
3311,O
3312,O
3313,O
3314,O
3315,O
3316,O
3317,O
3318,O
3319,O
3320,O
3321,O
3322,O
3323,O
3324,O
3325,O
3326,O
3327,O
3328,O
3329,O
3330,O
3331,O
3332,O
3333,O
3334,O
3335,O
3336,O
3337,O
3338,O
3339,O
3340,O
3341,O
3342,O
3343,O
3344,O
3345,O
3346,O
3347,O
3348,O
3349,O
3350,O
3351,B-A0
3352,O
3353,B-V
3354,B-A1
3355,I-A1
3356,I-A1
3357,I-A1
3358,I-A1
3359,I-A1
3360,I-A1
3361,I-A1
3362,I-A1
3363,I-A1
3364,I-A1
3365,I-A1
3366,I-A1
3367,I-A1
3368,O
3369,O
3370,O
3371,O
3372,O
3373,O
3374,O
3375,O
3376,O
3377,O
3378,O
3379,O
3380,O
3381,O
3382,O
3383,O
3384,O
3385,O
3386,O
3387,O
3388,O
3389,O
3390,O
3391,O
3392,O
3393,O
3394,O
3395,O
3396,O
3397,O
3398,O
3399,O
3400,O
3401,O
3402,O
3403,O
3404,O
3405,O
3406,O
3407,O
3408,O
3409,O
3410,O
3411,O
3412,O
3413,O
3414,O
3415,O
3416,O
3417,O
3418,O
3419,O
3420,O
3421,O
3422,O
3423,O
3424,O
3425,O
3426,O
3427,O
3428,O
3429,O
3430,O
3431,O
3432,O
3433,O
3434,O
3435,O
3436,O
3437,O
3438,O
3439,O
3440,O
3441,O
3442,O
3443,O
3444,O
3445,O
3446,O
3447,O
3448,O
3449,O
3450,O
3451,O
3452,O
3453,O
3454,O
3455,O
3456,O
3457,O
3458,O
3459,O
3460,O
3461,B-A1
3462,B-A0
3463,I-A0
3464,I-A0
3465,O
3466,B-V
3467,B-AM-TMP
3468,I-AM-TMP
3469,I-AM-TMP
3470,I-AM-TMP
3471,I-AM-TMP
3472,I-AM-TMP
3473,I-AM-TMP
3474,O
3475,B-A0
3476,I-A0
3477,B-V
3478,B-A1
3479,I-A1
3480,I-A1
3481,I-A1
3482,I-A1
3483,I-A1
3484,I-A1
3485,I-A1
3486,I-A1
3487,I-A1
3488,I-A1
3489,I-A1
3490,I-A1
3491,I-A1
3492,I-A1
3493,I-A1
3494,I-A1
3495,I-A1
3496,I-A1
3497,O
3498,B-A0
3499,O
3500,O
3501,B-V
3502,B-A1
3503,O
3504,O
3505,O
3506,O
3507,O
3508,O
3509,O
3510,O
3511,O
3512,O
3513,O
3514,O
3515,O
3516,O
3517,O
3518,O
3519,O
3520,O
3521,O
3522,O
3523,O
3524,O
3525,O
3526,O
3527,O
3528,O
3529,O
3530,O
3531,O
3532,O
3533,O
3534,O
3535,O
3536,O
3537,O
3538,B-A1
3539,B-A0
3540,I-A0
3541,I-A0
3542,B-V
3543,O
3544,O
3545,O
3546,O
3547,O
3548,O
3549,O
3550,O
3551,O
3552,O
3553,O
3554,O
3555,O
3556,O
3557,O
3558,O
3559,O
3560,O
3561,O
3562,O
3563,O
3564,O
3565,O
3566,O
3567,O
3568,O
3569,O
3570,O
3571,O
3572,B-A2
3573,B-V
3574,B-A1
3575,I-A1
3576,I-A1
3577,I-A1
3578,I-A1
3579,I-A1
3580,I-A1
3581,O
3582,O
3583,O
3584,O
3585,O
3586,O
3587,O
3588,O
3589,O
3590,O
3591,O
3592,O
3593,O
3594,O
3595,O
3596,O
3597,O
3598,O
3599,O
3600,O
3601,O
3602,O
3603,O
3604,O
3605,O
3606,B-V
3607,B-A1
3608,B-C-A1
3609,O
3610,O
3611,O
3612,O
3613,O
3614,O
3615,O
3616,B-A1
3617,B-A0
3618,I-A0
3619,B-V
3620,B-AM-MNR
3621,O
3622,O
3623,O
3624,O
3625,O
3626,O
3627,O
3628,O
3629,O
3630,O
3631,O
3632,O
3633,O
3634,O
3635,B-AM-DIS
3636,O
3637,B-A1
3638,I-A1
3639,I-A1
3640,I-A1
3641,I-A1
3642,I-A1
3643,I-A1
3644,O
3645,O
3646,O
3647,B-V
3648,B-A2
3649,I-A2
3650,I-A2
3651,I-A2
3652,I-A2
3653,I-A2
3654,I-A2
3655,O
3656,O
3657,O
3658,O
3659,O
3660,O
3661,O
3662,O
3663,O
3664,O
3665,O
3666,O
3667,O
3668,O
3669,O
3670,O
3671,O
3672,O
3673,B-A0
3674,B-V
3675,B-A1
3676,I-A1
3677,I-A1
3678,O
3679,O
3680,O
3681,O
3682,O
3683,O
3684,B-A0
3685,B-V
3686,B-A1
3687,I-A1
3688,O
3689,O
3690,O
3691,O
3692,O
3693,O
3694,O
3695,O
3696,O
3697,O
3698,O
3699,O
3700,O
3701,O
3702,O
3703,O
3704,O
3705,O
3706,O
3707,O
3708,O
3709,O
3710,B-A0
3711,I-A0
3712,I-A0
3713,I-A0
3714,I-A0
3715,I-A0
3716,I-A0
3717,I-A0
3718,I-A0
3719,B-V
3720,B-A1
3721,I-A1
3722,I-A1
3723,I-A1
3724,I-A1
3725,I-A1
3726,I-A1
3727,O
3728,O
3729,O
3730,O
3731,O
3732,O
3733,O
3734,O
3735,O
3736,O
3737,O
3738,O
3739,O
3740,O
3741,O
3742,O
3743,O
3744,O
3745,O
3746,O
3747,O
3748,O
3749,O
3750,O
3751,O
3752,O
3753,O
3754,O
3755,O
3756,O
3757,O
3758,O
3759,O
3760,O
3761,O
3762,O
3763,O
3764,O
3765,O
3766,B-V
3767,B-A1
3768,I-A1
3769,I-A1
3770,I-A1
3771,O
3772,O
3773,O
3774,O
3775,O
3776,O
3777,O
3778,O
3779,B-V
3780,B-AM-MNR
3781,B-A1
3782,I-A1
3783,I-A1
3784,I-A1
3785,I-A1
3786,I-A1
3787,I-A1
3788,B-AM-MNR
3789,I-AM-MNR
3790,I-AM-MNR
3791,I-AM-MNR
3792,I-AM-MNR
3793,I-AM-MNR
3794,I-AM-MNR
3795,I-AM-MNR
3796,I-AM-MNR
3797,I-AM-MNR
3798,I-AM-MNR
3799,I-AM-MNR
3800,I-AM-MNR
3801,I-AM-MNR
3802,I-AM-MNR
3803,I-AM-MNR
3804,O
3805,O
3806,O
3807,O
3808,O
3809,O
3810,O
3811,O
3812,O
3813,O
3814,O
3815,O
3816,O
3817,O
3818,O
3819,O
3820,O
3821,O
3822,O
3823,B-V
3824,B-A2
3825,I-A2
3826,I-A2
3827,I-A2
3828,I-A2
3829,I-A2
3830,I-A2
3831,I-A2
3832,I-A2
3833,I-A2
3834,I-A2
3835,I-A2
3836,I-A2
3837,O
3838,O
3839,O
3840,O
3841,O
3842,O
3843,O
3844,O
3845,O
3846,B-V
3847,B-A1
3848,I-A1
3849,I-A1
3850,I-A1
3851,I-A1
3852,O
3853,B-AM-TMP
3854,I-AM-TMP
3855,I-AM-TMP
3856,O
3857,B-A0
3858,I-A0
3859,O
3860,O
3861,O
3862,O
3863,O
3864,O
3865,O
3866,O
3867,O
3868,O
3869,O
3870,O
3871,O
3872,O
3873,O
3874,O
3875,O
3876,O
3877,O
3878,O
3879,O
3880,O
3881,B-AM-TMP
3882,I-AM-TMP
3883,I-AM-TMP
3884,O
3885,B-A0
3886,I-A0
3887,B-V
3888,B-A1
3889,I-A1
3890,I-A1
3891,I-A1
3892,I-A1
3893,O
3894,B-AM-TMP
3895,O
3896,B-A0
3897,I-A0
3898,I-A0
3899,B-V
3900,B-C-V
3901,B-AM-TMP
3902,B-A1
3903,I-A1
3904,I-A1
3905,I-A1
3906,I-A1
3907,I-A1
3908,I-A1
3909,I-A1
3910,I-A1
3911,I-A1
3912,I-A1
3913,O
3914,B-A1
3915,I-A1
3916,I-A1
3917,I-A1
3918,I-A1
3919,I-A1
3920,I-A1
3921,I-A1
3922,I-A1
3923,I-A1
3924,O
3925,B-V
3926,B-A0
3927,I-A0
3928,I-A0
3929,B-AM-LOC
3930,I-AM-LOC
3931,I-AM-LOC
3932,I-AM-LOC
3933,I-AM-LOC
3934,I-AM-LOC
3935,O
3936,B-A1
3937,B-V
3938,B-A2
3939,I-A2
3940,I-A2
3941,I-A2
3942,I-A2
3943,I-A2
3944,I-A2
3945,I-A2
3946,I-A2
3947,O
3948,B-A1
3949,I-A1
3950,I-A1
3951,I-A1
3952,I-A1
3953,I-A1
3954,I-A1
3955,I-A1
3956,O
3957,B-V
3958,B-AM-MNR
3959,I-AM-MNR
3960,I-AM-MNR
3961,I-AM-MNR
3962,I-AM-MNR
3963,O
3964,B-A0
3965,B-V
3966,B-A1
3967,I-A1
3968,I-A1
3969,I-A1
3970,I-A1
3971,I-A1
3972,I-A1
3973,O
3974,B-A0
3975,I-A0
3976,I-A0
3977,I-A0
3978,I-A0
3979,I-A0
3980,I-A0
3981,I-A0
3982,O
3983,B-AM-TMP
3984,I-AM-TMP
3985,I-AM-TMP
3986,I-AM-TMP
3987,O
3988,B-V
3989,B-A1
3990,I-A1
3991,I-A1
3992,I-A1
3993,I-A1
3994,I-A1
3995,I-A1
3996,I-A1
3997,O
3998,O
3999,O
4000,O
4001,O
4002,O
4003,O
4004,O
4005,O
4006,O
4007,B-A1
4008,I-A1
4009,O
4010,O
4011,B-V
4012,B-A0
4013,I-A0
4014,I-A0
4015,I-A0
4016,I-A0
4017,I-A0
4018,I-A0
4019,I-A0
4020,I-A0
4021,I-A0
4022,O
4023,B-A1
4024,I-A1
4025,I-A1
4026,I-A1
4027,I-A1
4028,O
4029,B-V
4030,B-C-V
4031,I-C-V
4032,I-C-V
4033,B-AM-LOC
4034,I-AM-LOC
4035,B-AM-TMP
4036,I-AM-TMP
4037,I-AM-TMP
4038,I-AM-TMP
4039,I-AM-TMP
4040,I-AM-TMP
4041,I-AM-TMP
4042,I-AM-TMP
4043,O
4044,B-AM-DIS
4045,I-AM-DIS
4046,I-AM-DIS
4047,I-AM-DIS
4048,O
4049,B-A1
4050,I-A1
4051,I-A1
4052,B-V
4053,B-A2
4054,I-A2
4055,I-A2
4056,I-A2
4057,I-A2
4058,I-A2
4059,I-A2
4060,O
4061,B-V
4062,B-A1
4063,I-A1
4064,I-A1
4065,I-A1
4066,I-A1
4067,I-A1
4068,I-A1
4069,O
4070,O
4071,O
4072,O
4073,O
4074,O
4075,O
4076,O
4077,O
4078,O
4079,O
4080,O
4081,O
4082,O
4083,O
4084,O
4085,O
4086,O
4087,B-A0
4088,B-V
4089,B-A1
4090,O
4091,O
4092,B-V
4093,B-A1
4094,I-A1
4095,I-A1
4096,O
4097,O
4098,O
4099,O
4100,O
4101,O
