,IOB
2069,I-A1
2070,I-A1
2071,I-A1
2072,I-A1
2073,I-A1
2074,I-A1
2075,I-A1
2076,O
2077,O
2078,O
2079,O
2080,O
2081,O
2082,O
2083,O
2084,O
2085,O
2086,O
2087,O
2088,O
2089,O
2090,O
2091,O
2092,O
2093,O
2094,O
2095,O
2096,B-V
2097,B-A1
2098,I-A1
2099,I-A1
2100,O
2101,O
2102,O
2103,O
2104,O
2105,O
2106,O
2107,O
2108,O
2109,O
2110,O
2111,O
2112,O
2113,O
2114,O
2115,O
2116,O
2117,O
2118,O
2119,O
2120,O
2121,O
2122,O
2123,B-A0
2124,O
2125,O
2126,O
2127,O
2128,O
2129,O
2130,O
2131,O
2132,O
2133,O
2134,O
2135,O
2136,O
2137,O
2138,O
2139,B-V
2140,B-A1
2141,I-A1
2142,I-A1
2143,I-A1
2144,O
2145,B-AM-MNR
2146,I-AM-MNR
2147,I-AM-MNR
2148,I-AM-MNR
2149,I-AM-MNR
2150,I-AM-MNR
2151,O
2152,B-A0
2153,O
2154,O
2155,O
2156,O
2157,O
2158,O
2159,O
2160,O
2161,O
2162,O
2163,O
2164,O
2165,O
2166,O
2167,O
2168,O
2169,O
2170,O
2171,O
2172,O
2173,O
2174,B-V
2175,B-A1
2176,I-A1
2177,I-A1
2178,I-A1
2179,I-A1
2180,O
2181,O
2182,O
2183,O
2184,O
2185,O
2186,O
2187,O
2188,B-A0
2189,B-V
2190,B-A2
2191,I-A2
2192,I-A2
2193,I-A2
2194,I-A2
2195,I-A2
2196,I-A2
2197,I-A2
2198,I-A2
2199,I-A2
2200,I-A2
2201,I-A2
2202,I-A2
2203,I-A2
2204,I-A2
2205,I-A2
2206,I-A2
2207,I-A2
2208,I-A2
2209,O
2210,B-A1
2211,I-A1
2212,I-A1
2213,I-A1
2214,I-A1
2215,I-A1
2216,I-A1
2217,I-A1
2218,I-A1
2219,I-A1
2220,I-A1
2221,I-A1
2222,I-A1
2223,O
2224,B-V
2225,B-A0
2226,I-A0
2227,I-A0
2228,I-A0
2229,I-A0
2230,I-A0
2231,I-A0
2232,I-A0
2233,O
2234,B-A0
2235,I-A0
2236,B-V
2237,B-A1
2238,I-A1
2239,I-A1
2240,O
2241,O
2242,O
2243,O
2244,O
2245,O
2246,O
2247,O
2248,B-A0
2249,B-V
2250,B-A1
2251,I-A1
2252,I-A1
2253,I-A1
2254,I-A1
2255,I-A1
2256,I-A1
2257,I-A1
2258,I-A1
2259,I-A1
2260,I-A1
2261,I-A1
2262,I-A1
2263,I-A1
2264,I-A1
2265,I-A1
2266,I-A1
2267,I-A1
2268,I-A1
2269,O
2270,O
2271,O
2272,O
2273,O
2274,O
2275,O
2276,O
2277,O
2278,O
2279,O
2280,O
2281,O
2282,O
2283,O
2284,O
2285,O
2286,B-A1
2287,B-V
2288,B-AM-PNC
2289,I-AM-PNC
2290,I-AM-PNC
2291,I-AM-PNC
2292,I-AM-PNC
2293,I-AM-PNC
2294,I-AM-PNC
2295,I-AM-PNC
2296,I-AM-PNC
2297,I-AM-PNC
2298,O
2299,O
2300,O
2301,O
2302,O
2303,O
2304,O
2305,O
2306,O
2307,O
2308,O
2309,O
2310,O
2311,O
2312,O
2313,O
2314,O
2315,O
2316,O
2317,O
2318,B-V
2319,B-A1
2320,I-A1
2321,I-A1
2322,I-A1
2323,I-A1
2324,I-A1
2325,I-A1
2326,I-A1
2327,O
2328,O
2329,O
2330,O
2331,O
2332,O
2333,B-V
2334,B-A1
2335,I-A1
2336,I-A1
2337,I-A1
2338,I-A1
2339,I-A1
2340,I-A1
2341,I-A1
2342,I-A1
2343,I-A1
2344,I-A1
2345,I-A1
2346,I-A1
2347,O
2348,O
2349,O
2350,O
2351,O
2352,O
2353,O
2354,O
2355,O
2356,O
2357,O
2358,O
2359,O
2360,O
2361,O
2362,B-A0
2363,B-V
2364,B-A1
2365,I-A1
2366,I-A1
2367,O
2368,B-A1
2369,I-A1
2370,B-V
2371,B-A2
2372,I-A2
2373,B-AM-PRD
2374,I-AM-PRD
2375,I-AM-PRD
2376,O
2377,B-A0
2378,I-A0
2379,I-A0
2380,I-A0
2381,I-A0
2382,I-A0
2383,I-A0
2384,I-A0
2385,I-A0
2386,I-A0
2387,I-A0
2388,I-A0
2389,I-A0
2390,I-A0
2391,I-A0
2392,B-V
2393,B-A1
2394,I-A1
2395,I-A1
2396,I-A1
2397,I-A1
2398,I-A1
2399,I-A1
2400,O
2401,O
2402,O
2403,O
2404,O
2405,O
2406,O
2407,O
2408,O
2409,O
2410,O
2411,O
2412,O
2413,O
2414,O
2415,O
2416,O
2417,O
2418,O
2419,O
2420,O
2421,O
2422,O
2423,O
2424,O
2425,O
2426,O
2427,O
2428,O
2429,O
2430,O
2431,O
2432,O
2433,O
2434,O
2435,O
2436,O
2437,O
2438,B-A1
2439,B-A0
2440,O
2441,B-V
2442,B-A2
2443,I-A2
2444,B-AM-PNC
2445,I-AM-PNC
2446,I-AM-PNC
2447,I-AM-PNC
2448,O
2449,O
2450,O
2451,O
2452,O
2453,O
2454,O
2455,O
2456,O
2457,O
2458,O
2459,O
2460,O
2461,O
2462,O
2463,O
2464,O
2465,O
2466,O
2467,O
2468,O
2469,O
2470,O
2471,O
2472,O
2473,O
2474,O
2475,O
2476,O
2477,O
2478,O
2479,O
2480,O
2481,B-V
2482,B-AM-PRD
2483,I-AM-PRD
2484,O
2485,B-V
2486,B-A1
2487,I-A1
2488,I-A1
2489,I-A1
2490,I-A1
2491,I-A1
2492,I-A1
2493,I-A1
2494,I-A1
2495,I-A1
2496,I-A1
2497,I-A1
2498,I-A1
2499,I-A1
2500,I-A1
2501,I-A1
2502,O
2503,O
2504,O
2505,O
2506,O
2507,B-V
2508,B-A1
2509,I-A1
2510,I-A1
2511,I-A1
2512,I-A1
2513,I-A1
2514,B-AM-LOC
2515,I-AM-LOC
2516,I-AM-LOC
2517,I-AM-LOC
2518,I-AM-LOC
2519,I-AM-LOC
2520,O
2521,B-V
2522,B-A1
2523,I-A1
2524,I-A1
2525,I-A1
2526,I-A1
2527,I-A1
2528,I-A1
2529,I-A1
2530,I-A1
2531,I-A1
2532,I-A1
2533,I-A1
2534,I-A1
2535,O
2536,O
2537,O
2538,B-A1
2539,I-A1
2540,I-A1
2541,I-A1
2542,O
2543,B-AM-TMP
2544,O
2545,B-V
2546,B-A2
2547,I-A2
2548,I-A2
2549,I-A2
2550,O
2551,B-V
2552,B-A1
2553,I-A1
2554,O
2555,B-AM-DIS
2556,I-AM-DIS
2557,I-AM-DIS
2558,O
2559,B-A0
2560,I-A0
2561,B-AM-NEG
2562,B-V
2563,O
2564,B-A0
2565,B-AM-TMP
2566,B-A1
2567,B-V
2568,B-A2
2569,I-A2
2570,I-A2
2571,I-A2
2572,I-A2
2573,I-A2
2574,I-A2
2575,O
2576,B-A0
2577,I-A0
2578,I-A0
2579,I-A0
2580,B-V
2581,B-A1
2582,I-A1
2583,I-A1
2584,I-A1
2585,I-A1
2586,I-A1
2587,I-A1
2588,I-A1
2589,I-A1
2590,I-A1
2591,I-A1
2592,I-A1
2593,I-A1
2594,I-A1
2595,O
2596,O
2597,O
2598,O
2599,O
2600,O
2601,O
2602,B-A2
2603,O
2604,O
2605,B-V
2606,B-AM-EXT
2607,O
2608,O
2609,O
2610,O
2611,O
2612,O
2613,O
2614,O
2615,O
2616,O
2617,O
2618,O
2619,O
2620,O
2621,O
2622,O
2623,O
2624,O
2625,O
2626,O
2627,O
2628,B-AM-ADV
2629,B-A1
2630,B-V
2631,B-AM-TMP
2632,I-AM-TMP
2633,I-AM-TMP
2634,I-AM-TMP
2635,O
2636,B-A0
2637,I-A0
2638,I-A0
2639,I-A0
2640,I-A0
2641,I-A0
2642,B-V
2643,B-A1
2644,I-A1
2645,I-A1
2646,I-A1
2647,I-A1
2648,I-A1
2649,I-A1
2650,I-A1
2651,I-A1
2652,I-A1
2653,I-A1
2654,I-A1
2655,I-A1
2656,I-A1
2657,I-A1
2658,I-A1
2659,I-A1
2660,I-A1
2661,I-A1
2662,I-A1
2663,I-A1
2664,I-A1
2665,O
2666,O
2667,O
2668,O
2669,O
2670,O
2671,O
2672,O
2673,O
2674,O
2675,O
2676,B-V
2677,B-A1
2678,I-A1
2679,I-A1
2680,I-A1
2681,I-A1
2682,B-AM-MNR
2683,I-AM-MNR
2684,I-AM-MNR
2685,I-AM-MNR
2686,I-AM-MNR
2687,I-AM-MNR
2688,I-AM-MNR
2689,I-AM-MNR
2690,I-AM-MNR
2691,I-AM-MNR
2692,I-AM-MNR
2693,I-AM-MNR
2694,I-AM-MNR
2695,O
2696,O
2697,O
2698,O
2699,B-A0
2700,I-A0
2701,B-V
2702,B-A1
2703,I-A1
2704,O
2705,O
2706,O
2707,O
2708,O
2709,O
2710,O
2711,O
2712,O
2713,O
2714,O
2715,O
2716,O
2717,O
2718,O
2719,O
2720,O
2721,O
2722,B-V
2723,B-A1
2724,I-A1
2725,O
2726,B-AM-MNR
2727,I-AM-MNR
2728,I-AM-MNR
2729,O
2730,B-AM-LOC
2731,I-AM-LOC
2732,I-AM-LOC
2733,O
2734,B-A1
2735,I-A1
2736,I-A1
2737,I-A1
2738,I-A1
2739,O
2740,B-V
2741,B-A0
2742,I-A0
2743,I-A0
2744,O
2745,B-A1
2746,I-A1
2747,I-A1
2748,O
2749,O
2750,B-V
2751,B-A0
2752,I-A0
2753,I-A0
2754,I-A0
2755,I-A0
2756,I-A0
2757,I-A0
2758,I-A0
2759,I-A0
2760,I-A0
2761,I-A0
2762,I-A0
2763,I-A0
2764,O
2765,O
2766,B-V
2767,B-A1
2768,B-AM-TMP
2769,I-AM-TMP
2770,I-AM-TMP
2771,I-AM-TMP
2772,I-AM-TMP
2773,I-AM-TMP
2774,O
2775,B-A1
2776,I-A1
2777,I-A1
2778,I-A1
2779,I-A1
2780,I-A1
2781,I-A1
2782,I-A1
2783,I-A1
2784,O
2785,O
2786,B-V
2787,B-A0
2788,O
2789,O
2790,B-V
2791,B-A1
2792,I-A1
2793,I-A1
2794,I-A1
2795,I-A1
2796,I-A1
2797,I-A1
2798,O
2799,O
2800,O
2801,O
2802,O
2803,O
2804,O
2805,O
2806,O
2807,O
2808,O
2809,O
2810,O
2811,O
2812,O
2813,O
2814,O
2815,O
2816,O
2817,O
2818,O
2819,O
2820,O
2821,O
2822,O
2823,B-A0
2824,I-A0
2825,B-AM-NEG
2826,B-V
2827,B-AM-TMP
2828,B-A1
2829,I-A1
2830,I-A1
2831,I-A1
2832,I-A1
2833,I-A1
2834,I-A1
2835,I-A1
2836,O
2837,O
2838,O
2839,O
2840,O
2841,O
2842,O
2843,O
2844,O
2845,O
2846,O
2847,O
2848,O
2849,O
2850,O
2851,O
2852,O
2853,B-A0
2854,I-A0
2855,I-A0
2856,B-V
2857,B-AM-TMP
2858,I-AM-TMP
2859,I-AM-TMP
2860,O
2861,B-A0
2862,I-A0
2863,I-A0
2864,I-A0
2865,I-A0
2866,B-V
2867,B-A1
2868,B-C-A1
2869,I-C-A1
2870,I-C-A1
2871,I-C-A1
2872,I-C-A1
2873,I-C-A1
2874,I-C-A1
2875,I-C-A1
2876,I-C-A1
2877,O
2878,O
2879,B-AM-NEG
2880,O
2881,B-V
2882,B-A1
2883,I-A1
2884,I-A1
2885,O
2886,B-A0
2887,B-V
2888,B-AM-EXT
2889,B-A1
2890,I-A1
2891,I-A1
2892,I-A1
2893,O
2894,O
2895,B-A0
2896,B-V
2897,B-A1
2898,I-A1
2899,I-A1
2900,I-A1
2901,I-A1
2902,O
2903,O
2904,O
2905,O
2906,O
2907,O
2908,O
2909,O
2910,O
2911,O
2912,B-A0
2913,I-A0
2914,I-A0
2915,I-A0
2916,I-A0
2917,I-A0
2918,I-A0
2919,I-A0
2920,I-A0
2921,B-AM-NEG
2922,O
2923,B-V
2924,B-A1
2925,I-A1
2926,I-A1
2927,I-A1
2928,I-A1
2929,I-A1
2930,O
2931,B-A0
2932,I-A0
2933,I-A0
2934,I-A0
2935,I-A0
2936,I-A0
2937,I-A0
2938,I-A0
2939,I-A0
2940,B-V
2941,B-A1
2942,I-A1
2943,I-A1
2944,I-A1
2945,I-A1
2946,I-A1
2947,I-A1
2948,I-A1
2949,I-A1
2950,I-A1
2951,I-A1
2952,I-A1
2953,I-A1
2954,O
2955,O
2956,O
2957,B-A0
2958,B-V
2959,B-A1
2960,I-A1
2961,B-AM-LOC
2962,I-AM-LOC
2963,I-AM-LOC
2964,I-AM-LOC
2965,I-AM-LOC
2966,I-AM-LOC
2967,I-AM-LOC
2968,I-AM-LOC
2969,I-AM-LOC
2970,I-AM-LOC
2971,I-AM-LOC
2972,I-AM-LOC
2973,I-AM-LOC
2974,I-AM-LOC
2975,O
2976,O
2977,O
2978,O
2979,O
2980,O
2981,O
2982,O
2983,O
2984,O
2985,O
2986,B-A0
2987,I-A0
2988,I-A0
2989,I-A0
2990,I-A0
2991,I-A0
2992,I-A0
2993,I-A0
2994,I-A0
2995,I-A0
2996,I-A0
2997,I-A0
2998,I-A0
2999,I-A0
3000,I-A0
3001,I-A0
3002,I-A0
3003,I-A0
3004,I-A0
3005,I-A0
3006,I-A0
3007,B-V
3008,B-A1
3009,I-A1
3010,I-A1
3011,I-A1
3012,I-A1
3013,I-A1
3014,I-A1
3015,I-A1
3016,O
3017,B-AM-DIS
3018,I-AM-DIS
3019,O
3020,B-A0
3021,I-A0
3022,I-A0
3023,I-A0
3024,I-A0
3025,I-A0
3026,I-A0
3027,I-A0
3028,I-A0
3029,I-A0
3030,I-A0
3031,I-A0
3032,I-A0
3033,I-A0
3034,I-A0
3035,I-A0
3036,B-AM-NEG
3037,B-V
3038,B-A1
3039,O
3040,O
3041,O
3042,O
3043,O
3044,O
3045,B-A0
3046,B-V
3047,B-C-V
3048,B-A1
3049,I-A1
3050,I-A1
3051,I-A1
3052,I-A1
3053,I-A1
3054,I-A1
3055,I-A1
3056,I-A1
3057,I-A1
3058,I-A1
3059,I-A1
3060,I-A1
3061,O
3062,O
3063,O
3064,O
3065,O
3066,O
3067,O
3068,O
3069,O
3070,O
3071,B-A0
3072,I-A0
3073,I-A0
3074,I-A0
3075,I-A0
3076,I-A0
3077,I-A0
3078,I-A0
3079,I-A0
3080,I-A0
3081,I-A0
3082,I-A0
3083,I-A0
3084,I-A0
3085,I-A0
3086,I-A0
3087,I-A0
3088,I-A0
3089,I-A0
3090,O
3091,B-V
3092,B-A1
3093,I-A1
3094,I-A1
3095,I-A1
3096,I-A1
3097,O
3098,O
3099,B-V
3100,B-A1
3101,I-A1
3102,O
3103,B-AM-PRD
3104,I-AM-PRD
3105,I-AM-PRD
3106,I-AM-PRD
3107,I-AM-PRD
3108,I-AM-PRD
3109,I-AM-PRD
3110,I-AM-PRD
3111,O
3112,O
3113,O
3114,O
3115,O
3116,O
3117,B-V
3118,B-A1
3119,I-A1
3120,I-A1
3121,I-A1
3122,I-A1
3123,I-A1
3124,I-A1
3125,O
3126,B-A0
3127,I-A0
3128,I-A0
3129,I-A0
3130,I-A0
3131,I-A0
3132,I-A0
3133,I-A0
3134,I-A0
3135,I-A0
3136,I-A0
3137,I-A0
3138,I-A0
3139,I-A0
3140,I-A0
3141,I-A0
3142,I-A0
3143,B-V
3144,B-A1
3145,I-A1
3146,I-A1
3147,I-A1
3148,I-A1
3149,I-A1
3150,I-A1
3151,I-A1
3152,I-A1
3153,I-A1
3154,I-A1
3155,I-A1
3156,I-A1
3157,I-A1
3158,I-A1
3159,I-A1
3160,I-A1
3161,O
3162,O
3163,O
3164,O
3165,O
3166,O
3167,O
3168,O
3169,O
3170,O
3171,O
3172,O
3173,O
3174,O
3175,O
3176,O
3177,O
3178,O
3179,O
3180,O
3181,O
3182,O
3183,O
3184,B-V
3185,B-A1
3186,I-A1
3187,I-A1
3188,I-A1
3189,I-A1
3190,I-A1
3191,I-A1
3192,I-A1
3193,I-A1
3194,I-A1
3195,I-A1
3196,I-A1
3197,O
3198,B-AM-NEG
3199,B-A0
3200,B-V
3201,B-AM-ADV
3202,B-A1
3203,I-A1
3204,I-A1
3205,I-A1
3206,I-A1
3207,I-A1
3208,I-A1
3209,I-A1
3210,I-A1
3211,I-A1
3212,I-A1
3213,I-A1
3214,I-A1
3215,I-A1
3216,I-A1
3217,O
3218,B-C-A1
3219,I-C-A1
3220,I-C-A1
3221,I-C-A1
3222,I-C-A1
3223,I-C-A1
3224,I-C-A1
3225,I-C-A1
3226,I-C-A1
3227,I-C-A1
3228,I-C-A1
3229,I-C-A1
3230,I-C-A1
3231,I-C-A1
3232,I-C-A1
3233,I-C-A1
3234,I-C-A1
3235,I-C-A1
3236,I-C-A1
3237,O
3238,O
3239,O
3240,O
3241,O
3242,O
3243,O
3244,O
3245,O
3246,O
3247,O
3248,O
3249,O
3250,O
3251,O
3252,O
3253,O
3254,O
3255,O
3256,O
3257,O
3258,O
3259,O
3260,O
3261,O
3262,O
3263,O
3264,O
3265,O
3266,O
3267,O
3268,O
3269,O
3270,O
3271,O
3272,O
3273,O
3274,O
3275,O
3276,O
3277,O
3278,O
3279,B-A0
3280,I-A0
3281,B-AM-ADV
3282,O
3283,B-V
3284,B-A1
3285,I-A1
3286,I-A1
3287,I-A1
3288,I-A1
3289,I-A1
3290,O
3291,O
3292,O
3293,O
3294,O
3295,O
3296,O
3297,O
3298,O
3299,O
3300,O
3301,O
3302,O
3303,O
3304,O
3305,O
3306,O
3307,O
3308,O
3309,O
3310,O
3311,O
3312,O
3313,O
3314,O
3315,O
3316,O
3317,O
3318,O
3319,O
3320,O
3321,O
3322,O
3323,O
3324,O
3325,O
3326,O
3327,O
3328,O
3329,O
3330,O
3331,O
3332,O
3333,O
3334,O
3335,O
3336,O
3337,O
3338,O
3339,O
3340,O
3341,O
3342,O
3343,O
3344,O
3345,O
3346,O
3347,O
3348,O
3349,O
3350,O
3351,O
3352,O
3353,O
3354,O
3355,O
3356,O
3357,O
3358,O
3359,O
3360,O
3361,O
3362,O
3363,O
3364,O
3365,O
3366,B-A0
3367,O
3368,B-V
3369,B-A1
3370,I-A1
3371,I-A1
3372,I-A1
3373,I-A1
3374,I-A1
3375,I-A1
3376,I-A1
3377,I-A1
3378,I-A1
3379,I-A1
3380,I-A1
3381,I-A1
3382,I-A1
3383,O
3384,O
3385,O
3386,O
3387,O
3388,O
3389,O
3390,O
3391,O
3392,O
3393,O
3394,O
3395,O
3396,O
3397,O
3398,O
3399,O
3400,O
3401,O
3402,O
3403,O
3404,O
3405,O
3406,O
3407,O
3408,O
3409,O
3410,O
3411,O
3412,O
3413,O
3414,O
3415,O
3416,O
3417,O
3418,O
3419,O
3420,O
3421,O
3422,O
3423,O
3424,O
3425,O
3426,O
3427,O
3428,O
3429,O
3430,O
3431,O
3432,O
3433,O
3434,O
3435,O
3436,O
3437,O
3438,O
3439,O
3440,O
3441,O
3442,O
3443,O
3444,O
3445,O
3446,O
3447,O
3448,O
3449,O
3450,O
3451,O
3452,O
3453,O
3454,O
3455,O
3456,O
3457,O
3458,O
3459,O
3460,O
3461,O
3462,O
3463,O
3464,O
3465,O
3466,O
3467,O
3468,O
3469,O
3470,O
3471,O
3472,O
3473,O
3474,O
3475,O
3476,B-A1
3477,B-A0
3478,I-A0
3479,I-A0
3480,O
3481,B-V
3482,B-AM-TMP
3483,I-AM-TMP
3484,I-AM-TMP
3485,I-AM-TMP
3486,I-AM-TMP
3487,I-AM-TMP
3488,I-AM-TMP
3489,O
3490,B-A0
3491,I-A0
3492,B-V
3493,B-A1
3494,I-A1
3495,I-A1
3496,I-A1
3497,I-A1
3498,I-A1
3499,I-A1
3500,I-A1
3501,I-A1
3502,I-A1
3503,I-A1
3504,I-A1
3505,I-A1
3506,I-A1
3507,I-A1
3508,I-A1
3509,I-A1
3510,I-A1
3511,I-A1
3512,O
3513,B-A0
3514,O
3515,O
3516,B-V
3517,B-A1
3518,O
3519,O
3520,O
3521,O
3522,O
3523,O
3524,O
3525,O
3526,O
3527,O
3528,O
3529,O
3530,O
3531,O
3532,O
3533,O
3534,O
3535,O
3536,O
3537,O
3538,O
3539,O
3540,O
3541,O
3542,O
3543,O
3544,O
3545,O
3546,O
3547,O
3548,O
3549,O
3550,O
3551,O
3552,O
3553,B-A1
3554,B-A0
3555,I-A0
3556,I-A0
3557,B-V
3558,O
3559,O
3560,O
3561,O
3562,O
3563,O
3564,O
3565,O
3566,O
3567,O
3568,O
3569,O
3570,O
3571,O
3572,O
3573,O
3574,O
3575,O
3576,O
3577,O
3578,O
3579,O
3580,O
3581,O
3582,O
3583,O
3584,O
3585,O
3586,O
3587,B-A2
3588,B-V
3589,B-A1
3590,I-A1
3591,I-A1
3592,I-A1
3593,I-A1
3594,I-A1
3595,I-A1
3596,O
3597,O
3598,O
3599,O
3600,O
3601,O
3602,O
3603,B-A1
3604,B-A0
3605,I-A0
3606,B-V
3607,B-AM-MNR
3608,O
3609,O
3610,O
3611,O
3612,O
3613,O
3614,O
3615,O
3616,O
3617,O
3618,O
3619,O
3620,O
3621,O
3622,B-AM-DIS
3623,O
3624,B-A1
3625,I-A1
3626,I-A1
3627,I-A1
3628,I-A1
3629,I-A1
3630,I-A1
3631,O
3632,O
3633,O
3634,B-V
3635,B-A2
3636,I-A2
3637,I-A2
3638,I-A2
3639,I-A2
3640,I-A2
3641,I-A2
3642,O
3643,O
3644,O
3645,O
3646,O
3647,O
3648,O
3649,O
3650,O
3651,O
3652,O
3653,O
3654,O
3655,O
3656,O
3657,O
3658,O
3659,O
3660,B-A0
3661,B-V
3662,B-A1
3663,I-A1
3664,I-A1
3665,O
3666,O
3667,O
3668,O
3669,O
3670,O
3671,B-A0
3672,B-V
3673,B-A1
3674,I-A1
3675,O
3676,O
3677,O
3678,O
3679,O
3680,O
3681,O
3682,O
3683,O
3684,O
3685,O
3686,O
3687,O
3688,O
3689,O
3690,O
3691,O
3692,O
3693,O
3694,O
3695,O
3696,O
3697,O
3698,O
3699,O
3700,O
3701,O
3702,O
3703,O
3704,O
3705,O
3706,O
3707,O
3708,O
3709,O
3710,O
3711,O
3712,O
3713,O
3714,O
3715,O
3716,O
3717,O
3718,B-A0
3719,I-A0
3720,I-A0
3721,O
3722,B-V
3723,B-A1
3724,I-A1
3725,I-A1
3726,I-A1
3727,O
3728,O
3729,O
3730,O
3731,O
3732,O
3733,O
3734,O
3735,B-V
3736,B-AM-MNR
3737,B-A1
3738,I-A1
3739,I-A1
3740,I-A1
3741,I-A1
3742,I-A1
3743,I-A1
3744,B-AM-MNR
3745,I-AM-MNR
3746,I-AM-MNR
3747,I-AM-MNR
3748,I-AM-MNR
3749,I-AM-MNR
3750,I-AM-MNR
3751,I-AM-MNR
3752,I-AM-MNR
3753,I-AM-MNR
3754,I-AM-MNR
3755,I-AM-MNR
3756,I-AM-MNR
3757,I-AM-MNR
3758,I-AM-MNR
3759,I-AM-MNR
3760,O
3761,O
3762,O
3763,O
3764,O
3765,O
3766,O
3767,O
3768,O
3769,O
3770,O
3771,O
3772,O
3773,O
3774,O
3775,O
3776,O
3777,O
3778,O
3779,B-V
3780,B-A2
3781,I-A2
3782,I-A2
3783,I-A2
3784,I-A2
3785,I-A2
3786,I-A2
3787,I-A2
3788,I-A2
3789,I-A2
3790,I-A2
3791,I-A2
3792,I-A2
3793,O
3794,O
3795,O
3796,O
3797,O
3798,O
3799,O
3800,O
3801,O
3802,B-V
3803,B-A1
3804,I-A1
3805,I-A1
3806,I-A1
3807,I-A1
3808,O
3809,B-AM-TMP
3810,I-AM-TMP
3811,I-AM-TMP
3812,O
3813,B-A0
3814,I-A0
3815,O
3816,O
3817,O
3818,O
3819,O
3820,O
3821,O
3822,O
3823,O
3824,O
3825,O
3826,O
3827,O
3828,O
3829,O
3830,O
3831,O
3832,O
3833,O
3834,O
3835,O
3836,O
3837,B-AM-TMP
3838,I-AM-TMP
3839,I-AM-TMP
3840,O
3841,B-A0
3842,I-A0
3843,B-V
3844,B-A1
3845,I-A1
3846,I-A1
3847,I-A1
3848,I-A1
3849,O
3850,B-AM-TMP
3851,O
3852,B-A0
3853,I-A0
3854,I-A0
3855,B-V
3856,B-C-V
3857,B-AM-TMP
3858,B-A1
3859,I-A1
3860,I-A1
3861,I-A1
3862,I-A1
3863,I-A1
3864,I-A1
3865,I-A1
3866,I-A1
3867,I-A1
3868,I-A1
3869,O
3870,B-A1
3871,I-A1
3872,I-A1
3873,I-A1
3874,I-A1
3875,I-A1
3876,I-A1
3877,I-A1
3878,I-A1
3879,I-A1
3880,O
3881,B-V
3882,B-A0
3883,I-A0
3884,I-A0
3885,B-AM-LOC
3886,I-AM-LOC
3887,I-AM-LOC
3888,I-AM-LOC
3889,I-AM-LOC
3890,I-AM-LOC
3891,O
3892,B-A1
3893,B-V
3894,B-A2
3895,I-A2
3896,I-A2
3897,I-A2
3898,I-A2
3899,I-A2
3900,I-A2
3901,I-A2
3902,I-A2
3903,O
3904,B-A1
3905,I-A1
3906,I-A1
3907,I-A1
3908,I-A1
3909,I-A1
3910,I-A1
3911,I-A1
3912,O
3913,B-V
3914,B-A2
3915,I-A2
3916,I-A2
3917,I-A2
3918,I-A2
3919,O
3920,B-A0
3921,B-V
3922,B-A1
3923,I-A1
3924,I-A1
3925,I-A1
3926,I-A1
3927,I-A1
3928,I-A1
3929,O
3930,B-A0
3931,I-A0
3932,I-A0
3933,I-A0
3934,I-A0
3935,I-A0
3936,I-A0
3937,I-A0
3938,O
3939,B-AM-TMP
3940,I-AM-TMP
3941,I-AM-TMP
3942,I-AM-TMP
3943,O
3944,B-V
3945,B-A1
3946,I-A1
3947,I-A1
3948,I-A1
3949,I-A1
3950,I-A1
3951,I-A1
3952,I-A1
3953,O
3954,O
3955,O
3956,O
3957,O
3958,O
3959,O
3960,O
3961,O
3962,O
3963,B-A1
3964,I-A1
3965,O
3966,O
3967,B-V
3968,B-A0
3969,I-A0
3970,I-A0
3971,I-A0
3972,I-A0
3973,I-A0
3974,I-A0
3975,I-A0
3976,I-A0
3977,I-A0
3978,O
3979,B-A1
3980,I-A1
3981,I-A1
3982,I-A1
3983,I-A1
3984,O
3985,B-V
3986,B-A2
3987,I-A2
3988,I-A2
3989,B-AM-LOC
3990,I-AM-LOC
3991,B-AM-TMP
3992,I-AM-TMP
3993,I-AM-TMP
3994,I-AM-TMP
3995,I-AM-TMP
3996,I-AM-TMP
3997,I-AM-TMP
3998,I-AM-TMP
3999,O
4000,B-AM-DIS
4001,I-AM-DIS
4002,I-AM-DIS
4003,I-AM-DIS
4004,O
4005,B-A1
4006,I-A1
4007,I-A1
4008,B-V
4009,B-A2
4010,I-A2
4011,I-A2
4012,I-A2
4013,I-A2
4014,I-A2
4015,I-A2
4016,O
4017,B-V
4018,B-A1
4019,I-A1
4020,I-A1
4021,I-A1
4022,I-A1
4023,I-A1
4024,I-A1
4025,O
4026,O
4027,O
4028,O
4029,O
4030,O
4031,O
4032,O
4033,O
4034,O
4035,O
4036,O
4037,O
4038,O
4039,O
4040,O
4041,O
4042,O
4043,B-A0
4044,B-V
4045,B-A1
4046,O
4047,O
4048,B-V
4049,B-A1
4050,I-A1
4051,I-A1
4052,O
4053,O
4054,O
4055,O
4056,O
4057,O
4058,O
4059,O
4060,O
4061,O
4062,O
4063,O
4064,O
4065,O
4066,O
4067,O
4068,O
4069,O
4070,O
4071,O
4072,O
4073,O
4074,O
4075,O
4076,O
4077,O
4078,O
4079,O
4080,O
4081,O
4082,O
4083,O
4084,O
4085,B-AM-PNC
4086,I-AM-PNC
4087,I-AM-PNC
4088,I-AM-PNC
4089,I-AM-PNC
4090,O
4091,B-A0
4092,I-A0
4093,I-A0
4094,I-A0
4095,I-A0
4096,B-V
4097,B-A2
4098,I-A2
4099,I-A2
4100,B-A1
4101,I-A1
4102,I-A1
