,ID,S,P,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG0,ARG1,ARG2,ARG3,ARG4,ARG5,ARG6
314,12,20,28,Miami,Miami,PROP,M|S,11,P<,(NP*)),-,*),,,,,,
315,13,20,28,por,por,PRP,-,10,PIV,(PP*,-,(A3*,,,,,,
316,14,20,28,US$,US$,N,M|P,13,P<,(NP*,-,*,,,,,,
317,15,20,28,178,178,NUM,M|P,14,N<,(ADJP*))),-,*),,,,,,
318,16,20,28,.,-,PU,-,9,PU,*),-,*,,,,,,
319,1,21,28,Esse,esse,PRON-DET,M|S,2,>N,(FCL(NP*,-,(A1*,,,,,,
320,2,21,28,equilíbrio,equilíbrio,N,M|S,3,SUBJ,*),-,*),,,,,,
321,3,21,28,era,ser,V-FIN,IMPF|3S|IND,0,STA,(VP*,-,*,,,,,,
322,4,21,29,tido,ter,V-PCP,M|S,3,MV,*),ter,(V*),,,,,,
323,5,21,29,como,como,ADV,-,4,ADVL,(ACL*,-,(A2*,,,,,,
324,6,21,29,pré-,pré-,EC,-,7,>N,(NP*,-,*,,,,,,
325,7,21,29,condição,condição,N,F|S,5,SC,*,-,*,,,,,,
326,8,21,29,para,para,PRP,-,7,N<,(PP*,-,*,,,,,,
327,9,21,29,o,o,ART,M|S,10,>N,(NP*,-,*,,,,,,
328,10,21,29,sucesso,sucesso,N,M|S,8,P<,*,-,*,,,,,,
329,11,21,29,de,de,PRP,-,10,N<,(PP*,-,*,,,,,,
330,12,21,29,o,o,ART,M|S,13,>N,(NP*,-,*,,,,,,
331,13,21,29,plano,plano,N,M|S,11,P<,*,-,*,,,,,,
332,14,21,29,econômico,econômico,ADJ,M|S,13,N<,(ADJP*))))))),-,*),,,,,,
333,15,21,29,.,-,PU,-,3,PU,*),-,*,,,,,,
334,1,22,29,Parte,parte,N,F|S,11,SUBJ,(FCL(NP*,-,(A1*,,,,,,
335,2,22,29,de,de,PRP,-,1,N<ARG,(PP*,-,*,,,,,,
336,3,22,29,os,o,ART,M|P,4,>N,(NP*,-,*,,,,,,
337,4,22,29,recursos,recurso,N,M|P,2,P<,*,-,*,,,,,,
338,5,22,29,para,para,PRP,-,4,N<,(PP*,-,*,,,,,,
339,6,22,29,a,o,ART,F|S,7,>N,(NP*,-,*,,,,,,
340,7,22,29,formação,formação,N,F|S,5,P<,*,-,*,,,,,,
341,8,22,29,de,de,PRP,-,7,N<,(PP*,-,*,,,,,,
342,9,22,29,o,o,ART,M|S,10,>N,(NP*,-,*,,,,,,
343,10,22,29,FSE,FSE,PROP,M|S,8,P<,*))))))),-,*),,,,,,
344,11,22,29,foi,ser,V-FIN,PS|3S|IND,0,STA,(VP*,-,*,,,,,,
345,12,22,30,deslocado,deslocar,V-PCP,M|S,11,MV,*),deslocar,(V*),,,,,,
346,13,22,30,de,de,PRP,-,12,PIV,(PP*,-,(A3*,,,,,,
347,14,22,30,o,o,ART,M|S,15,>N,(NP*,-,*,,,,,,
348,15,22,30,orçamento,orçamento,N,M|S,13,P<,*,-,*,,,,,,
349,16,22,30,de,de,PRP,-,15,N<,(PP*,-,*,,,,,,
350,17,22,30,a,o,ART,F|S,18,>N,(NP*,-,*,,,,,,
351,18,22,30,saúde,saúde,N,F|S,16,P<,(CU(NP*),-,*,,,,,,
352,19,22,30,e,e,CONJ-C,-,18,CO,*,-,*,,,,,,
353,20,22,30,educação,educação,N,F|S,18,CJT,(NP*)))))),-,*),,,,,,
354,21,22,30,.,-,PU,-,11,PU,*),-,*,,,,,,
355,1,23,30,Em,em,PRP,-,14,ADVL,(FCL(PP*,-,(AM-TMP*,*,*,,,,
356,2,23,30,a,o,ART,F|S,3,>N,(NP*,-,*,*,*,,,,
357,3,23,30,época,época,N,F|S,1,P<,*)),-,*),*,*,,,,
358,4,23,30,",",-,PU,-,14,PU,*,-,*,*,*,,,,
359,5,23,30,o,o,ART,M|S,7,>N,(NP*,-,(A0*,*,*,,,,
360,6,23,30,então,então,ADJ,M|S,7,>N,*,-,*,*,*,,,,
361,7,23,30,ministro,ministro,N,M|S,14,SUBJ,*,-,*,*,*,,,,
362,8,23,30,de,de,PRP,-,7,N<,(PP*,-,*,*,*,,,,
363,9,23,30,a,o,ART,F|S,10,N<,(NP*,-,*,*,*,,,,
364,10,23,30,Fazenda,Fazenda,PROP,F|S,8,P<,*)),-,*,*,*,,,,
365,11,23,30,",",-,PU,-,7,PU,*,-,*,*,*,,,,
366,12,23,30,Fernando_Henrique_Cardoso,Fernando_Henrique_Cardoso,PROP,M|S,7,APP,(NP*),-,*,*,*,,,,
367,13,23,30,",",-,PU,-,7,PU,*),-,*),*,*,,,,
368,14,23,31,fez,fazer,V-FIN,PS|3S|IND,0,STA,(VP*),fazer,(V*),*,*,,,,
369,15,23,31,um,um,ART,M|S,16,>N,(NP*,-,(A1*,*,*,,,,
370,16,23,31,pronunciamento,pronunciamento,N,M|S,14,ACC,*,-,*,*,*,,,,
371,17,23,31,em,em,PRP,-,14,ACC,*,-,*,*,*,,,,
372,18,23,31,cadeia,cadeia,N,F|S,17,P<,(NP*,-,*,*,*,,,,
373,19,23,31,nacional,nacional,ADJ,M|S,18,N<,(ADJP*)),-,*,*,*,,,,
374,20,23,31,para,para,PRP,-,17,H,*,-,*,*,*,,,,
375,21,23,32,anunciar,anunciar,V-INF,-,17,P<,(ICL(VP*),anunciar,*,(V*),*,,,,
376,22,23,32,a,o,ART,F|S,23,>N,(NP*,-,*,(A1*,*,,,,
377,23,23,32,intenção,intenção,N,F|S,21,ACC,*,-,*,*,*,,,,
378,24,23,32,de,de,PRP,-,23,N<ARGS,(PP*,-,*,*,*,,,,
379,25,23,32,o,o,ART,M|S,26,>N,(NP*,-,*,*,*,,,,
380,26,23,32,governo,governo,N,M|S,24,P<,*)),-,*,*,*,,,,
381,27,23,32,de,de,PRP,-,23,N<ARGO,(PP*,-,*,*,*,,,,
382,28,23,33,destinar,destinar,V-INF,-,27,P<,(ICL(VP*),destinar,*,*,(V*),,,,
383,29,23,33,o,o,ART,M|S,30,>N,(NP*,-,*,*,(A1*,,,,
384,30,23,33,FSE,FSE,PROP,M|S,28,ACC,*),-,*,*,*),,,,
385,31,23,33,a,a,PRP,-,28,PIV,(PP*,-,*,*,(A2*,,,,
386,32,23,33,investimentos,investimento,N,M|P,31,P<,(NP*,-,*,*,*,,,,
387,33,23,33,sociais,social,ADJ,M|P,32,N<,(ADJP*)))))))),-,*),*),*),,,,
388,34,23,33,.,-,PU,-,14,PU,*),-,*,*,*,,,,
389,1,24,33,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A0*,*,*,,,,
390,2,24,33,assessor,assessor,N,M|S,11,SUBJ,*,-,*,*,*,,,,
391,3,24,33,de,de,PRP,-,2,N<,(PP*,-,*,*,*,,,,
392,4,24,33,imprensa,imprensa,N,F|S,3,P<,(NP*)),-,*,*,*,,,,
393,5,24,33,de,de,PRP,-,2,N<,(PP*,-,*,*,*,,,,
394,6,24,33,o,o,ART,M|S,7,>N,(NP*,-,*,*,*,,,,
395,7,24,33,Ministério_da_Fazenda,Ministério_da_Fazenda,PROP,M|S,5,P<,*)),-,*,*,*,,,,
396,8,24,33,",",-,PU,-,2,PU,*,-,*,*,*,,,,
397,9,24,33,Sérgio_Danese,Sérgio_Danese,PROP,M|S,2,APP,(NP*),-,*,*,*,,,,
398,10,24,33,",",-,PU,-,2,PU,*),-,*),*,*,,,,
399,11,24,34,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),dizer,(V*),*,*,,,,
400,12,24,34,ontem,ontem,ADV,-,11,ADVL,(ADVP*),-,(AM-TMP*),*,*,,,,
401,13,24,34,que,que,CONJ-S,-,22,SUB,(FCL*,-,(A1*,*,*,,,,
402,14,24,34,o,o,ART,M|S,15,>N,(NP*,-,*,(A0*,*,,,,
403,15,24,34,ministro,ministro,N,M|S,22,SUBJ,*,-,*,*,*,,,,
404,16,24,34,de,de,PRP,-,15,N<,(PP*,-,*,*,*,,,,
405,17,24,34,a,o,ART,F|S,18,N<,(NP*,-,*,*,*,,,,
406,18,24,34,Fazenda,Fazenda,PROP,F|S,16,P<,*)),-,*,*,*,,,,
407,19,24,34,",",-,PU,-,15,PU,*,-,*,*,*,,,,
408,20,24,34,Rubens_Ricúpero,Rubens_Ricúpero,PROP,M|S,15,APP,(NP*)),-,*,*),(A0*),,,,
409,21,24,34,não,não,ADV,-,23,ADVL,(ADVP*),-,*,(AM-NEG*),*,,,,
410,22,24,34,iria,ir,V-FIN,COND|3S,11,ACC,(VP*,-,*,*,*,,,,
411,23,24,35,comentar,comentar,V-INF,-,22,MV,*),comentar,*,(V*),*,,,,
412,24,24,35,o,o,ART,M|S,25,>N,(NP*,-,*,(A1*,*,,,,
413,25,24,35,assunto,assunto,N,M|S,23,ACC,*),-,*,*),*,,,,
414,26,24,35,porque,porque,CONJ-S,-,28,SUB,(FCL*,-,*,(AM-CAU*,*,,,,
415,27,24,35,não,não,ADV,-,28,ADVL,(ADVP*),-,*,*,(AM-NEG*),,,,
416,28,24,36,tinha,ter,V-FIN,IMPF|3S|IND,23,ADVL,(VP*),ter,*,*,(V*),,,,
417,29,24,36,informações,informação,N,F|P,28,ACC,(NP*,-,*,*,(A1*,,,,
418,30,24,36,suficientes,suficiente,ADJ,F|P,29,N<,(ADJP*)))),-,*),*),*),,,,
419,31,24,36,.,-,PU,-,11,PU,*),-,*,*,*,,,,
420,1,25,36,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A0*,,,,,,
421,2,25,36,projeto,projeto,N,M|S,7,SUBJ,*,-,*,,,,,,
422,3,25,36,original,original,ADJ,M|S,2,N<,(ADJP*),-,*,,,,,,
423,4,25,36,de,de,PRP,-,2,N<,(PP*,-,*,,,,,,
424,5,25,36,o,o,ART,M|S,6,>N,(NP*,-,*,,,,,,
425,6,25,36,governo,governo,N,M|S,4,P<,*))),-,*),,,,,,
426,7,25,37,destinava,destinar,V-FIN,IMPF|3S|IND,0,STA,(VP*),destinar,(V*),,,,,,
427,8,25,37,a,a,PRP,-,7,PIV,(PP*,-,(A2*,,,,,,
428,9,25,37,o,o,ART,M|S,10,>N,(NP*,-,*,,,,,,
429,10,25,37,TSE,TSE,PROP,M|S,8,P<,*)),-,*),,,,,,
430,11,25,37,R$,R$,N,M|P,7,ACC,(NP*,-,(A1*,,,,,,
431,12,25,37,"334,9","334,9",NUM,M|P,13,>N,(NP*,-,*,,,,,,
432,13,25,37,milhões,milhão,N,M|P,11,N<,*)),-,*),,,,,,
433,14,25,37,.,-,PU,-,7,PU,*),-,*,,,,,,
434,1,26,37,Como,como,CONJ-S,-,3,SUB,(FCL(FCL*,-,*,(AM-CAU*,,,,,
435,2,26,37,não,não,ADV,-,3,ADVL,(ADVP*),-,(AM-NEG*),*,,,,,
436,3,26,38,houve,haver,V-FIN,PS|3S|IND,18,ADVL,(VP*),haver,(V*),*,,,,,
437,4,26,38,acordo,acordo,N,M|S,3,ACC,(NP*,-,(A1*,*,,,,,
438,5,26,38,entre,entre,PRP,-,4,N<ARGS,(PP*,-,*,*,,,,,
439,6,26,38,governo,governo,N,M|S,5,P<,(CU(NP*),-,*,*,,,,,
440,7,26,38,e,e,CONJ-C,-,6,CO,*,-,*,*,,,,,
441,8,26,38,tribunal,tribunal,N,M|S,6,CJT,(NP*))),-,*,*,,,,,
442,9,26,38,quanto_a,quanto_a,PRP,-,4,N<,(PP*,-,*,*,,,,,
443,10,26,38,o,o,ART,M|S,11,>N,(NP*,-,*,*,,,,,
444,11,26,38,volume,volume,N,M|S,9,P<,*,-,*,*,,,,,
445,12,26,38,de,de,PRP,-,11,N<,(PP*,-,*,*,,,,,
446,13,26,38,recursos,recurso,N,M|P,12,P<,(NP*)))))),-,*),*),,,,,
447,14,26,38,",",-,PU,-,17,PU,*,-,*,*,,,,,
448,15,26,38,a,o,ART,F|S,16,>N,(NP*,-,*,(A1*,,,,,
449,16,26,38,dotação,dotação,N,F|S,17,SUBJ,*),-,*,*),,,,,
450,17,26,38,foi,ser,V-FIN,PS|3S|IND,0,STA,(VP*,-,*,*,,,,,
451,18,26,39,incluída,incluir,V-PCP,F|S,17,MV,*),incluir,*,(V*),,,,,
452,19,26,39,em,em,PRP,-,18,ADVL,(PP*,-,*,(A2*,,,,,
453,20,26,39,a,o,ART,F|S,21,>N,(NP*,-,*,*,,,,,
454,21,26,39,reserva,reserva,N,F|S,19,P<,*,-,*,*,,,,,
455,22,26,39,de,de,PRP,-,21,N<,(PP*,-,*,*,,,,,
456,23,26,39,contingência,contingência,N,F|S,22,P<,(NP*)))),-,*,*),,,,,
457,24,26,39,sem,sem,PRP,-,18,ADVL,(PP*,-,*,(AM-MNR*,,,,,
458,25,26,39,especificação,especificação,N,F|S,24,P<,(NP*,-,*,*,,,,,
459,26,26,39,de,de,PRP,-,25,N<ARGO,(PP*,-,*,*,,,,,
460,27,26,39,despesa,despesa,N,F|S,26,P<,(NP*))),-,*,*,,,,,
461,28,26,39,.,-,PU,-,24,PU,*)),-,*,*),,,,,
462,1,27,39,Posteriormente,posteriormente,ADV,-,18,ADVL,(FCL(ADVP*),-,*,(AM-TMP*),*,,,,
463,2,27,39,",",-,PU,-,18,PU,*,-,*,*,*,,,,
464,3,27,39,diante_de,diante_de,PRP,-,18,ADVL,(PP*,-,*,(AM-CAU*,*,,,,
465,4,27,39,a,o,ART,F|S,5,>N,(NP*,-,*,*,*,,,,
466,5,27,39,ameaça,ameaça,N,F|S,3,P<,*,-,*,*,*,,,,
467,6,27,39,de,de,PRP,-,5,N<ARGS,(PP*,-,*,*,*,,,,
468,7,27,39,o,o,ART,M|S,8,>N,(NP*,-,*,*,*,,,,
469,8,27,39,tribunal,tribunal,N,M|S,6,P<,*)),-,*,*,*,,,,
470,9,27,39,de,de,PRP,-,5,N<ARGO,(PP*,-,*,*,*,,,,
471,10,27,40,entrar,entrar,V-INF,-,9,P<,(ICL(VP*),entrar,(V*),*,*,,,,
472,11,27,40,com,com,PRP,-,10,PIV,(PP*,-,(A1*,*,*,,,,
473,12,27,40,uma,um,ART,F|S,13,>N,(NP*,-,*,*,*,,,,
474,13,27,40,ação,ação,N,F|S,11,P<,*,-,*,*,*,,,,
475,14,27,40,judicial,judicial,ADJ,F|S,13,N<,(ADJP*))))))),-,*),*),*,,,,
476,15,27,40,",",-,PU,-,18,PU,*,-,*,*,*,,,,
477,16,27,40,o,o,ART,M|S,17,>N,(NP*,-,*,(A0*,(A0*,,,,
478,17,27,40,governo,governo,N,M|S,18,SUBJ,*),-,*,*),*),,,,
479,18,27,41,mandou,mandar,V-FIN,PS|3S|IND,0,STA,(VP*),mandar,*,(V*),*,,,,
480,19,27,41,a,a,PRP,-,18,OA,(PP*,-,*,(A2*,*,,,,
481,20,27,41,o,o,ART,M|S,21,>N,(NP*,-,*,*,*,,,,
482,21,27,41,Congresso,congresso,N,M|S,19,P<,*)),-,*,*),*,,,,
483,22,27,41,uma,um,ART,F|S,23,>N,(NP*,-,*,(A1*,*,,,,
484,23,27,41,alteração,alteração,N,F|S,18,ACC,*,-,*,*,*,,,,
485,24,27,41,a,a,PRP,-,23,N<,(PP*,-,*,*,*,,,,
486,25,27,41,o,o,ART,M|S,26,>N,(NP*,-,*,*,*,,,,
487,26,27,41,projeto,projeto,N,M|S,24,P<,*))),-,*,*),*,,,,
488,27,27,41,",",-,PU,-,18,PU,*,-,*,*,*,,,,
489,28,27,42,aumentando,aumentar,V-GER,-,18,ADVL,(ICL(VP*),aumentar,*,(AM-ADV*,(V*),,,,
490,29,27,42,para,para,PRP,-,28,PIV,(PP*,-,*,*,(A4*,,,,
491,30,27,42,R$,R$,N,M|P,29,P<,(NP*,-,*,*,*,,,,
492,31,27,42,"452,7","452,7",NUM,M|P,32,>N,(NP*,-,*,*,*,,,,
493,32,27,42,milhões,milhão,N,M|P,30,N<,*))),-,*,*,*),,,,
494,33,27,42,a,o,ART,F|S,34,>N,(NP*,-,*,*,(A1*,,,,
495,34,27,42,dotação,dotação,N,F|S,28,ACC,*,-,*,*,*,,,,
496,35,27,42,de,de,PRP,-,34,N<,(PP*,-,*,*,*,,,,
497,36,27,42,o,o,ART,M|S,37,>N,(NP*,-,*,*,*,,,,
498,37,27,42,TSE,TSE,PROP,M|S,35,P<,*)))),-,*,*),*),,,,
499,38,27,42,.,-,PU,-,18,PU,*),-,*,*,*,,,,
500,1,28,42,Essas,esse,PRON-DET,F|P,2,>N,(CU(FCL(NP*,-,(A0*,*,,,,,
501,2,28,42,medidas,medida,N,F|P,3,SUBJ,*),-,*),*,,,,,
502,3,28,43,reduziram,reduzir,V-FIN,PS/MQP|3P|IND,0,STA,(VP*),reduzir,(V*),*,,,,,
503,4,28,43,a,o,ART,F|S,5,>N,(NP*,-,(A1*,*,,,,,
504,5,28,43,disponibilidade,disponibilidade,N,F|S,3,ACC,*,-,*,*,,,,,
505,6,28,43,de,de,PRP,-,5,N<,(PP*,-,*,*,,,,,
506,7,28,43,dinheiro,dinheiro,N,M|S,6,P<,(NP*)),-,*,*,,,,,
507,8,28,43,em,em,PRP,-,3,ACC,*,-,*,*,,,,,
508,9,28,43,o,o,ART,M|S,10,>N,(NP*,-,*,*,,,,,
509,10,28,43,sistema,sistema,N,M|S,8,P<,*,-,*,*,,,,,
510,11,28,43,bancário,bancário,ADJ,M|S,10,N<,(ADJP*)))),-,*),*,,,,,
511,12,28,43,e,e,CONJ-C,-,3,CO,*,-,*,*,,,,,
512,13,28,43,os,o,ART,M|P,15,>N,(FCL(NP*,-,*,(A0*,,,,,
513,14,28,43,grandes,grande,ADJ,M|P,15,>N,*,-,*,*,,,,,
514,15,28,43,bancos,banco,N,M|P,16,SUBJ,*),-,*,*),,,,,
515,16,28,43,passaram,passar,V-FIN,PS/MQP|3P|IND,3,CJT,(VP-*,-,*,*,,,,,
516,17,28,43,a,a,PRP,-,16,PRT-AUX,*),-,*,*,,,,,
517,18,28,43,não,não,ADV,-,19,ADVL,(ADVP*),-,*,(AM-NEG*),,,,,
518,19,28,44,fornecer,fornecer,V-INF,-,16,MV,(-VP*),fornecer,*,(V*),,,,,
519,20,28,44,recursos,recurso,N,M|P,19,ACC,(NP*,-,*,(A1*,,,,,
520,21,28,44,para,para,PRP,-,20,N<,(PP*,-,*,*,,,,,
521,22,28,44,as,o,ART,F|P,24,>N,(NP*,-,*,*,,,,,
522,23,28,44,pequenas,pequeno,ADJ,F|P,24,>N,*,-,*,*,,,,,
523,24,28,44,instituições,instituição,N,F|P,21,P<,*)))),-,*,*),,,,,
524,25,28,44,.,-,PU,-,3,PU,*),-,*,*,,,,,
525,1,29,45,Quebraram,quebrar,V-FIN,PS/MQP|3P|IND,0,STA,(FCL(VP*),quebrar,(V*),*,,,,,
526,2,29,45,aquelas,aquele,PRON-DET,F|P,1,SUBJ,(NP*,-,(A1*,*,,,,,
527,3,29,45,que,que,PRON-INDP,F|P,4,SUBJ,(FCL(NP*),-,*,*,,,,,
528,4,29,45,estavam,estar,V-FIN,IMPF|3P|IND,2,N<,(VP*),-,*,*,,,,,
529,5,29,45,«,-,PU,-,4,PU,*,-,*,*,,,,,
530,6,29,45,descasadas,descasar,V-PCP,F|P,4,SC,*,-,*,*,,,,,
531,7,29,45,»,-,PU,-,4,PU,*),-,*,*,,,,,
532,8,29,45,",",-,PU,-,2,PU,*,-,*,*,,,,,
533,9,29,45,ou_seja,ou_seja,ADV,-,2,ADVL,(ADVP*),-,*,*,,,,,
534,10,29,45,",",-,PU,-,2,PU,*,-,*,*,,,,,
535,11,29,45,que,que,PRON-INDP,F|P,12,SUBJ,(FCL(NP*),-,*,(A0*),,,,,
536,12,29,46,financiavam,financiar,V-FIN,IMPF|3P|IND,2,N<PRED,(VP*),financiar,*,(V*),,,,,
537,13,29,46,em,em,PRP,-,12,ADVL,(PP*,-,*,(AM-LOC*,,,,,
538,14,29,46,o,o,ART,M|S,15,>N,(NP*,-,*,*,,,,,
539,15,29,46,mercado,mercado,N,M|S,13,P<,*,-,*,*,,,,,
540,16,29,46,interbancário,interbancário,ADJ,M|S,15,N<,(ADJP*),-,*,*,,,,,
541,17,29,46,de,de,PRP,-,15,N<,(PP*,-,*,*,,,,,
542,18,29,46,um,um,NUM,M|S,19,>N,(NP*,-,*,*,,,,,
543,19,29,46,dia,dia,N,M|S,17,P<,*,-,*,*,,,,,
544,20,29,46,(,-,PU,-,19,PU,*,-,*,*,,,,,
545,21,29,46,CDI,CDI,PROP,M|S,19,APP,(NP*),-,*,*,,,,,
546,22,29,46,),-,PU,-,19,PU,*)))),-,*,*),,,,,
547,23,29,46,os,o,ART,M|P,24,>N,(NP*,-,*,(A1*,,,,,
548,24,29,46,empréstimos,empréstimo,N,M|P,12,ACC,(CU(NP*),-,*,*,,,,,
549,25,29,46,e,e,CONJ-C,-,24,CO,*,-,*,*,,,,,
550,26,29,46,carteiras,carteira,N,F|P,24,CJT,(NP*)),-,*,*,,,,,
551,27,29,46,de,de,PRP,-,24,N<,(PP*,-,*,*,,,,,
552,28,29,46,títulos,título,N,M|P,27,P<,(NP*,-,*,*,,,,,
553,29,29,46,estaduais,estadual,ADJ,M|P,28,N<,(CU(ADJP*),-,*,*,,,,,
554,30,29,46,e,e,CONJ-C,-,29,CO,*,-,*,*,,,,,
555,31,29,46,municipais,municipal,ADJ,M|P,29,CJT,(ADJP*)),-,*,*,,,,,
556,32,29,46,com,com,PRP,-,28,N<,(PP*,-,*,*,,,,,
557,33,29,46,prazos,prazo,N,M|P,32,P<,(NP*,-,*,*,,,,,
558,34,29,46,longos,longo,ADJ,M|P,33,N<,(ADJP*)))))))),-,*),*),,,,,
559,35,29,46,.,-,PU,-,1,PU,*),-,*,*,,,,,
560,1,30,46,Aqui,aqui,ADV,-,3,ADVL,(FCL(ADVP*),-,(AM-LOC*),*,,,,,
561,2,30,46,só,só,ADV,-,3,ADVL,(ADVP*),-,(AM-ADV*),*,,,,,
562,3,30,47,joga,jogar,V-FIN,PR|3S|IND,0,STA,(VP*),jogar,(V*),*,,,,,
563,4,30,47,quem,quem,PRON-INDP,M/F|S,5,SUBJ,(FCL(NP*),-,(A0*,(A1*),,,,,
564,5,30,48,está,estar,V-FIN,PR|3S|IND,3,SUBJ,(VP*),estar,*,(V*),,,,,
565,6,30,48,bem,bem,ADV,-,5,SA,(ADVP*)),-,*),(A2*),,,,,
566,7,30,48,.,-,PU,-,3,PU,*),-,*,*,,,,,
567,1,31,48,Ninguém,ninguém,PRON-INDP,M|S,2,SUBJ,(FCL(NP*),-,(A0*),*,*,,,,
568,2,31,49,força,forçar,V-FIN,PR|3S|IND,0,STA,(VP*),forçar,(V*),*,*,,,,
569,3,31,49,sua,seu,PRON-DET,F|S,4,>N,(NP*,-,(A1*,*,*,,,,
570,4,31,49,escalação,escalação,N,F|S,2,ACC,*),-,*),*,*,,,,
571,5,31,49,porque,porque,CONJ-S,-,6,SUB,(FCL*,-,(AM-CAU*,*,*,,,,
572,6,31,50,há,haver,V-FIN,PR|3S|IND,2,ADVL,(VP*),haver,*,(V*),*,,,,
573,7,31,50,quem,quem,PRON-INDP,M/F|S,8,SUBJ,(FCL(NP*),-,*,(A1*,(A0*),,,,
574,8,31,51,escale,escalar,V-FIN,PR|3S|SUBJ,6,ACC,(VP*),escalar,*,*,(V*),,,,
575,9,31,51,o,o,ART,M|S,10,>N,(NP*,-,*,*,(A1*,,,,
576,10,31,51,time,time,N,M|S,8,ACC,*),-,*,*,*),,,,
577,11,31,51,em,em,PRP,-,8,ADVL,(PP*,-,*,*,(AM-LOC*,,,,
578,12,31,51,o,o,ART,M|S,13,>N,(NP*,-,*,*,*,,,,
579,13,31,51,São_Paulo,São_Paulo,PROP,M|S,11,P<,*)))),-,*),*),*),,,,
580,14,31,51,.,-,PU,-,2,PU,*),-,*,*,*,,,,
581,1,32,51,Ele,ele,PRON-PERS,M|3S|NOM,4,SUBJ,(FCL(NP*),-,(A0*),(A1*),,,,,
582,2,32,51,só,só,ADV,-,4,ADVL,(ADVP*),-,(AM-ADV*),*,,,,,
583,3,32,51,não,não,ADV,-,4,ADVL,(ADVP*),-,(AM-NEG*),*,,,,,
584,4,32,52,jogava,jogar,V-FIN,IMPF|3S|IND,0,STA,(VP*),jogar,(V*),*,,,,,
585,5,32,52,porque,porque,CONJ-S,-,7,SUB,(FCL*,-,(AM-CAU*,*,,,,,
586,6,32,52,não,não,ADV,-,7,ADVL,(ADVP*),-,*,(AM-NEG*),,,,,
587,7,32,53,estava,estar,V-FIN,IMPF|3S|IND,4,ADVL,(VP*),estar,*,(V*),,,,,
588,8,32,53,bem,bem,ADV,-,7,SA,(ADVP*)),-,*),(A2*),,,,,
589,9,32,53,.,-,PU,-,4,PU,*),-,*,*,,,,,
590,1,33,53,Folha,Folha,PROP,F|S,0,UTT,(SQ(NP*),-,(AM-DIS*),,,,,,
591,2,33,53,--,-,PU,-,1,PU,*,-,*,,,,,,
592,3,33,53,E,e,CONJ-C,-,7,CO,(FCL*,-,*,,,,,,
593,4,33,53,o_que,o_que,PRON-INDP,M|S,7,ACC,(NP*),-,(A2*),,,,,,
594,5,33,53,o,o,ART,M|S,6,>N,(NP*,-,(A0*,,,,,,
595,6,33,53,senhor,senhor,N,M|S,7,SUBJ,*),-,*),,,,,,
596,7,33,54,acha,achar,V-FIN,PR|3S|IND,1,QUE,(VP*),achar,(V*),,,,,,
597,8,33,54,de,de,PRP,-,7,PIV,(PP*,-,(A1*,,,,,,
598,9,33,54,o,o,ART,M|S,10,>N,(NP*,-,*,,,,,,
599,10,33,54,escândalo,escândalo,N,M|S,8,P<,*,-,*,,,,,,
600,11,33,54,de,de,PRP,-,10,N<,(PP*,-,*,,,,,,
601,12,33,54,a,o,ART,F|S,13,>N,(NP*,-,*,,,,,,
602,13,33,54,arbitragem,arbitragem,N,F|S,11,P<,*,-,*,,,,,,
603,14,33,54,carioca,carioca,ADJ,F|S,13,N<,(ADJP*))))),-,*),,,,,,
604,15,33,54,?,-,PU,-,7,PU,*)),-,*,,,,,,
605,1,34,54,Apenas,apenas,ADV,-,2,>A,(FCL(NP(ADJP*,-,(A0*,*,*,,,,
606,2,34,54,dois,dois,NUM,M|P,3,>N,*),-,*,*,*,,,,
607,3,34,54,árbitros,árbitro,N,M|P,4,SUBJ,*),-,*),*,*,,,,
608,4,34,55,resolveram,resolver,V-FIN,PS/MQP|3P|IND,0,STA,(VP*),resolver,(V*),*,*,,,,
609,5,34,56,contar,contar,V-INF,-,4,ACC,(ICL(VP*),contar,(A1*,(V*),*,,,,
610,6,34,56,todos,todo,PRON-DET,M|P,8,>N,(NP*,-,*,(A1*,*,,,,
611,7,34,56,os,o,ART,M|P,8,>N,*,-,*,*,*,,,,
612,8,34,56,podres,podre,N-ADJ,M|P,5,ACC,*)),-,*),*),*,,,,
613,9,34,56,",",-,PU,-,4,PU,*,-,*,*,*,,,,
614,10,34,56,enquanto,enquanto,ADV,-,13,ADVL,(FCL(ADVP*),-,*,*,*,,,,
615,11,34,56,a,o,ART,F|S,12,>N,(NP*,-,*,*,(A0*,,,,
616,12,34,56,federação,federação,N,F|S,13,SUBJ,*),-,*,*,*),,,,
617,13,34,57,tem,ter,V-FIN,PR|3S|IND,4,ADVL,(VP*),ter,*,*,(V*),,,,
618,14,34,57,mais_de,mais_de,ADV,-,15,>N,(NP*,-,*,*,(A1*,,,,
619,15,34,57,70,70,NUM,M|P,13,ACC,*)),-,*,*,*),,,,
620,16,34,57,.,-,PU,-,4,PU,*),-,*,*,*,,,,
621,1,35,57,O,o,ART,M|S,2,>N,(FCL(NP*,-,*,(A0*,,,,,
622,2,35,57,futebol,futebol,N,M|S,3,SUBJ,*),-,*,*),,,,,
