,LEMMA_CTX_P+0,LEMMA_CTX_P+1,LEMMA_CTX_P-1
1217,dirigir,um,eu
1218,dirigir,um,eu
1219,dirigir,um,eu
1220,dirigir,um,eu
1221,dirigir,um,eu
1222,dirigir,um,eu
1223,dirigir,um,eu
1224,dirigir,um,eu
1225,dirigir,um,eu
1226,dirigir,um,eu
1227,dirigir,um,eu
1228,dirigir,um,eu
1229,apresentar,balanço,-
1230,apresentar,balanço,-
1231,apresentar,balanço,-
1232,apresentar,balanço,-
1233,apresentar,balanço,-
1234,apresentar,balanço,-
1235,apresentar,balanço,-
1236,apresentar,balanço,-
1237,apresentar,balanço,-
1238,apresentar,balanço,-
1239,apresentar,balanço,-
1240,apresentar,balanço,-
1241,apresentar,balanço,-
1242,apresentar,balanço,-
1243,apresentar,balanço,-
1244,liberar,meu,e
1245,liberar,meu,e
1246,liberar,meu,e
1247,liberar,meu,e
1248,liberar,meu,e
1249,liberar,meu,e
1250,liberar,meu,e
1251,liberar,meu,e
1252,liberar,meu,e
1253,liberar,meu,e
1254,liberar,meu,e
1255,liberar,meu,e
1256,liberar,meu,e
1257,liberar,meu,e
1258,liberar,meu,e
1259,entrar,de,dever
1260,entrar,de,dever
1261,entrar,de,dever
1262,entrar,de,dever
1263,entrar,de,dever
1264,entrar,de,dever
1265,entrar,de,dever
1266,entrar,de,dever
1267,entrar,de,dever
1268,entrar,de,dever
1269,entrar,de,dever
1270,entrar,de,dever
1271,entrar,de,dever
1272,entrar,de,dever
1273,entrar,de,dever
1274,entrar,de,dever
1275,entrar,de,dever
1276,entrar,de,dever
1277,entrar,de,dever
1278,produzir,leite,que
1279,produzir,leite,que
1280,produzir,leite,que
1281,produzir,leite,que
1282,produzir,leite,que
1283,produzir,leite,que
1284,produzir,leite,que
1285,produzir,leite,que
1286,produzir,leite,que
1287,produzir,leite,que
1288,produzir,leite,que
1289,produzir,leite,que
1290,produzir,leite,que
1291,produzir,leite,que
1292,produzir,leite,que
1293,produzir,leite,que
1294,produzir,leite,que
1295,produzir,leite,que
1296,produzir,leite,que
1297,produzir,leite,que
1298,produzir,leite,que
1299,produzir,leite,que
1300,produzir,leite,que
1301,produzir,leite,que
1302,comunicar,ontem,ser
1303,comunicar,ontem,ser
1304,comunicar,ontem,ser
1305,comunicar,ontem,ser
1306,comunicar,ontem,ser
1307,comunicar,ontem,ser
1308,comunicar,ontem,ser
1309,comunicar,ontem,ser
1310,comunicar,ontem,ser
1311,comunicar,ontem,ser
1312,comunicar,ontem,ser
1313,comunicar,ontem,ser
1314,comunicar,ontem,ser
1315,comunicar,ontem,ser
1316,comunicar,ontem,ser
1317,comunicar,ontem,ser
1318,comunicar,ontem,ser
1319,comunicar,ontem,ser
1320,comunicar,ontem,ser
1321,comunicar,ontem,ser
1322,comunicar,ontem,ser
1323,comunicar,ontem,ser
1324,comunicar,ontem,ser
1325,comunicar,ontem,ser
1326,afirmar,que,-
1327,afirmar,que,-
1328,afirmar,que,-
1329,afirmar,que,-
1330,afirmar,que,-
1331,afirmar,que,-
1332,afirmar,que,-
1333,afirmar,que,-
1334,afirmar,que,-
1335,afirmar,que,-
1336,afirmar,que,-
1337,afirmar,que,-
1338,afirmar,que,-
1339,afirmar,que,-
1340,afirmar,que,-
1341,afirmar,que,-
1342,afirmar,que,-
1343,afirmar,que,-
1344,afirmar,que,-
1345,afirmar,que,-
1346,afirmar,que,-
1347,afirmar,que,-
1348,afirmar,que,-
1349,pretender,distribuir,que
1350,pretender,distribuir,que
1351,pretender,distribuir,que
1352,pretender,distribuir,que
1353,pretender,distribuir,que
1354,pretender,distribuir,que
1355,pretender,distribuir,que
1356,pretender,distribuir,que
1357,pretender,distribuir,que
1358,pretender,distribuir,que
1359,pretender,distribuir,que
1360,pretender,distribuir,que
1361,pretender,distribuir,que
1362,pretender,distribuir,que
1363,pretender,distribuir,que
1364,pretender,distribuir,que
1365,pretender,distribuir,que
1366,pretender,distribuir,que
1367,pretender,distribuir,que
1368,pretender,distribuir,que
1369,pretender,distribuir,que
1370,pretender,distribuir,que
1371,pretender,distribuir,que
1372,distribuir,leite,pretender
1373,distribuir,leite,pretender
1374,distribuir,leite,pretender
1375,distribuir,leite,pretender
1376,distribuir,leite,pretender
1377,distribuir,leite,pretender
1378,distribuir,leite,pretender
1379,distribuir,leite,pretender
1380,distribuir,leite,pretender
1381,distribuir,leite,pretender
1382,distribuir,leite,pretender
1383,distribuir,leite,pretender
1384,distribuir,leite,pretender
1385,distribuir,leite,pretender
1386,distribuir,leite,pretender
1387,distribuir,leite,pretender
1388,distribuir,leite,pretender
1389,distribuir,leite,pretender
1390,distribuir,leite,pretender
1391,distribuir,leite,pretender
1392,distribuir,leite,pretender
1393,distribuir,leite,pretender
1394,distribuir,leite,pretender
1395,dizer,ainda,Prandi
1396,dizer,ainda,Prandi
1397,dizer,ainda,Prandi
1398,dizer,ainda,Prandi
1399,dizer,ainda,Prandi
1400,dizer,ainda,Prandi
1401,dizer,ainda,Prandi
1402,dizer,ainda,Prandi
1403,dizer,ainda,Prandi
1404,dizer,ainda,Prandi
1405,dizer,ainda,Prandi
1406,dizer,ainda,Prandi
1407,dizer,ainda,Prandi
1408,dizer,ainda,Prandi
1409,dizer,ainda,Prandi
1410,dizer,ainda,Prandi
1411,dizer,ainda,Prandi
1412,dizer,ainda,Prandi
1413,dizer,ainda,Prandi
1414,dizer,ainda,Prandi
1415,dizer,ainda,Prandi
1416,dizer,ainda,Prandi
1417,dizer,ainda,Prandi
1418,dizer,ainda,Prandi
1419,dizer,ainda,Prandi
1420,dizer,ainda,Prandi
1421,dizer,ainda,Prandi
1422,dizer,ainda,Prandi
1423,elaborar,-,estar
1424,elaborar,-,estar
1425,elaborar,-,estar
1426,elaborar,-,estar
1427,elaborar,-,estar
1428,elaborar,-,estar
1429,elaborar,-,estar
1430,elaborar,-,estar
1431,elaborar,-,estar
1432,elaborar,-,estar
1433,elaborar,-,estar
1434,elaborar,-,estar
1435,elaborar,-,estar
1436,elaborar,-,estar
1437,elaborar,-,estar
1438,elaborar,-,estar
1439,elaborar,-,estar
1440,elaborar,-,estar
1441,elaborar,-,estar
1442,elaborar,-,estar
1443,elaborar,-,estar
1444,elaborar,-,estar
1445,elaborar,-,estar
1446,elaborar,-,estar
1447,elaborar,-,estar
1448,elaborar,-,estar
1449,elaborar,-,estar
1450,elaborar,-,estar
1451,executar,para,ser
1452,executar,para,ser
1453,executar,para,ser
1454,executar,para,ser
1455,executar,para,ser
1456,executar,para,ser
1457,executar,para,ser
1458,executar,para,ser
1459,executar,para,ser
1460,executar,para,ser
1461,executar,para,ser
1462,executar,para,ser
1463,executar,para,ser
1464,executar,para,ser
1465,executar,para,ser
1466,executar,para,ser
1467,executar,para,ser
1468,executar,para,ser
1469,executar,para,ser
1470,executar,para,ser
1471,executar,para,ser
1472,executar,para,ser
1473,executar,para,ser
1474,executar,para,ser
1475,executar,para,ser
1476,executar,para,ser
1477,executar,para,ser
1478,executar,para,ser
1479,concorrer,em,ir
1480,concorrer,em,ir
1481,concorrer,em,ir
1482,concorrer,em,ir
1483,concorrer,em,ir
1484,concorrer,em,ir
1485,concorrer,em,ir
1486,concorrer,em,ir
1487,concorrer,em,ir
1488,concorrer,em,ir
1489,concorrer,em,ir
1490,concorrer,em,ir
1491,concorrer,em,ir
1492,concorrer,em,ir
1493,concorrer,em,ir
1494,concorrer,em,ir
1495,concorrer,em,ir
1496,concorrer,em,ir
1497,concorrer,em,ir
1498,concorrer,em,ir
1499,concorrer,em,ir
1500,concorrer,em,ir
1501,concorrer,em,ir
1502,concorrer,em,ir
1503,afirmar,Caparelli,-
1504,afirmar,Caparelli,-
1505,afirmar,Caparelli,-
1506,afirmar,Caparelli,-
1507,afirmar,Caparelli,-
1508,afirmar,Caparelli,-
1509,afirmar,Caparelli,-
1510,afirmar,Caparelli,-
1511,afirmar,Caparelli,-
1512,afirmar,Caparelli,-
1513,afirmar,Caparelli,-
1514,afirmar,Caparelli,-
1515,afirmar,Caparelli,-
1516,afirmar,Caparelli,-
1517,afirmar,Caparelli,-
1518,afirmar,Caparelli,-
1519,afirmar,Caparelli,-
1520,afirmar,Caparelli,-
1521,afirmar,Caparelli,-
1522,afirmar,Caparelli,-
1523,afirmar,Caparelli,-
1524,afirmar,Caparelli,-
1525,afirmar,Caparelli,-
1526,afirmar,Caparelli,-
1527,dizer,que,-
1528,dizer,que,-
1529,dizer,que,-
1530,dizer,que,-
1531,dizer,que,-
1532,dizer,que,-
1533,dizer,que,-
1534,dizer,que,-
1535,dizer,que,-
1536,dizer,que,-
1537,dizer,que,-
1538,dizer,que,-
1539,dizer,que,-
1540,dizer,que,-
1541,dizer,que,-
1542,dizer,que,-
1543,dizer,que,-
1544,dizer,que,-
1545,dizer,que,-
1546,dizer,que,-
1547,dizer,que,-
1548,dizer,que,-
1549,dizer,que,-
1550,dizer,que,-
1551,dizer,que,-
1552,se,aproximar,-
1553,se,aproximar,-
1554,se,aproximar,-
1555,se,aproximar,-
1556,se,aproximar,-
1557,se,aproximar,-
1558,se,aproximar,-
1559,se,aproximar,-
1560,se,aproximar,-
1561,se,aproximar,-
1562,se,aproximar,-
1563,se,aproximar,-
1564,se,aproximar,-
1565,se,aproximar,-
1566,se,aproximar,-
1567,se,aproximar,-
1568,se,aproximar,-
1569,se,aproximar,-
1570,se,aproximar,-
1571,se,aproximar,-
1572,se,aproximar,-
1573,se,aproximar,-
1574,se,aproximar,-
1575,se,aproximar,-
1576,se,aproximar,-
1577,custar,bem,e
1578,custar,bem,e
1579,custar,bem,e
1580,custar,bem,e
1581,custar,bem,e
1582,custar,bem,e
1583,custar,bem,e
1584,custar,bem,e
1585,custar,bem,e
1586,custar,bem,e
1587,custar,bem,e
1588,custar,bem,e
1589,custar,bem,e
1590,custar,bem,e
1591,custar,bem,e
1592,custar,bem,e
1593,custar,bem,e
1594,custar,bem,e
1595,custar,bem,e
1596,custar,bem,e
1597,custar,bem,e
1598,custar,bem,e
1599,custar,bem,e
1600,custar,bem,e
1601,custar,bem,e
1602,custar,US$,linha
1603,custar,US$,linha
1604,custar,US$,linha
1605,custar,US$,linha
1606,custar,US$,linha
1607,custar,US$,linha
1608,custar,US$,linha
1609,custar,US$,linha
1610,custar,US$,linha
1611,determinar,por,ser
1612,determinar,por,ser
1613,determinar,por,ser
1614,determinar,por,ser
1615,determinar,por,ser
1616,determinar,por,ser
1617,determinar,por,ser
1618,determinar,por,ser
1619,determinar,por,ser
1620,determinar,por,ser
1621,determinar,por,ser
1622,determinar,por,ser
1623,determinar,por,ser
1624,determinar,por,ser
1625,determinar,por,ser
1626,determinar,por,ser
1627,determinar,por,ser
1628,determinar,por,ser
1629,determinar,por,ser
1630,determinar,por,ser
1631,determinar,por,ser
1632,determinar,por,ser
1633,determinar,por,ser
1634,determinar,por,ser
1635,determinar,por,ser
1636,determinar,por,ser
1637,determinar,por,ser
1638,determinar,por,ser
1639,determinar,por,ser
1640,determinar,por,ser
1641,determinar,por,ser
1642,determinar,por,ser
1643,determinar,por,ser
1644,determinar,por,ser
1645,determinar,por,ser
1646,determinar,por,ser
1647,determinar,por,ser
1648,determinar,por,ser
1649,determinar,por,ser
1650,determinar,por,ser
1651,ver,garantia,não
1652,ver,garantia,não
1653,ver,garantia,não
1654,ver,garantia,não
1655,ver,garantia,não
1656,ver,garantia,não
1657,ver,garantia,não
1658,ver,garantia,não
1659,ver,garantia,não
1660,ver,garantia,não
1661,ver,garantia,não
1662,ver,garantia,não
1663,ver,garantia,não
1664,ver,garantia,não
1665,ver,garantia,não
1666,ver,garantia,não
1667,ver,garantia,não
1668,ver,garantia,não
1669,ver,garantia,não
1670,ver,garantia,não
1671,ver,garantia,não
1672,ver,garantia,não
1673,ver,garantia,não
1674,ver,garantia,não
1675,ver,garantia,não
1676,ver,garantia,não
1677,ver,garantia,não
1678,ver,garantia,não
1679,ver,garantia,não
1680,ver,garantia,não
1681,ver,garantia,não
1682,ver,garantia,não
1683,ver,garantia,não
1684,ver,garantia,não
1685,ver,garantia,não
1686,ver,garantia,não
1687,ver,garantia,não
1688,ver,garantia,não
1689,ver,garantia,não
1690,ver,garantia,não
1691,receber,o,quando
1692,receber,o,quando
1693,receber,o,quando
1694,receber,o,quando
1695,receber,o,quando
1696,receber,o,quando
1697,receber,o,quando
1698,receber,o,quando
1699,receber,o,quando
1700,receber,o,quando
1701,receber,o,quando
1702,receber,o,quando
1703,receber,o,quando
1704,receber,o,quando
1705,receber,o,quando
1706,receber,o,quando
1707,receber,o,quando
1708,receber,o,quando
1709,receber,o,quando
1710,receber,o,quando
1711,receber,o,quando
1712,receber,o,quando
1713,olhar,seu,ficar
1714,olhar,seu,ficar
1715,olhar,seu,ficar
1716,olhar,seu,ficar
1717,olhar,seu,ficar
1718,olhar,seu,ficar
1719,olhar,seu,ficar
1720,olhar,seu,ficar
1721,olhar,seu,ficar
1722,olhar,seu,ficar
1723,olhar,seu,ficar
1724,olhar,seu,ficar
1725,olhar,seu,ficar
1726,olhar,seu,ficar
1727,olhar,seu,ficar
1728,olhar,seu,ficar
1729,olhar,seu,ficar
1730,olhar,seu,ficar
1731,olhar,seu,ficar
1732,olhar,seu,ficar
1733,olhar,seu,ficar
1734,olhar,seu,ficar
1735,levantar,o,é_que
1736,levantar,o,é_que
1737,levantar,o,é_que
1738,levantar,o,é_que
1739,levantar,o,é_que
1740,levantar,o,é_que
1741,levantar,o,é_que
1742,levantar,o,é_que
1743,levantar,o,é_que
1744,levantar,o,é_que
1745,levantar,o,é_que
1746,levantar,o,é_que
1747,levantar,o,é_que
1748,levantar,o,é_que
1749,levantar,o,é_que
1750,fazer,um,para
1751,fazer,um,para
1752,fazer,um,para
1753,fazer,um,para
1754,fazer,um,para
1755,fazer,um,para
1756,fazer,um,para
1757,fazer,um,para
1758,fazer,um,para
1759,fazer,um,para
1760,fazer,um,para
1761,fazer,um,para
1762,fazer,um,para
1763,fazer,um,para
1764,fazer,um,para
1765,reclamar,neto,-
1766,reclamar,neto,-
1767,reclamar,neto,-
1768,reclamar,neto,-
1769,reclamar,neto,-
1770,reclamar,neto,-
1771,reclamar,neto,-
1772,reclamar,neto,-
1773,reclamar,neto,-
1774,reclamar,neto,-
1775,reclamar,neto,-
1776,reclamar,neto,-
1777,reclamar,neto,-
1778,reclamar,neto,-
1779,reclamar,neto,-
1780,estar,em,Schwarzenegger
1781,estar,em,Schwarzenegger
1782,estar,em,Schwarzenegger
1783,estar,em,Schwarzenegger
1784,estar,em,Schwarzenegger
1785,vir,de,que
1786,vir,de,que
1787,vir,de,que
1788,vir,de,que
1789,vir,de,que
1790,vir,de,que
1791,vir,de,que
1792,vir,de,que
1793,vir,de,que
1794,vir,de,que
1795,vir,de,que
1796,vir,de,que
1797,vir,de,que
1798,vir,de,que
1799,vir,de,que
1800,vir,de,que
1801,vir,de,que
1802,vir,de,que
1803,vir,de,que
1804,vir,de,que
1805,vir,de,que
1806,vir,de,que
1807,vir,de,que
1808,vir,de,que
1809,vir,de,que
1810,vir,de,que
1811,vir,de,que
1812,vir,de,que
1813,vir,de,que
1814,vir,de,que
1815,vir,de,que
1816,proteger,um,para
1817,proteger,um,para
1818,proteger,um,para
1819,proteger,um,para
1820,proteger,um,para
1821,proteger,um,para
1822,proteger,um,para
1823,proteger,um,para
1824,proteger,um,para
1825,proteger,um,para
1826,proteger,um,para
1827,proteger,um,para
1828,proteger,um,para
1829,proteger,um,para
1830,proteger,um,para
1831,proteger,um,para
1832,proteger,um,para
1833,proteger,um,para
1834,proteger,um,para
1835,proteger,um,para
1836,proteger,um,para
1837,proteger,um,para
1838,proteger,um,para
1839,proteger,um,para
1840,proteger,um,para
1841,proteger,um,para
1842,proteger,um,para
1843,proteger,um,para
1844,proteger,um,para
1845,proteger,um,para
1846,proteger,um,para
1847,determinar,um,juiz
1848,determinar,um,juiz
1849,determinar,um,juiz
1850,determinar,um,juiz
1851,determinar,um,juiz
1852,determinar,um,juiz
1853,determinar,um,juiz
1854,determinar,um,juiz
1855,determinar,um,juiz
1856,determinar,um,juiz
1857,determinar,um,juiz
1858,determinar,um,juiz
1859,determinar,um,juiz
1860,determinar,um,juiz
1861,determinar,um,juiz
1862,determinar,um,juiz
1863,determinar,um,juiz
1864,determinar,um,juiz
1865,determinar,um,juiz
1866,determinar,um,juiz
1867,determinar,um,juiz
1868,determinar,um,juiz
1869,determinar,um,juiz
1870,negar,a,também
1871,negar,a,também
1872,negar,a,também
1873,negar,a,também
1874,negar,a,também
1875,negar,a,também
1876,negar,a,também
1877,negar,a,também
1878,negar,a,também
1879,negar,a,também
1880,negar,a,também
1881,negar,a,também
1882,negar,a,também
1883,negar,a,também
1884,negar,a,também
1885,negar,a,também
1886,estar,preso,três
1887,estar,preso,três
1888,estar,preso,três
1889,estar,preso,três
1890,estar,preso,três
1891,estar,preso,três
1892,estar,preso,três
1893,estar,preso,três
1894,estar,preso,três
1895,estar,preso,três
1896,estar,preso,três
1897,começar,bem,
1898,começar,bem,
1899,começar,bem,
1900,começar,bem,
1901,começar,bem,
1902,começar,bem,
1903,começar,bem,
1904,começar,bem,
1905,começar,bem,
1906,começar,bem,
1907,começar,bem,
1908,começar,bem,
1909,começar,bem,
1910,começar,bem,
1911,começar,bem,
1912,começar,bem,
1913,começar,bem,
1914,começar,bem,
1915,começar,bem,
1916,começar,bem,
1917,começar,bem,
1918,começar,bem,
1919,começar,bem,
1920,começar,bem,
1921,começar,bem,
1922,começar,bem,
1923,começar,bem,
1924,começar,bem,
1925,começar,bem,
1926,começar,bem,
1927,começar,bem,
1928,começar,bem,
1929,começar,bem,
1930,começar,bem,
1931,começar,bem,
1932,começar,bem,
1933,começar,bem,
1934,começar,bem,
1935,começar,bem,
1936,começar,bem,
1937,começar,bem,
1938,começar,bem,
1939,começar,bem,
1940,reconduzir,o,-
1941,reconduzir,o,-
1942,reconduzir,o,-
1943,reconduzir,o,-
1944,reconduzir,o,-
1945,reconduzir,o,-
1946,reconduzir,o,-
1947,reconduzir,o,-
1948,reconduzir,o,-
1949,reconduzir,o,-
1950,reconduzir,o,-
1951,reconduzir,o,-
1952,reconduzir,o,-
1953,reconduzir,o,-
1954,reconduzir,o,-
1955,reconduzir,o,-
1956,reconduzir,o,-
1957,reconduzir,o,-
1958,reconduzir,o,-
1959,reconduzir,o,-
1960,reconduzir,o,-
1961,reconduzir,o,-
1962,reconduzir,o,-
1963,reconduzir,o,-
1964,reconduzir,o,-
1965,reconduzir,o,-
1966,reconduzir,o,-
1967,reconduzir,o,-
1968,reconduzir,o,-
1969,reconduzir,o,-
1970,reconduzir,o,-
1971,reconduzir,o,-
1972,reconduzir,o,-
1973,reconduzir,o,-
1974,reconduzir,o,-
1975,reconduzir,o,-
1976,reconduzir,o,-
1977,reconduzir,o,-
1978,reconduzir,o,-
1979,reconduzir,o,-
1980,reconduzir,o,-
1981,reconduzir,o,-
1982,reconduzir,o,-
1983,cortar,o,em
1984,cortar,o,em
1985,cortar,o,em
1986,cortar,o,em
1987,cortar,o,em
1988,cortar,o,em
1989,cortar,o,em
1990,cortar,o,em
1991,cortar,o,em
1992,cortar,o,em
1993,cortar,o,em
1994,cortar,o,em
1995,cortar,o,em
1996,cortar,o,em
1997,cortar,o,em
1998,cortar,o,em
1999,cortar,o,em
2000,cortar,o,em
2001,cortar,o,em
2002,cortar,o,em
2003,cortar,o,em
2004,cortar,o,em
2005,cortar,o,em
2006,cortar,o,em
2007,cortar,o,em
2008,cortar,o,em
2009,cortar,o,em
2010,cortar,o,em
2011,cortar,o,em
2012,cortar,o,em
2013,cortar,o,em
2014,cortar,o,em
2015,cortar,o,em
2016,cortar,o,em
2017,cortar,o,em
2018,cortar,o,em
2019,cortar,o,em
2020,cortar,o,em
2021,cortar,o,em
2022,cortar,o,em
2023,cortar,o,em
2024,aceitar,cancelar,-
2025,aceitar,cancelar,-
2026,aceitar,cancelar,-
2027,aceitar,cancelar,-
2028,aceitar,cancelar,-
2029,aceitar,cancelar,-
2030,aceitar,cancelar,-
2031,aceitar,cancelar,-
2032,aceitar,cancelar,-
2033,aceitar,cancelar,-
2034,aceitar,cancelar,-
2035,aceitar,cancelar,-
2036,aceitar,cancelar,-
2037,aceitar,cancelar,-
2038,aceitar,cancelar,-
2039,aceitar,cancelar,-
2040,aceitar,cancelar,-
2041,aceitar,cancelar,-
2042,aceitar,cancelar,-
2043,aceitar,cancelar,-
2044,aceitar,cancelar,-
2045,aceitar,cancelar,-
2046,aceitar,cancelar,-
2047,aceitar,cancelar,-
2048,aceitar,cancelar,-
2049,aceitar,cancelar,-
2050,aceitar,cancelar,-
2051,aceitar,cancelar,-
2052,aceitar,cancelar,-
2053,aceitar,cancelar,-
2054,aceitar,cancelar,-
2055,aceitar,cancelar,-
2056,aceitar,cancelar,-
2057,aceitar,cancelar,-
2058,aceitar,cancelar,-
2059,aceitar,cancelar,-
2060,aceitar,cancelar,-
2061,aceitar,cancelar,-
2062,aceitar,cancelar,-
2063,aceitar,cancelar,-
2064,aceitar,cancelar,-
2065,aceitar,engolir,Havelange
2066,aceitar,engolir,Havelange
2067,aceitar,engolir,Havelange
2068,aceitar,engolir,Havelange
2069,aceitar,engolir,Havelange
2070,aceitar,engolir,Havelange
2071,aceitar,engolir,Havelange
2072,aceitar,engolir,Havelange
2073,aceitar,engolir,Havelange
2074,aceitar,engolir,Havelange
2075,aceitar,engolir,Havelange
2076,aceitar,engolir,Havelange
2077,aceitar,engolir,Havelange
2078,aceitar,engolir,Havelange
2079,aceitar,engolir,Havelange
2080,aceitar,engolir,Havelange
2081,aceitar,engolir,Havelange
2082,aceitar,engolir,Havelange
2083,aceitar,engolir,Havelange
2084,aceitar,engolir,Havelange
2085,aceitar,engolir,Havelange
2086,aceitar,engolir,Havelange
2087,aceitar,engolir,Havelange
2088,aceitar,engolir,Havelange
2089,aceitar,engolir,Havelange
2090,aceitar,engolir,Havelange
2091,aceitar,engolir,Havelange
2092,aceitar,engolir,Havelange
2093,aceitar,engolir,Havelange
2094,engolir,o,aceitar
2095,engolir,o,aceitar
2096,engolir,o,aceitar
2097,engolir,o,aceitar
2098,engolir,o,aceitar
2099,engolir,o,aceitar
2100,engolir,o,aceitar
2101,engolir,o,aceitar
2102,engolir,o,aceitar
2103,engolir,o,aceitar
2104,engolir,o,aceitar
2105,engolir,o,aceitar
