,FORM_CTX_P+0,FORM_CTX_P+1,FORM_CTX_P-1
1207,apresentar,todos,e
1208,apresentar,todos,e
1209,apresentar,todos,e
1210,apresentar,todos,e
1211,apresentar,todos,e
1212,apresentar,todos,e
1213,apresentar,todos,e
1214,dirigisse,uma,eu
1215,dirigisse,uma,eu
1216,dirigisse,uma,eu
1217,dirigisse,uma,eu
1218,dirigisse,uma,eu
1219,dirigisse,uma,eu
1220,dirigisse,uma,eu
1221,dirigisse,uma,eu
1222,dirigisse,uma,eu
1223,dirigisse,uma,eu
1224,dirigisse,uma,eu
1225,dirigisse,uma,eu
1226,dirigisse,uma,eu
1227,dirigisse,uma,eu
1228,dirigisse,uma,eu
1229,apresentaria,balanços,","
1230,apresentaria,balanços,","
1231,apresentaria,balanços,","
1232,apresentaria,balanços,","
1233,apresentaria,balanços,","
1234,apresentaria,balanços,","
1235,apresentaria,balanços,","
1236,apresentaria,balanços,","
1237,apresentaria,balanços,","
1238,apresentaria,balanços,","
1239,apresentaria,balanços,","
1240,apresentaria,balanços,","
1241,apresentaria,balanços,","
1242,apresentaria,balanços,","
1243,apresentaria,balanços,","
1244,liberaria,minhas,e
1245,liberaria,minhas,e
1246,liberaria,minhas,e
1247,liberaria,minhas,e
1248,liberaria,minhas,e
1249,liberaria,minhas,e
1250,liberaria,minhas,e
1251,liberaria,minhas,e
1252,liberaria,minhas,e
1253,liberaria,minhas,e
1254,liberaria,minhas,e
1255,liberaria,minhas,e
1256,liberaria,minhas,e
1257,liberaria,minhas,e
1258,liberaria,minhas,e
1259,entrar,de,deveriam
1260,entrar,de,deveriam
1261,entrar,de,deveriam
1262,entrar,de,deveriam
1263,entrar,de,deveriam
1264,entrar,de,deveriam
1265,entrar,de,deveriam
1266,entrar,de,deveriam
1267,entrar,de,deveriam
1268,entrar,de,deveriam
1269,entrar,de,deveriam
1270,entrar,de,deveriam
1271,entrar,de,deveriam
1272,entrar,de,deveriam
1273,entrar,de,deveriam
1274,entrar,de,deveriam
1275,entrar,de,deveriam
1276,entrar,de,deveriam
1277,entrar,de,deveriam
1278,produzem,leite,que
1279,produzem,leite,que
1280,produzem,leite,que
1281,produzem,leite,que
1282,produzem,leite,que
1283,produzem,leite,que
1284,produzem,leite,que
1285,produzem,leite,que
1286,produzem,leite,que
1287,produzem,leite,que
1288,produzem,leite,que
1289,produzem,leite,que
1290,produzem,leite,que
1291,produzem,leite,que
1292,produzem,leite,que
1293,produzem,leite,que
1294,produzem,leite,que
1295,produzem,leite,que
1296,produzem,leite,que
1297,produzem,leite,que
1298,produzem,leite,que
1299,produzem,leite,que
1300,produzem,leite,que
1301,produzem,leite,que
1302,comunicada,ontem,sido
1303,comunicada,ontem,sido
1304,comunicada,ontem,sido
1305,comunicada,ontem,sido
1306,comunicada,ontem,sido
1307,comunicada,ontem,sido
1308,comunicada,ontem,sido
1309,comunicada,ontem,sido
1310,comunicada,ontem,sido
1311,comunicada,ontem,sido
1312,comunicada,ontem,sido
1313,comunicada,ontem,sido
1314,comunicada,ontem,sido
1315,comunicada,ontem,sido
1316,comunicada,ontem,sido
1317,comunicada,ontem,sido
1318,comunicada,ontem,sido
1319,comunicada,ontem,sido
1320,comunicada,ontem,sido
1321,comunicada,ontem,sido
1322,comunicada,ontem,sido
1323,comunicada,ontem,sido
1324,comunicada,ontem,sido
1325,comunicada,ontem,sido
1326,afirmou,que,","
1327,afirmou,que,","
1328,afirmou,que,","
1329,afirmou,que,","
1330,afirmou,que,","
1331,afirmou,que,","
1332,afirmou,que,","
1333,afirmou,que,","
1334,afirmou,que,","
1335,afirmou,que,","
1336,afirmou,que,","
1337,afirmou,que,","
1338,afirmou,que,","
1339,afirmou,que,","
1340,afirmou,que,","
1341,afirmou,que,","
1342,afirmou,que,","
1343,afirmou,que,","
1344,afirmou,que,","
1345,afirmou,que,","
1346,afirmou,que,","
1347,afirmou,que,","
1348,afirmou,que,","
1349,pretendia,distribuir,que
1350,pretendia,distribuir,que
1351,pretendia,distribuir,que
1352,pretendia,distribuir,que
1353,pretendia,distribuir,que
1354,pretendia,distribuir,que
1355,pretendia,distribuir,que
1356,pretendia,distribuir,que
1357,pretendia,distribuir,que
1358,pretendia,distribuir,que
1359,pretendia,distribuir,que
1360,pretendia,distribuir,que
1361,pretendia,distribuir,que
1362,pretendia,distribuir,que
1363,pretendia,distribuir,que
1364,pretendia,distribuir,que
1365,pretendia,distribuir,que
1366,pretendia,distribuir,que
1367,pretendia,distribuir,que
1368,pretendia,distribuir,que
1369,pretendia,distribuir,que
1370,pretendia,distribuir,que
1371,pretendia,distribuir,que
1372,distribuir,leite,pretendia
1373,distribuir,leite,pretendia
1374,distribuir,leite,pretendia
1375,distribuir,leite,pretendia
1376,distribuir,leite,pretendia
1377,distribuir,leite,pretendia
1378,distribuir,leite,pretendia
1379,distribuir,leite,pretendia
1380,distribuir,leite,pretendia
1381,distribuir,leite,pretendia
1382,distribuir,leite,pretendia
1383,distribuir,leite,pretendia
1384,distribuir,leite,pretendia
1385,distribuir,leite,pretendia
1386,distribuir,leite,pretendia
1387,distribuir,leite,pretendia
1388,distribuir,leite,pretendia
1389,distribuir,leite,pretendia
1390,distribuir,leite,pretendia
1391,distribuir,leite,pretendia
1392,distribuir,leite,pretendia
1393,distribuir,leite,pretendia
1394,distribuir,leite,pretendia
1395,disse,ainda,Prandi
1396,disse,ainda,Prandi
1397,disse,ainda,Prandi
1398,disse,ainda,Prandi
1399,disse,ainda,Prandi
1400,disse,ainda,Prandi
1401,disse,ainda,Prandi
1402,disse,ainda,Prandi
1403,disse,ainda,Prandi
1404,disse,ainda,Prandi
1405,disse,ainda,Prandi
1406,disse,ainda,Prandi
1407,disse,ainda,Prandi
1408,disse,ainda,Prandi
1409,disse,ainda,Prandi
1410,disse,ainda,Prandi
1411,disse,ainda,Prandi
1412,disse,ainda,Prandi
1413,disse,ainda,Prandi
1414,disse,ainda,Prandi
1415,disse,ainda,Prandi
1416,disse,ainda,Prandi
1417,disse,ainda,Prandi
1418,disse,ainda,Prandi
1419,disse,ainda,Prandi
1420,disse,ainda,Prandi
1421,disse,ainda,Prandi
1422,disse,ainda,Prandi
1423,elaborando,«,está
1424,elaborando,«,está
1425,elaborando,«,está
1426,elaborando,«,está
1427,elaborando,«,está
1428,elaborando,«,está
1429,elaborando,«,está
1430,elaborando,«,está
1431,elaborando,«,está
1432,elaborando,«,está
1433,elaborando,«,está
1434,elaborando,«,está
1435,elaborando,«,está
1436,elaborando,«,está
1437,elaborando,«,está
1438,elaborando,«,está
1439,elaborando,«,está
1440,elaborando,«,está
1441,elaborando,«,está
1442,elaborando,«,está
1443,elaborando,«,está
1444,elaborando,«,está
1445,elaborando,«,está
1446,elaborando,«,está
1447,elaborando,«,está
1448,elaborando,«,está
1449,elaborando,«,está
1450,elaborando,«,está
1451,executadas,para,serem
1452,executadas,para,serem
1453,executadas,para,serem
1454,executadas,para,serem
1455,executadas,para,serem
1456,executadas,para,serem
1457,executadas,para,serem
1458,executadas,para,serem
1459,executadas,para,serem
1460,executadas,para,serem
1461,executadas,para,serem
1462,executadas,para,serem
1463,executadas,para,serem
1464,executadas,para,serem
1465,executadas,para,serem
1466,executadas,para,serem
1467,executadas,para,serem
1468,executadas,para,serem
1469,executadas,para,serem
1470,executadas,para,serem
1471,executadas,para,serem
1472,executadas,para,serem
1473,executadas,para,serem
1474,executadas,para,serem
1475,executadas,para,serem
1476,executadas,para,serem
1477,executadas,para,serem
1478,executadas,para,serem
1479,concorrer,em,vai
1480,concorrer,em,vai
1481,concorrer,em,vai
1482,concorrer,em,vai
1483,concorrer,em,vai
1484,concorrer,em,vai
1485,concorrer,em,vai
1486,concorrer,em,vai
1487,concorrer,em,vai
1488,concorrer,em,vai
1489,concorrer,em,vai
1490,concorrer,em,vai
1491,concorrer,em,vai
1492,concorrer,em,vai
1493,concorrer,em,vai
1494,concorrer,em,vai
1495,concorrer,em,vai
1496,concorrer,em,vai
1497,concorrer,em,vai
1498,concorrer,em,vai
1499,concorrer,em,vai
1500,concorrer,em,vai
1501,concorrer,em,vai
1502,concorrer,em,vai
1503,afirma,Caparelli,","
1504,afirma,Caparelli,","
1505,afirma,Caparelli,","
1506,afirma,Caparelli,","
1507,afirma,Caparelli,","
1508,afirma,Caparelli,","
1509,afirma,Caparelli,","
1510,afirma,Caparelli,","
1511,afirma,Caparelli,","
1512,afirma,Caparelli,","
1513,afirma,Caparelli,","
1514,afirma,Caparelli,","
1515,afirma,Caparelli,","
1516,afirma,Caparelli,","
1517,afirma,Caparelli,","
1518,afirma,Caparelli,","
1519,afirma,Caparelli,","
1520,afirma,Caparelli,","
1521,afirma,Caparelli,","
1522,afirma,Caparelli,","
1523,afirma,Caparelli,","
1524,afirma,Caparelli,","
1525,afirma,Caparelli,","
1526,afirma,Caparelli,","
1527,diz,que,","
1528,diz,que,","
1529,diz,que,","
1530,diz,que,","
1531,diz,que,","
1532,diz,que,","
1533,diz,que,","
1534,diz,que,","
1535,diz,que,","
1536,diz,que,","
1537,diz,que,","
1538,diz,que,","
1539,diz,que,","
1540,diz,que,","
1541,diz,que,","
1542,diz,que,","
1543,diz,que,","
1544,diz,que,","
1545,diz,que,","
1546,diz,que,","
1547,diz,que,","
1548,diz,que,","
1549,diz,que,","
1550,diz,que,","
1551,diz,que,","
1552,se,aproxima,«
1553,se,aproxima,«
1554,se,aproxima,«
1555,se,aproxima,«
1556,se,aproxima,«
1557,se,aproxima,«
1558,se,aproxima,«
1559,se,aproxima,«
1560,se,aproxima,«
1561,se,aproxima,«
1562,se,aproxima,«
1563,se,aproxima,«
1564,se,aproxima,«
1565,se,aproxima,«
1566,se,aproxima,«
1567,se,aproxima,«
1568,se,aproxima,«
1569,se,aproxima,«
1570,se,aproxima,«
1571,se,aproxima,«
1572,se,aproxima,«
1573,se,aproxima,«
1574,se,aproxima,«
1575,se,aproxima,«
1576,se,aproxima,«
1577,custa,bem,e
1578,custa,bem,e
1579,custa,bem,e
1580,custa,bem,e
1581,custa,bem,e
1582,custa,bem,e
1583,custa,bem,e
1584,custa,bem,e
1585,custa,bem,e
1586,custa,bem,e
1587,custa,bem,e
1588,custa,bem,e
1589,custa,bem,e
1590,custa,bem,e
1591,custa,bem,e
1592,custa,bem,e
1593,custa,bem,e
1594,custa,bem,e
1595,custa,bem,e
1596,custa,bem,e
1597,custa,bem,e
1598,custa,bem,e
1599,custa,bem,e
1600,custa,bem,e
1601,custa,bem,e
1602,custa,US$,linha
1603,custa,US$,linha
1604,custa,US$,linha
1605,custa,US$,linha
1606,custa,US$,linha
1607,custa,US$,linha
1608,custa,US$,linha
1609,custa,US$,linha
1610,custa,US$,linha
1611,determinada,por,foi
1612,determinada,por,foi
1613,determinada,por,foi
1614,determinada,por,foi
1615,determinada,por,foi
1616,determinada,por,foi
1617,determinada,por,foi
1618,determinada,por,foi
1619,determinada,por,foi
1620,determinada,por,foi
1621,determinada,por,foi
1622,determinada,por,foi
1623,determinada,por,foi
1624,determinada,por,foi
1625,determinada,por,foi
1626,determinada,por,foi
1627,determinada,por,foi
1628,determinada,por,foi
1629,determinada,por,foi
1630,determinada,por,foi
1631,determinada,por,foi
1632,determinada,por,foi
1633,determinada,por,foi
1634,determinada,por,foi
1635,determinada,por,foi
1636,determinada,por,foi
1637,determinada,por,foi
1638,determinada,por,foi
1639,determinada,por,foi
1640,determinada,por,foi
1641,determinada,por,foi
1642,determinada,por,foi
1643,determinada,por,foi
1644,determinada,por,foi
1645,determinada,por,foi
1646,determinada,por,foi
1647,determinada,por,foi
1648,determinada,por,foi
1649,determinada,por,foi
1650,determinada,por,foi
1651,viu,garantias,não
1652,viu,garantias,não
1653,viu,garantias,não
1654,viu,garantias,não
1655,viu,garantias,não
1656,viu,garantias,não
1657,viu,garantias,não
1658,viu,garantias,não
1659,viu,garantias,não
1660,viu,garantias,não
1661,viu,garantias,não
1662,viu,garantias,não
1663,viu,garantias,não
1664,viu,garantias,não
1665,viu,garantias,não
1666,viu,garantias,não
1667,viu,garantias,não
1668,viu,garantias,não
1669,viu,garantias,não
1670,viu,garantias,não
1671,viu,garantias,não
1672,viu,garantias,não
1673,viu,garantias,não
1674,viu,garantias,não
1675,viu,garantias,não
1676,viu,garantias,não
1677,viu,garantias,não
1678,viu,garantias,não
1679,viu,garantias,não
1680,viu,garantias,não
1681,viu,garantias,não
1682,viu,garantias,não
1683,viu,garantias,não
1684,viu,garantias,não
1685,viu,garantias,não
1686,viu,garantias,não
1687,viu,garantias,não
1688,viu,garantias,não
1689,viu,garantias,não
1690,viu,garantias,não
1691,recebo,a,quando
1692,recebo,a,quando
1693,recebo,a,quando
1694,recebo,a,quando
1695,recebo,a,quando
1696,recebo,a,quando
1697,recebo,a,quando
1698,recebo,a,quando
1699,recebo,a,quando
1700,recebo,a,quando
1701,recebo,a,quando
1702,recebo,a,quando
1703,recebo,a,quando
1704,recebo,a,quando
1705,recebo,a,quando
1706,recebo,a,quando
1707,recebo,a,quando
1708,recebo,a,quando
1709,recebo,a,quando
1710,recebo,a,quando
1711,recebo,a,quando
1712,recebo,a,quando
1713,olhando,sua,ficar
1714,olhando,sua,ficar
1715,olhando,sua,ficar
1716,olhando,sua,ficar
1717,olhando,sua,ficar
1718,olhando,sua,ficar
1719,olhando,sua,ficar
1720,olhando,sua,ficar
1721,olhando,sua,ficar
1722,olhando,sua,ficar
1723,olhando,sua,ficar
1724,olhando,sua,ficar
1725,olhando,sua,ficar
1726,olhando,sua,ficar
1727,olhando,sua,ficar
1728,olhando,sua,ficar
1729,olhando,sua,ficar
1730,olhando,sua,ficar
1731,olhando,sua,ficar
1732,olhando,sua,ficar
1733,olhando,sua,ficar
1734,olhando,sua,ficar
1735,levanto,a,é_que
1736,levanto,a,é_que
1737,levanto,a,é_que
1738,levanto,a,é_que
1739,levanto,a,é_que
1740,levanto,a,é_que
1741,levanto,a,é_que
1742,levanto,a,é_que
1743,levanto,a,é_que
1744,levanto,a,é_que
1745,levanto,a,é_que
1746,levanto,a,é_que
1747,levanto,a,é_que
1748,levanto,a,é_que
1749,levanto,a,é_que
1750,fazer,um,para
1751,fazer,um,para
1752,fazer,um,para
1753,fazer,um,para
1754,fazer,um,para
1755,fazer,um,para
1756,fazer,um,para
1757,fazer,um,para
1758,fazer,um,para
1759,fazer,um,para
1760,fazer,um,para
1761,fazer,um,para
1762,fazer,um,para
1763,fazer,um,para
1764,fazer,um,para
1765,reclama,Neto,","
1766,reclama,Neto,","
1767,reclama,Neto,","
1768,reclama,Neto,","
1769,reclama,Neto,","
1770,reclama,Neto,","
1771,reclama,Neto,","
1772,reclama,Neto,","
1773,reclama,Neto,","
1774,reclama,Neto,","
1775,reclama,Neto,","
1776,reclama,Neto,","
1777,reclama,Neto,","
1778,reclama,Neto,","
1779,reclama,Neto,","
1780,está,em,Schwarzenegger
1781,está,em,Schwarzenegger
1782,está,em,Schwarzenegger
1783,está,em,Schwarzenegger
1784,está,em,Schwarzenegger
1785,vem,de,que
1786,vem,de,que
1787,vem,de,que
1788,vem,de,que
1789,vem,de,que
1790,vem,de,que
1791,vem,de,que
1792,vem,de,que
1793,vem,de,que
1794,vem,de,que
1795,vem,de,que
1796,vem,de,que
1797,vem,de,que
1798,vem,de,que
1799,vem,de,que
1800,vem,de,que
1801,vem,de,que
1802,vem,de,que
1803,vem,de,que
1804,vem,de,que
1805,vem,de,que
1806,vem,de,que
1807,vem,de,que
1808,vem,de,que
1809,vem,de,que
1810,vem,de,que
1811,vem,de,que
1812,vem,de,que
1813,vem,de,que
1814,vem,de,que
1815,vem,de,que
1816,proteger,um,para
1817,proteger,um,para
1818,proteger,um,para
1819,proteger,um,para
1820,proteger,um,para
1821,proteger,um,para
1822,proteger,um,para
1823,proteger,um,para
1824,proteger,um,para
1825,proteger,um,para
1826,proteger,um,para
1827,proteger,um,para
1828,proteger,um,para
1829,proteger,um,para
1830,proteger,um,para
1831,proteger,um,para
1832,proteger,um,para
1833,proteger,um,para
1834,proteger,um,para
1835,proteger,um,para
1836,proteger,um,para
1837,proteger,um,para
1838,proteger,um,para
1839,proteger,um,para
1840,proteger,um,para
1841,proteger,um,para
1842,proteger,um,para
1843,proteger,um,para
1844,proteger,um,para
1845,proteger,um,para
1846,proteger,um,para
1847,determinou,uma,juiz
1848,determinou,uma,juiz
1849,determinou,uma,juiz
1850,determinou,uma,juiz
1851,determinou,uma,juiz
1852,determinou,uma,juiz
1853,determinou,uma,juiz
1854,determinou,uma,juiz
1855,determinou,uma,juiz
1856,determinou,uma,juiz
1857,determinou,uma,juiz
1858,determinou,uma,juiz
1859,determinou,uma,juiz
1860,determinou,uma,juiz
1861,determinou,uma,juiz
1862,determinou,uma,juiz
1863,determinou,uma,juiz
1864,determinou,uma,juiz
1865,determinou,uma,juiz
1866,determinou,uma,juiz
1867,determinou,uma,juiz
1868,determinou,uma,juiz
1869,determinou,uma,juiz
1870,negou,a,também
1871,negou,a,também
1872,negou,a,também
1873,negou,a,também
1874,negou,a,também
1875,negou,a,também
1876,negou,a,também
1877,negou,a,também
1878,negou,a,também
1879,negou,a,também
1880,negou,a,também
1881,negou,a,também
1882,negou,a,também
1883,negou,a,também
1884,negou,a,também
1885,negou,a,também
1886,estão,presos,três
1887,estão,presos,três
1888,estão,presos,três
1889,estão,presos,três
1890,estão,presos,três
1891,estão,presos,três
1892,estão,presos,três
1893,estão,presos,três
1894,estão,presos,três
1895,estão,presos,três
1896,estão,presos,três
1897,Começou,bem,
1898,Começou,bem,
1899,Começou,bem,
1900,Começou,bem,
1901,Começou,bem,
1902,Começou,bem,
1903,Começou,bem,
1904,Começou,bem,
1905,Começou,bem,
1906,Começou,bem,
1907,Começou,bem,
1908,Começou,bem,
1909,Começou,bem,
1910,Começou,bem,
1911,Começou,bem,
1912,Começou,bem,
1913,Começou,bem,
1914,Começou,bem,
1915,Começou,bem,
1916,Começou,bem,
1917,Começou,bem,
1918,Começou,bem,
1919,Começou,bem,
1920,Começou,bem,
1921,Começou,bem,
1922,Começou,bem,
1923,Começou,bem,
1924,Começou,bem,
1925,Começou,bem,
1926,Começou,bem,
1927,Começou,bem,
1928,Começou,bem,
1929,Começou,bem,
1930,Começou,bem,
1931,Começou,bem,
1932,Começou,bem,
1933,Começou,bem,
1934,Começou,bem,
1935,Começou,bem,
1936,Começou,bem,
1937,Começou,bem,
1938,Começou,bem,
1939,Começou,bem,
1940,reconduziu,o,","
1941,reconduziu,o,","
1942,reconduziu,o,","
1943,reconduziu,o,","
1944,reconduziu,o,","
1945,reconduziu,o,","
1946,reconduziu,o,","
1947,reconduziu,o,","
1948,reconduziu,o,","
1949,reconduziu,o,","
1950,reconduziu,o,","
1951,reconduziu,o,","
1952,reconduziu,o,","
1953,reconduziu,o,","
1954,reconduziu,o,","
1955,reconduziu,o,","
1956,reconduziu,o,","
1957,reconduziu,o,","
1958,reconduziu,o,","
1959,reconduziu,o,","
1960,reconduziu,o,","
1961,reconduziu,o,","
1962,reconduziu,o,","
1963,reconduziu,o,","
1964,reconduziu,o,","
1965,reconduziu,o,","
1966,reconduziu,o,","
1967,reconduziu,o,","
1968,reconduziu,o,","
1969,reconduziu,o,","
1970,reconduziu,o,","
1971,reconduziu,o,","
1972,reconduziu,o,","
1973,reconduziu,o,","
1974,reconduziu,o,","
1975,reconduziu,o,","
1976,reconduziu,o,","
1977,reconduziu,o,","
1978,reconduziu,o,","
1979,reconduziu,o,","
1980,reconduziu,o,","
1981,reconduziu,o,","
1982,reconduziu,o,","
1983,cortar,o,em
1984,cortar,o,em
1985,cortar,o,em
1986,cortar,o,em
1987,cortar,o,em
1988,cortar,o,em
1989,cortar,o,em
1990,cortar,o,em
1991,cortar,o,em
1992,cortar,o,em
1993,cortar,o,em
1994,cortar,o,em
1995,cortar,o,em
1996,cortar,o,em
1997,cortar,o,em
1998,cortar,o,em
1999,cortar,o,em
2000,cortar,o,em
2001,cortar,o,em
2002,cortar,o,em
2003,cortar,o,em
2004,cortar,o,em
2005,cortar,o,em
2006,cortar,o,em
2007,cortar,o,em
2008,cortar,o,em
2009,cortar,o,em
2010,cortar,o,em
2011,cortar,o,em
2012,cortar,o,em
2013,cortar,o,em
2014,cortar,o,em
2015,cortar,o,em
2016,cortar,o,em
2017,cortar,o,em
2018,cortar,o,em
2019,cortar,o,em
2020,cortar,o,em
2021,cortar,o,em
2022,cortar,o,em
2023,cortar,o,em
2024,aceitaram,cancelar,","
