INDEX,ID,S,P,P_S,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG,CTX_P+1,CTX_P+2,CTX_P+3,CTX_P-1,CTX_P-2,CTX_P-3,M_R,PRED_1,T
124047,21,2885,5109,0,em,em,PRP,-,25,ADVL,(FCL(PP*,-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124048,22,2885,5109,0,que,que,PRON-INDP,F|S,21,P<,(NP*)),-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124049,23,2885,5109,0,os,o,ART,M|P,24,>N,(NP*,-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124050,24,2885,5109,0,corpos,corpo,N,M|P,25,SUBJ,*),-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124051,25,2885,5109,0,estão,estar,V-FIN,PR|3P|IND,20,N<,(VP*),-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124052,26,2885,5109,0,submetidos,submeter,V-PCP,M|P,25,SC,(ICL(VP*),-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124053,27,2885,5109,0,a,a,PRP,-,26,PIV,(PP*,-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124054,28,2885,5109,0,um,um,ART,M|S,29,>N,(NP*,-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124055,29,2885,5109,0,trabalho,trabalho,N,M|S,27,P<,*,-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124056,30,2885,5109,0,de,de,PRP,-,29,N<,(PP*,-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124057,31,2885,5109,0,transformação,transformação,N,F|S,30,P<,(NP*),-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124058,32,2885,5109,0,que,que,PRON-INDP,M/F|S,30,SUBJ,(NP*),-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124059,33,2885,5109,0,realça,realçar,V-FIN,PR|3S|IND,30,P,(VP*),-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124060,34,2885,5109,0,o,o,ART,M|S,35,>N,(NP*,-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124061,35,2885,5109,0,sentido,sentido,N,M|S,30,ACC,*,-,*,agora,como,reflexão,ser,60,ano,1,retomar,A2
124062,36,2885,5109,0,trágico,trágico,ADJ,M|S,35,N<,(ADJP*))))))))))),-,*),agora,como,reflexão,ser,60,ano,1,retomar,A2
124063,37,2885,5109,0,.,-,PU,-,13,PU,*),-,*,agora,como,reflexão,ser,60,ano,1,retomar,*
124064,1,2885,5110,1,As,o,ART,F|P,2,>N,(FCL(NP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124065,2,2885,5110,1,questões,questão,N,F|P,13,SUBJ,*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124066,3,2885,5110,1,colocadas,colocar,V-PCP,F|P,2,N<,(ICL(VP*),-,*,submeter,a,um,corpo,o,que,0,estar,*
124067,4,2885,5110,1,por,por,PRP,-,3,PASS,(PP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124068,5,2885,5110,1,a,o,ART,F|S,7,>N,(NP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124069,6,2885,5110,1,«,-,PU,-,7,PU,*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124070,7,2885,5110,1,body_art,body_art,N,F|S,4,P<,*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124071,8,2885,5110,1,»,-,PU,-,7,PU,*)),-,*,submeter,a,um,corpo,o,que,0,estar,*
124072,9,2885,5110,1,em,em,PRP,-,3,ADVL,(PP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124073,10,2885,5110,1,os,o,ART,M|P,11,>N,(NP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124074,11,2885,5110,1,anos,ano,N,M|P,9,P<,*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124075,12,2885,5110,1,60,60,NUM,M|P,11,N<,(ADJP*))))),-,*,submeter,a,um,corpo,o,que,0,estar,*
124076,13,2885,5110,1,foram,ser,V-FIN,PS/MQP|3P|IND,0,STA,(VP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124077,14,2885,5110,1,retomadas,retomar,V-PCP,F|P,13,MV,*),-,*,submeter,a,um,corpo,o,que,0,estar,*
124078,15,2885,5110,1,agora,agora,ADV,-,14,ADVL,(ADVP*),-,*,submeter,a,um,corpo,o,que,0,estar,*
124079,16,2885,5110,1,como,como,ADV,-,14,KOMP<,(ACL*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124080,17,2885,5110,1,reflexão,reflexão,N,F|S,16,SC,(NP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124081,18,2885,5110,1,sobre,sobre,PRP,-,17,N<,(PP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124082,19,2885,5110,1,uma,um,ART,F|S,20,>N,(NP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124083,20,2885,5110,1,realidade,realidade,N,F|S,18,P<,*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124084,21,2885,5110,1,em,em,PRP,-,25,ADVL,(FCL(PP*,-,*,submeter,a,um,corpo,o,que,0,estar,*
124085,22,2885,5110,1,que,que,PRON-INDP,F|S,21,P<,(NP*)),-,*,submeter,a,um,corpo,o,que,0,estar,*
124086,23,2885,5110,1,os,o,ART,M|P,24,>N,(NP*,-,(A1*,submeter,a,um,corpo,o,que,0,estar,A1
124087,24,2885,5110,1,corpos,corpo,N,M|P,25,SUBJ,*),-,*),submeter,a,um,corpo,o,que,0,estar,A1
124088,25,2885,5110,1,estão,estar,V-FIN,PR|3P|IND,20,N<,(VP*),estar,(V*),submeter,a,um,corpo,o,que,1,estar,V
124089,26,2885,5110,1,submetidos,submeter,V-PCP,M|P,25,SC,(ICL(VP*),-,(A2*,submeter,a,um,corpo,o,que,1,estar,A2
124090,27,2885,5110,1,a,a,PRP,-,26,PIV,(PP*,-,*,submeter,a,um,corpo,o,que,1,estar,A2
124091,28,2885,5110,1,um,um,ART,M|S,29,>N,(NP*,-,*,submeter,a,um,corpo,o,que,1,estar,A2
124092,29,2885,5110,1,trabalho,trabalho,N,M|S,27,P<,*,-,*,submeter,a,um,corpo,o,que,1,estar,A2
124093,30,2885,5110,1,de,de,PRP,-,29,N<,(PP*,-,*,submeter,a,um,corpo,o,que,1,estar,A2
124094,31,2885,5110,1,transformação,transformação,N,F|S,30,P<,(NP*),-,*,submeter,a,um,corpo,o,que,1,estar,A2
124095,32,2885,5110,1,que,que,PRON-INDP,M/F|S,30,SUBJ,(NP*),-,*,submeter,a,um,corpo,o,que,1,estar,A2
124096,33,2885,5110,1,realça,realçar,V-FIN,PR|3S|IND,30,P,(VP*),-,*,submeter,a,um,corpo,o,que,1,estar,A2
124097,34,2885,5110,1,o,o,ART,M|S,35,>N,(NP*,-,*,submeter,a,um,corpo,o,que,1,estar,A2
124098,35,2885,5110,1,sentido,sentido,N,M|S,30,ACC,*,-,*,submeter,a,um,corpo,o,que,1,estar,A2
124099,36,2885,5110,1,trágico,trágico,ADJ,M|S,35,N<,(ADJP*))))))))))),-,*),submeter,a,um,corpo,o,que,1,estar,A2
124100,37,2885,5110,1,.,-,PU,-,13,PU,*),-,*,submeter,a,um,corpo,o,que,1,estar,*
124101,1,2885,5111,2,As,o,ART,F|P,2,>N,(FCL(NP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124102,2,2885,5111,2,questões,questão,N,F|P,13,SUBJ,*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124103,3,2885,5111,2,colocadas,colocar,V-PCP,F|P,2,N<,(ICL(VP*),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124104,4,2885,5111,2,por,por,PRP,-,3,PASS,(PP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124105,5,2885,5111,2,a,o,ART,F|S,7,>N,(NP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124106,6,2885,5111,2,«,-,PU,-,7,PU,*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124107,7,2885,5111,2,body_art,body_art,N,F|S,4,P<,*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124108,8,2885,5111,2,»,-,PU,-,7,PU,*)),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124109,9,2885,5111,2,em,em,PRP,-,3,ADVL,(PP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124110,10,2885,5111,2,os,o,ART,M|P,11,>N,(NP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124111,11,2885,5111,2,anos,ano,N,M|P,9,P<,*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124112,12,2885,5111,2,60,60,NUM,M|P,11,N<,(ADJP*))))),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124113,13,2885,5111,2,foram,ser,V-FIN,PS/MQP|3P|IND,0,STA,(VP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124114,14,2885,5111,2,retomadas,retomar,V-PCP,F|P,13,MV,*),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124115,15,2885,5111,2,agora,agora,ADV,-,14,ADVL,(ADVP*),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124116,16,2885,5111,2,como,como,ADV,-,14,KOMP<,(ACL*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124117,17,2885,5111,2,reflexão,reflexão,N,F|S,16,SC,(NP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124118,18,2885,5111,2,sobre,sobre,PRP,-,17,N<,(PP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124119,19,2885,5111,2,uma,um,ART,F|S,20,>N,(NP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124120,20,2885,5111,2,realidade,realidade,N,F|S,18,P<,*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124121,21,2885,5111,2,em,em,PRP,-,25,ADVL,(FCL(PP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124122,22,2885,5111,2,que,que,PRON-INDP,F|S,21,P<,(NP*)),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124123,23,2885,5111,2,os,o,ART,M|P,24,>N,(NP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124124,24,2885,5111,2,corpos,corpo,N,M|P,25,SUBJ,*),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124125,25,2885,5111,2,estão,estar,V-FIN,PR|3P|IND,20,N<,(VP*),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124126,26,2885,5111,2,submetidos,submeter,V-PCP,M|P,25,SC,(ICL(VP*),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124127,27,2885,5111,2,a,a,PRP,-,26,PIV,(PP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124128,28,2885,5111,2,um,um,ART,M|S,29,>N,(NP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124129,29,2885,5111,2,trabalho,trabalho,N,M|S,27,P<,*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124130,30,2885,5111,2,de,de,PRP,-,29,N<,(PP*,-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124131,31,2885,5111,2,transformação,transformação,N,F|S,30,P<,(NP*),-,*,o,sentido,trágico,que,transformação,de,0,realçar,*
124132,32,2885,5111,2,que,que,PRON-INDP,M/F|S,30,SUBJ,(NP*),-,(A0*),o,sentido,trágico,que,transformação,de,0,realçar,A0
124133,33,2885,5111,2,realça,realçar,V-FIN,PR|3S|IND,30,P,(VP*),realçar,(V*),o,sentido,trágico,que,transformação,de,1,realçar,V
124134,34,2885,5111,2,o,o,ART,M|S,35,>N,(NP*,-,(A1*,o,sentido,trágico,que,transformação,de,1,realçar,A1
124135,35,2885,5111,2,sentido,sentido,N,M|S,30,ACC,*,-,*,o,sentido,trágico,que,transformação,de,1,realçar,A1
124136,36,2885,5111,2,trágico,trágico,ADJ,M|S,35,N<,(ADJP*))))))))))),-,*),o,sentido,trágico,que,transformação,de,1,realçar,A1
124137,37,2885,5111,2,.,-,PU,-,13,PU,*),-,*,o,sentido,trágico,que,transformação,de,1,realçar,*
124138,1,2886,5112,0,«,-,PU,-,4,PU,(CU(FCL*,-,*,um,efeito,direto,-,-,-,0,ter,*
124139,2,2886,5112,0,O,o,ART,M|S,3,>N,(NP*,-,(A0*,um,efeito,direto,-,-,-,0,ter,A0
124140,3,2886,5112,0,vídeo,vídeo,N,M|S,4,SUBJ,*),-,*),um,efeito,direto,-,-,-,0,ter,A0
124141,4,2886,5112,0,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,um,efeito,direto,-,-,-,0,ter,*
124142,5,2886,5112,0,uma,um,ART,F|S,6,>N,(NP*,-,*,um,efeito,direto,-,-,-,0,ter,*
124143,6,2886,5112,0,experiência,experiência,N,F|S,4,SC,*,-,*,um,efeito,direto,-,-,-,0,ter,*
124144,7,2886,5112,0,física,físico,ADJ,F|S,6,N<,(ADJP*))),-,*,um,efeito,direto,-,-,-,0,ter,*
124145,8,2886,5112,0,",",-,PU,-,4,PU,*,-,*,um,efeito,direto,-,-,-,0,ter,*
124146,9,2886,5112,0,(,-,PU,-,12,PU,(FCL*,-,*,um,efeito,direto,-,-,-,0,ter,*
124147,10,2886,5112,0,...,-,PU,-,12,PU,*,-,*,um,efeito,direto,-,-,-,0,ter,*
124148,11,2886,5112,0,),-,PU,-,12,PU,*,-,*,um,efeito,direto,-,-,-,0,ter,*
124149,12,2886,5112,0,tem,ter,V-FIN,PR|3S|IND,4,CJT,(VP*),ter,(V*),um,efeito,direto,-,-,-,1,ter,V
124150,13,2886,5112,0,um,um,ART,M|S,14,>N,(NP*,-,(A1*,um,efeito,direto,-,-,-,1,ter,A1
124151,14,2886,5112,0,efeito,efeito,N,M|S,12,ACC,*,-,*,um,efeito,direto,-,-,-,1,ter,A1
124152,15,2886,5112,0,direto,direto,ADJ,M|S,14,N<,(ADJP*)),-,*),um,efeito,direto,-,-,-,1,ter,A1
124153,16,2886,5112,0,em,em,PRP,-,12,ADVL,(PP*,-,(C-A1*,um,efeito,direto,-,-,-,1,ter,C-A1
124154,17,2886,5112,0,os,o,ART,M|P,18,>N,(NP*,-,*,um,efeito,direto,-,-,-,1,ter,C-A1
124155,18,2886,5112,0,corpos,corpo,N,M|P,16,P<,*,-,*,um,efeito,direto,-,-,-,1,ter,C-A1
124156,19,2886,5112,0,de,de,PRP,-,18,N<,(PP*,-,*,um,efeito,direto,-,-,-,1,ter,C-A1
124157,20,2886,5112,0,as,o,ART,F|P,21,>N,(NP*,-,*,um,efeito,direto,-,-,-,1,ter,C-A1
124158,21,2886,5112,0,pessoas,pessoa,N,F|P,19,P<,*))))),-,*),um,efeito,direto,-,-,-,1,ter,C-A1
124159,22,2886,5112,0,.,-,PU,-,4,PU,*),-,*,um,efeito,direto,-,-,-,1,ter,*
124160,1,2887,5113,0,O,o,ART,M|S,2,>N,(FCL(NP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,0,tocar,*
124161,2,2887,5113,0,vídeo,vídeo,N,M|S,3,SUBJ,*),-,*,o,pessoa,diretamente,para,poderoso,instrumento,0,tocar,*
124162,3,2887,5113,0,pode,poder,V-FIN,PR|3S|IND,0,STA,(VP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,0,tocar,*
124163,4,2887,5113,0,ser,ser,V-INF,-,3,MV,*),-,*,o,pessoa,diretamente,para,poderoso,instrumento,0,tocar,*
124164,5,2887,5113,0,um,um,ART,M|S,6,>N,(NP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,0,tocar,*
124165,6,2887,5113,0,instrumento,instrumento,N,M|S,4,SC,*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,0,tocar,*
124166,7,2887,5113,0,poderoso,poderoso,ADJ,M|S,6,N<,(ADJP*),-,*,o,pessoa,diretamente,para,poderoso,instrumento,0,tocar,*
124167,8,2887,5113,0,para,para,PRP,-,6,N<,(PP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,0,tocar,*
124168,9,2887,5113,0,tocar,tocar,V-INF,-,8,P<,(ICL(VP*),tocar,(V*),o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,V
124169,10,2887,5113,0,as,o,ART,F|P,11,>N,(NP*,-,(A1*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,A1
124170,11,2887,5113,0,pessoas,pessoa,N,F|P,9,ACC,*),-,*),o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,A1
124171,12,2887,5113,0,diretamente,diretamente,ADV,-,9,ADVL,(ADVP*),-,(AM-MNR*),o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-MNR
124172,13,2887,5113,0,",",-,PU,-,9,PU,*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,*
124173,14,2887,5113,0,em,em,PRP,-,9,ADVL,(PP*,-,(AM-LOC*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124174,15,2887,5113,0,a,o,ART,F|S,16,>N,(NP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124175,16,2887,5113,0,percepção,percepção,N,F|S,14,P<,*)),-,*),o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124176,17,2887,5113,0,",",-,PU,-,9,PU,*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,*
124177,18,2887,5113,0,em,em,PRP,-,9,ADVL,(PP*,-,(AM-LOC*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124178,19,2887,5113,0,áreas,área,N,F|P,18,P<,(NP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124179,20,2887,5113,0,que,que,PRON-INDP,F|P,25,ACC,(FCL(NP*),-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124180,21,2887,5113,0,a,o,ART,F|S,22,>N,(NP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124181,22,2887,5113,0,cultura,cultura,N,F|S,25,SUBJ,*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124182,23,2887,5113,0,ocidental,ocidental,ADJ,F|S,22,N<,(ADJP*)),-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124183,24,2887,5113,0,não,não,ADV,-,25,ADVL,(ADVP*),-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124184,25,2887,5113,0,leva,levar,V-FIN,PR|3S|IND,19,N<,(VP*),-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124185,26,2887,5113,0,em_conta,em_conta,ADV,-,25,ADVL,(ADVP*),-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124186,27,2887,5113,0,como,como,ADV,-,25,ADVL,(ACL*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124187,28,2887,5113,0,um,um,ART,M|S,29,>N,(NP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124188,29,2887,5113,0,caminho,caminho,N,M|S,27,SUBJ,*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124189,30,2887,5113,0,para,para,PRP,-,29,N<,(PP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124190,31,2887,5113,0,o,o,ART,M|S,32,>N,(NP*,-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124191,32,2887,5113,0,conhecimento,conhecimento,N,M|S,30,P<,*)))))))))),-,*),o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,AM-LOC
124192,33,2887,5113,0,.,-,PU,-,3,PU,*),-,*,o,pessoa,diretamente,para,poderoso,instrumento,1,tocar,*
124193,1,2887,5114,1,O,o,ART,M|S,2,>N,(FCL(NP*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124194,2,2887,5114,1,vídeo,vídeo,N,M|S,3,SUBJ,*),-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124195,3,2887,5114,1,pode,poder,V-FIN,PR|3S|IND,0,STA,(VP*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124196,4,2887,5114,1,ser,ser,V-INF,-,3,MV,*),-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124197,5,2887,5114,1,um,um,ART,M|S,6,>N,(NP*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124198,6,2887,5114,1,instrumento,instrumento,N,M|S,4,SC,*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124199,7,2887,5114,1,poderoso,poderoso,ADJ,M|S,6,N<,(ADJP*),-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124200,8,2887,5114,1,para,para,PRP,-,6,N<,(PP*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124201,9,2887,5114,1,tocar,tocar,V-INF,-,8,P<,(ICL(VP*),-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124202,10,2887,5114,1,as,o,ART,F|P,11,>N,(NP*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124203,11,2887,5114,1,pessoas,pessoa,N,F|P,9,ACC,*),-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124204,12,2887,5114,1,diretamente,diretamente,ADV,-,9,ADVL,(ADVP*),-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124205,13,2887,5114,1,",",-,PU,-,9,PU,*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124206,14,2887,5114,1,em,em,PRP,-,9,ADVL,(PP*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124207,15,2887,5114,1,a,o,ART,F|S,16,>N,(NP*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124208,16,2887,5114,1,percepção,percepção,N,F|S,14,P<,*)),-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124209,17,2887,5114,1,",",-,PU,-,9,PU,*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124210,18,2887,5114,1,em,em,PRP,-,9,ADVL,(PP*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124211,19,2887,5114,1,áreas,área,N,F|P,18,P<,(NP*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,*
124212,20,2887,5114,1,que,que,PRON-INDP,F|P,25,ACC,(FCL(NP*),-,(A1*),em_conta,como,um,não,ocidental,cultura,0,levar,A1
124213,21,2887,5114,1,a,o,ART,F|S,22,>N,(NP*,-,(A0*,em_conta,como,um,não,ocidental,cultura,0,levar,A0
124214,22,2887,5114,1,cultura,cultura,N,F|S,25,SUBJ,*,-,*,em_conta,como,um,não,ocidental,cultura,0,levar,A0
124215,23,2887,5114,1,ocidental,ocidental,ADJ,F|S,22,N<,(ADJP*)),-,*),em_conta,como,um,não,ocidental,cultura,0,levar,A0
124216,24,2887,5114,1,não,não,ADV,-,25,ADVL,(ADVP*),-,(AM-NEG*),em_conta,como,um,não,ocidental,cultura,0,levar,AM-NEG
124217,25,2887,5114,1,leva,levar,V-FIN,PR|3S|IND,19,N<,(VP*),levar,(V*),em_conta,como,um,não,ocidental,cultura,1,levar,V
124218,26,2887,5114,1,em_conta,em_conta,ADV,-,25,ADVL,(ADVP*),-,(C-V*),em_conta,como,um,não,ocidental,cultura,1,levar,C-V
124219,27,2887,5114,1,como,como,ADV,-,25,ADVL,(ACL*,-,(A2*,em_conta,como,um,não,ocidental,cultura,1,levar,A2
124220,28,2887,5114,1,um,um,ART,M|S,29,>N,(NP*,-,*,em_conta,como,um,não,ocidental,cultura,1,levar,A2
124221,29,2887,5114,1,caminho,caminho,N,M|S,27,SUBJ,*,-,*,em_conta,como,um,não,ocidental,cultura,1,levar,A2
124222,30,2887,5114,1,para,para,PRP,-,29,N<,(PP*,-,*,em_conta,como,um,não,ocidental,cultura,1,levar,A2
124223,31,2887,5114,1,o,o,ART,M|S,32,>N,(NP*,-,*,em_conta,como,um,não,ocidental,cultura,1,levar,A2
124224,32,2887,5114,1,conhecimento,conhecimento,N,M|S,30,P<,*)))))))))),-,*),em_conta,como,um,não,ocidental,cultura,1,levar,A2
124225,33,2887,5114,1,.,-,PU,-,3,PU,*),-,*,em_conta,como,um,não,ocidental,cultura,1,levar,*
124226,1,2888,5115,0,Desde,desde,PRP,-,8,ADVL,(FCL(PP*,-,(AM-TMP*,através,de,o,ser,caminho,esse,0,fazer,AM-TMP
124227,2,2888,5115,0,a,o,ART,F|S,3,>N,(NP*,-,*,através,de,o,ser,caminho,esse,0,fazer,AM-TMP
124228,3,2888,5115,0,Idade_Média,Idade_Média,PROP,F|S,1,P<,*)),-,*),através,de,o,ser,caminho,esse,0,fazer,AM-TMP
124229,4,2888,5115,0,",",-,PU,-,7,PU,*,-,*,através,de,o,ser,caminho,esse,0,fazer,*
124230,5,2888,5115,0,esse,esse,PRON-DET,M|S,6,>N,(NP*,-,(A1*,através,de,o,ser,caminho,esse,0,fazer,A1
124231,6,2888,5115,0,caminho,caminho,N,M|S,7,SUBJ,*),-,*),através,de,o,ser,caminho,esse,0,fazer,A1
124232,7,2888,5115,0,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*,-,*,através,de,o,ser,caminho,esse,0,fazer,*
124233,8,2888,5115,0,feito,fazer,V-PCP,M|S,7,MV,*),fazer,(V*),através,de,o,ser,caminho,esse,1,fazer,V
124234,9,2888,5115,0,através,através,ADV,-,8,ADVL,(ADVP*,-,(AM-MNR*,através,de,o,ser,caminho,esse,1,fazer,AM-MNR
124235,10,2888,5115,0,de,de,PRP,-,9,A<,(CU(PP*,-,*,através,de,o,ser,caminho,esse,1,fazer,AM-MNR
124236,11,2888,5115,0,o,o,ART,M|S,12,>N,(NP*,-,*,através,de,o,ser,caminho,esse,1,fazer,AM-MNR
124237,12,2888,5115,0,intelecto,intelecto,N,M|S,10,P<,*)),-,*,através,de,o,ser,caminho,esse,1,fazer,AM-MNR
124238,13,2888,5115,0,e,e,CONJ-C,-,10,CO,*,-,*,através,de,o,ser,caminho,esse,1,fazer,AM-MNR
124239,14,2888,5115,0,não,não,ADV,-,15,>P,(PP*,-,*,através,de,o,ser,caminho,esse,1,fazer,AM-MNR
124240,15,2888,5115,0,de,de,PRP,-,10,CJT,*,-,*,através,de,o,ser,caminho,esse,1,fazer,AM-MNR
124241,16,2888,5115,0,o,o,ART,M|S,17,>N,(NP*,-,*,através,de,o,ser,caminho,esse,1,fazer,AM-MNR
124242,17,2888,5115,0,corpo,corpo,N,M|S,15,P<,*)))),-,*),através,de,o,ser,caminho,esse,1,fazer,AM-MNR
124243,18,2888,5115,0,.,-,PU,-,7,PU,*),-,*,através,de,o,ser,caminho,esse,1,fazer,*
124244,1,2889,5116,0,O,o,ART,M|S,2,>N,(FCL(FCL(NP*,-,(A1*,-,-,dizer,ser,corpo,o,0,negligenciar,A1
124245,2,2889,5116,0,corpo,corpo,N,M|S,3,SUBJ,*),-,*),-,-,dizer,ser,corpo,o,0,negligenciar,A1
124246,3,2889,5116,0,foi,ser,V-FIN,PS|3S|IND,7,ACC,(VP*,-,*,-,-,dizer,ser,corpo,o,0,negligenciar,*
124247,4,2889,5116,0,negligenciado,negligenciar,V-PCP,M|S,3,MV,*)),negligenciar,(V*),-,-,dizer,ser,corpo,o,1,negligenciar,V
124248,5,2889,5116,0,»,-,PU,-,7,PU,*,-,*,-,-,dizer,ser,corpo,o,1,negligenciar,*
