INDEX,ID,S,P,P_S,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG,CTX_P+1,CTX_P+2,CTX_P+3,CTX_P-1,CTX_P-2,CTX_P-3,M_R,PRED_1,T
136348,4,3208,5679,2,uma,um,ART,F|S,5,>N,(NP*,-,*,antes,-,-,não,eu,que,0,conhecer,*
136349,5,3208,5679,2,oportunidade,oportunidade,N,F|S,3,SC,*,-,*,antes,-,-,não,eu,que,0,conhecer,*
136350,6,3208,5679,2,de,de,PRP,-,5,N<,(PP*,-,*,antes,-,-,não,eu,que,0,conhecer,*
136351,7,3208,5679,2,esclarecer,esclarecer,V-INF,-,6,P<,(ICL(VP*),-,*,antes,-,-,não,eu,que,0,conhecer,*
136352,8,3208,5679,2,muitos,muito,PRON-DET,M|P,9,>N,(NP*,-,*,antes,-,-,não,eu,que,0,conhecer,*
136353,9,3208,5679,2,pontos,ponto,N,M|P,7,ACC,*,-,*,antes,-,-,não,eu,que,0,conhecer,*
136354,10,3208,5679,2,que,que,PRON-INDP,M|P,13,ACC,(FCL(NP*),-,(A1*),antes,-,-,não,eu,que,0,conhecer,A1
136355,11,3208,5679,2,eu,eu,PRON-PERS,M|1S|NOM,13,SUBJ,(NP*),-,(A0*),antes,-,-,não,eu,que,0,conhecer,A0
136356,12,3208,5679,2,não,não,ADV,-,13,ADVL,(ADVP*),-,(AM-NEG*),antes,-,-,não,eu,que,0,conhecer,AM-NEG
136357,13,3208,5679,2,conhecia,conhecer,V-FIN,IMPF|1S|IND,9,N<,(VP*),conhecer,(V*),antes,-,-,não,eu,que,1,conhecer,V
136358,14,3208,5679,2,antes,antes,ADV,-,13,ADVL,(ADVP*)))))),-,(AM-TMP*),antes,-,-,não,eu,que,1,conhecer,AM-TMP
136359,15,3208,5679,2,.,-,PU,-,3,PU,*),-,*,antes,-,-,não,eu,que,1,conhecer,*
136360,1,3209,5680,0,Mesmo,mesmo,ADV,-,11,ADVL,(FCL(PP*,-,*,seu,explicação,sobre,mesmo,-,-,0,entender,*
136361,2,3209,5680,0,entendendo,entender,V-GER,-,1,P<,(FCL(VP*),entender,(V*),seu,explicação,sobre,mesmo,-,-,1,entender,V
136362,3,3209,5680,0,suas,seu,PRON-DET,F|P,4,>N,(NP*,-,(A1*,seu,explicação,sobre,mesmo,-,-,1,entender,A1
136363,4,3209,5680,0,explicações,explicação,N,F|P,2,ACC,*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,A1
136364,5,3209,5680,0,sobre,sobre,PRP,-,4,N<,(PP*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,A1
136365,6,3209,5680,0,o,o,ART,M|S,7,>N,(NP*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,A1
136366,7,3209,5680,0,programa,programa,N,M|S,5,P<,*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,A1
136367,8,3209,5680,0,de,de,PRP,-,7,N<,(PP*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,A1
136368,9,3209,5680,0,governo,governo,N,M|S,8,P<,(NP*))))))),-,*),seu,explicação,sobre,mesmo,-,-,1,entender,A1
136369,10,3209,5680,0,",",-,PU,-,11,PU,*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136370,11,3209,5680,0,entendo,entender,V-FIN,PR|1S|IND,0,STA,(VP*),-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136371,12,3209,5680,0,que,que,CONJ-S,-,14,SUB,(FCL*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136372,13,3209,5680,0,ele,ele,PRON-PERS,M|3S|NOM,14,SUBJ,(NP*),-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136373,14,3209,5680,0,tinha,ter,V-FIN,IMPF|3S|IND,11,ACC,(VP*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136374,15,3209,5680,0,que,que,CONJ-S,-,14,PRT-AUX,*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136375,16,3209,5680,0,ter,ter,V-INF,-,14,MV,*),-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136376,17,3209,5680,0,um,um,ART,M|S,18,>N,(NP*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136377,18,3209,5680,0,programa,programa,N,M|S,16,ACC,*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136378,19,3209,5680,0,de,de,PRP,-,18,N<,(PP*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136379,20,3209,5680,0,governo,governo,N,M|S,19,P<,(NP*)),-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136380,21,3209,5680,0,",",-,PU,-,18,PU,*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136381,22,3209,5680,0,que,que,PRON-INDP,M|S,23,SUBJ,(FCL(NP*),-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136382,23,3209,5680,0,vai,ir,V-FIN,PR|3S|IND,18,N<PRED,(VP*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136383,24,3209,5680,0,dar,dar,V-INF,-,23,MV,*),-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136384,25,3209,5680,0,um,um,ART,M|S,26,>N,(NP*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136385,26,3209,5680,0,meio,meio,N,M|S,24,ACC,*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136386,27,3209,5680,0,de,de,PRP,-,26,N<,(PP*,-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136387,28,3209,5680,0,cobrar,cobrar,V-INF,-,27,P<,(ICL(VP*),-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136388,29,3209,5680,0,depois,depois,ADV,-,28,ADVL,(ADVP*))))))),-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136389,30,3209,5680,0,.,-,PU,-,11,PU,*),-,*,seu,explicação,sobre,mesmo,-,-,1,entender,*
136390,1,3209,5681,1,Mesmo,mesmo,ADV,-,11,ADVL,(FCL(PP*,-,(AM-ADV*,que,ele,ter,-,governo,de,0,entender,AM-ADV
136391,2,3209,5681,1,entendendo,entender,V-GER,-,1,P<,(FCL(VP*),-,*,que,ele,ter,-,governo,de,0,entender,AM-ADV
136392,3,3209,5681,1,suas,seu,PRON-DET,F|P,4,>N,(NP*,-,*,que,ele,ter,-,governo,de,0,entender,AM-ADV
136393,4,3209,5681,1,explicações,explicação,N,F|P,2,ACC,*,-,*,que,ele,ter,-,governo,de,0,entender,AM-ADV
136394,5,3209,5681,1,sobre,sobre,PRP,-,4,N<,(PP*,-,*,que,ele,ter,-,governo,de,0,entender,AM-ADV
136395,6,3209,5681,1,o,o,ART,M|S,7,>N,(NP*,-,*,que,ele,ter,-,governo,de,0,entender,AM-ADV
136396,7,3209,5681,1,programa,programa,N,M|S,5,P<,*,-,*,que,ele,ter,-,governo,de,0,entender,AM-ADV
136397,8,3209,5681,1,de,de,PRP,-,7,N<,(PP*,-,*,que,ele,ter,-,governo,de,0,entender,AM-ADV
136398,9,3209,5681,1,governo,governo,N,M|S,8,P<,(NP*))))))),-,*),que,ele,ter,-,governo,de,0,entender,AM-ADV
136399,10,3209,5681,1,",",-,PU,-,11,PU,*,-,*,que,ele,ter,-,governo,de,0,entender,*
136400,11,3209,5681,1,entendo,entender,V-FIN,PR|1S|IND,0,STA,(VP*),entender,(V*),que,ele,ter,-,governo,de,1,entender,V
136401,12,3209,5681,1,que,que,CONJ-S,-,14,SUB,(FCL*,-,(A1*,que,ele,ter,-,governo,de,1,entender,A1
136402,13,3209,5681,1,ele,ele,PRON-PERS,M|3S|NOM,14,SUBJ,(NP*),-,*,que,ele,ter,-,governo,de,1,entender,A1
136403,14,3209,5681,1,tinha,ter,V-FIN,IMPF|3S|IND,11,ACC,(VP*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136404,15,3209,5681,1,que,que,CONJ-S,-,14,PRT-AUX,*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136405,16,3209,5681,1,ter,ter,V-INF,-,14,MV,*),-,*,que,ele,ter,-,governo,de,1,entender,A1
136406,17,3209,5681,1,um,um,ART,M|S,18,>N,(NP*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136407,18,3209,5681,1,programa,programa,N,M|S,16,ACC,*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136408,19,3209,5681,1,de,de,PRP,-,18,N<,(PP*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136409,20,3209,5681,1,governo,governo,N,M|S,19,P<,(NP*)),-,*,que,ele,ter,-,governo,de,1,entender,A1
136410,21,3209,5681,1,",",-,PU,-,18,PU,*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136411,22,3209,5681,1,que,que,PRON-INDP,M|S,23,SUBJ,(FCL(NP*),-,*,que,ele,ter,-,governo,de,1,entender,A1
136412,23,3209,5681,1,vai,ir,V-FIN,PR|3S|IND,18,N<PRED,(VP*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136413,24,3209,5681,1,dar,dar,V-INF,-,23,MV,*),-,*,que,ele,ter,-,governo,de,1,entender,A1
136414,25,3209,5681,1,um,um,ART,M|S,26,>N,(NP*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136415,26,3209,5681,1,meio,meio,N,M|S,24,ACC,*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136416,27,3209,5681,1,de,de,PRP,-,26,N<,(PP*,-,*,que,ele,ter,-,governo,de,1,entender,A1
136417,28,3209,5681,1,cobrar,cobrar,V-INF,-,27,P<,(ICL(VP*),-,*,que,ele,ter,-,governo,de,1,entender,A1
136418,29,3209,5681,1,depois,depois,ADV,-,28,ADVL,(ADVP*))))))),-,*),que,ele,ter,-,governo,de,1,entender,A1
136419,30,3209,5681,1,.,-,PU,-,11,PU,*),-,*,que,ele,ter,-,governo,de,1,entender,*
136420,1,3209,5682,2,Mesmo,mesmo,ADV,-,11,ADVL,(FCL(PP*,-,*,um,programa,de,que,ter,ele,0,ter,*
136421,2,3209,5682,2,entendendo,entender,V-GER,-,1,P<,(FCL(VP*),-,*,um,programa,de,que,ter,ele,0,ter,*
136422,3,3209,5682,2,suas,seu,PRON-DET,F|P,4,>N,(NP*,-,*,um,programa,de,que,ter,ele,0,ter,*
136423,4,3209,5682,2,explicações,explicação,N,F|P,2,ACC,*,-,*,um,programa,de,que,ter,ele,0,ter,*
136424,5,3209,5682,2,sobre,sobre,PRP,-,4,N<,(PP*,-,*,um,programa,de,que,ter,ele,0,ter,*
136425,6,3209,5682,2,o,o,ART,M|S,7,>N,(NP*,-,*,um,programa,de,que,ter,ele,0,ter,*
136426,7,3209,5682,2,programa,programa,N,M|S,5,P<,*,-,*,um,programa,de,que,ter,ele,0,ter,*
136427,8,3209,5682,2,de,de,PRP,-,7,N<,(PP*,-,*,um,programa,de,que,ter,ele,0,ter,*
136428,9,3209,5682,2,governo,governo,N,M|S,8,P<,(NP*))))))),-,*,um,programa,de,que,ter,ele,0,ter,*
136429,10,3209,5682,2,",",-,PU,-,11,PU,*,-,*,um,programa,de,que,ter,ele,0,ter,*
136430,11,3209,5682,2,entendo,entender,V-FIN,PR|1S|IND,0,STA,(VP*),-,*,um,programa,de,que,ter,ele,0,ter,*
136431,12,3209,5682,2,que,que,CONJ-S,-,14,SUB,(FCL*,-,*,um,programa,de,que,ter,ele,0,ter,*
136432,13,3209,5682,2,ele,ele,PRON-PERS,M|3S|NOM,14,SUBJ,(NP*),-,(A0*),um,programa,de,que,ter,ele,0,ter,A0
136433,14,3209,5682,2,tinha,ter,V-FIN,IMPF|3S|IND,11,ACC,(VP*,-,*,um,programa,de,que,ter,ele,0,ter,*
136434,15,3209,5682,2,que,que,CONJ-S,-,14,PRT-AUX,*,-,*,um,programa,de,que,ter,ele,0,ter,*
136435,16,3209,5682,2,ter,ter,V-INF,-,14,MV,*),ter,(V*),um,programa,de,que,ter,ele,1,ter,V
136436,17,3209,5682,2,um,um,ART,M|S,18,>N,(NP*,-,(A1*,um,programa,de,que,ter,ele,1,ter,A1
136437,18,3209,5682,2,programa,programa,N,M|S,16,ACC,*,-,*,um,programa,de,que,ter,ele,1,ter,A1
136438,19,3209,5682,2,de,de,PRP,-,18,N<,(PP*,-,*,um,programa,de,que,ter,ele,1,ter,A1
136439,20,3209,5682,2,governo,governo,N,M|S,19,P<,(NP*)),-,*,um,programa,de,que,ter,ele,1,ter,A1
136440,21,3209,5682,2,",",-,PU,-,18,PU,*,-,*,um,programa,de,que,ter,ele,1,ter,A1
136441,22,3209,5682,2,que,que,PRON-INDP,M|S,23,SUBJ,(FCL(NP*),-,*,um,programa,de,que,ter,ele,1,ter,A1
136442,23,3209,5682,2,vai,ir,V-FIN,PR|3S|IND,18,N<PRED,(VP*,-,*,um,programa,de,que,ter,ele,1,ter,A1
136443,24,3209,5682,2,dar,dar,V-INF,-,23,MV,*),-,*,um,programa,de,que,ter,ele,1,ter,A1
136444,25,3209,5682,2,um,um,ART,M|S,26,>N,(NP*,-,*,um,programa,de,que,ter,ele,1,ter,A1
136445,26,3209,5682,2,meio,meio,N,M|S,24,ACC,*,-,*,um,programa,de,que,ter,ele,1,ter,A1
136446,27,3209,5682,2,de,de,PRP,-,26,N<,(PP*,-,*,um,programa,de,que,ter,ele,1,ter,A1
136447,28,3209,5682,2,cobrar,cobrar,V-INF,-,27,P<,(ICL(VP*),-,*,um,programa,de,que,ter,ele,1,ter,A1
136448,29,3209,5682,2,depois,depois,ADV,-,28,ADVL,(ADVP*))))))),-,*),um,programa,de,que,ter,ele,1,ter,A1
136449,30,3209,5682,2,.,-,PU,-,11,PU,*),-,*,um,programa,de,que,ter,ele,1,ter,*
136450,1,3209,5683,3,Mesmo,mesmo,ADV,-,11,ADVL,(FCL(PP*,-,*,um,meio,de,ir,que,-,0,dar,*
136451,2,3209,5683,3,entendendo,entender,V-GER,-,1,P<,(FCL(VP*),-,*,um,meio,de,ir,que,-,0,dar,*
136452,3,3209,5683,3,suas,seu,PRON-DET,F|P,4,>N,(NP*,-,*,um,meio,de,ir,que,-,0,dar,*
136453,4,3209,5683,3,explicações,explicação,N,F|P,2,ACC,*,-,*,um,meio,de,ir,que,-,0,dar,*
136454,5,3209,5683,3,sobre,sobre,PRP,-,4,N<,(PP*,-,*,um,meio,de,ir,que,-,0,dar,*
136455,6,3209,5683,3,o,o,ART,M|S,7,>N,(NP*,-,*,um,meio,de,ir,que,-,0,dar,*
136456,7,3209,5683,3,programa,programa,N,M|S,5,P<,*,-,*,um,meio,de,ir,que,-,0,dar,*
136457,8,3209,5683,3,de,de,PRP,-,7,N<,(PP*,-,*,um,meio,de,ir,que,-,0,dar,*
136458,9,3209,5683,3,governo,governo,N,M|S,8,P<,(NP*))))))),-,*,um,meio,de,ir,que,-,0,dar,*
136459,10,3209,5683,3,",",-,PU,-,11,PU,*,-,*,um,meio,de,ir,que,-,0,dar,*
136460,11,3209,5683,3,entendo,entender,V-FIN,PR|1S|IND,0,STA,(VP*),-,*,um,meio,de,ir,que,-,0,dar,*
136461,12,3209,5683,3,que,que,CONJ-S,-,14,SUB,(FCL*,-,*,um,meio,de,ir,que,-,0,dar,*
136462,13,3209,5683,3,ele,ele,PRON-PERS,M|3S|NOM,14,SUBJ,(NP*),-,*,um,meio,de,ir,que,-,0,dar,*
136463,14,3209,5683,3,tinha,ter,V-FIN,IMPF|3S|IND,11,ACC,(VP*,-,*,um,meio,de,ir,que,-,0,dar,*
136464,15,3209,5683,3,que,que,CONJ-S,-,14,PRT-AUX,*,-,*,um,meio,de,ir,que,-,0,dar,*
136465,16,3209,5683,3,ter,ter,V-INF,-,14,MV,*),-,*,um,meio,de,ir,que,-,0,dar,*
136466,17,3209,5683,3,um,um,ART,M|S,18,>N,(NP*,-,*,um,meio,de,ir,que,-,0,dar,*
136467,18,3209,5683,3,programa,programa,N,M|S,16,ACC,*,-,*,um,meio,de,ir,que,-,0,dar,*
136468,19,3209,5683,3,de,de,PRP,-,18,N<,(PP*,-,*,um,meio,de,ir,que,-,0,dar,*
136469,20,3209,5683,3,governo,governo,N,M|S,19,P<,(NP*)),-,*,um,meio,de,ir,que,-,0,dar,*
136470,21,3209,5683,3,",",-,PU,-,18,PU,*,-,*,um,meio,de,ir,que,-,0,dar,*
136471,22,3209,5683,3,que,que,PRON-INDP,M|S,23,SUBJ,(FCL(NP*),-,(A0*),um,meio,de,ir,que,-,0,dar,A0
136472,23,3209,5683,3,vai,ir,V-FIN,PR|3S|IND,18,N<PRED,(VP*,-,*,um,meio,de,ir,que,-,0,dar,*
136473,24,3209,5683,3,dar,dar,V-INF,-,23,MV,*),dar,(V*),um,meio,de,ir,que,-,1,dar,V
136474,25,3209,5683,3,um,um,ART,M|S,26,>N,(NP*,-,(A1*,um,meio,de,ir,que,-,1,dar,A1
136475,26,3209,5683,3,meio,meio,N,M|S,24,ACC,*,-,*,um,meio,de,ir,que,-,1,dar,A1
136476,27,3209,5683,3,de,de,PRP,-,26,N<,(PP*,-,*,um,meio,de,ir,que,-,1,dar,A1
136477,28,3209,5683,3,cobrar,cobrar,V-INF,-,27,P<,(ICL(VP*),-,*,um,meio,de,ir,que,-,1,dar,A1
136478,29,3209,5683,3,depois,depois,ADV,-,28,ADVL,(ADVP*))))))),-,*),um,meio,de,ir,que,-,1,dar,A1
136479,30,3209,5683,3,.,-,PU,-,11,PU,*),-,*,um,meio,de,ir,que,-,1,dar,*
136480,1,3209,5684,4,Mesmo,mesmo,ADV,-,11,ADVL,(FCL(PP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136481,2,3209,5684,4,entendendo,entender,V-GER,-,1,P<,(FCL(VP*),-,*,depois,-,-,de,meio,um,0,cobrar,*
136482,3,3209,5684,4,suas,seu,PRON-DET,F|P,4,>N,(NP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136483,4,3209,5684,4,explicações,explicação,N,F|P,2,ACC,*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136484,5,3209,5684,4,sobre,sobre,PRP,-,4,N<,(PP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136485,6,3209,5684,4,o,o,ART,M|S,7,>N,(NP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136486,7,3209,5684,4,programa,programa,N,M|S,5,P<,*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136487,8,3209,5684,4,de,de,PRP,-,7,N<,(PP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136488,9,3209,5684,4,governo,governo,N,M|S,8,P<,(NP*))))))),-,*,depois,-,-,de,meio,um,0,cobrar,*
136489,10,3209,5684,4,",",-,PU,-,11,PU,*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136490,11,3209,5684,4,entendo,entender,V-FIN,PR|1S|IND,0,STA,(VP*),-,*,depois,-,-,de,meio,um,0,cobrar,*
136491,12,3209,5684,4,que,que,CONJ-S,-,14,SUB,(FCL*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136492,13,3209,5684,4,ele,ele,PRON-PERS,M|3S|NOM,14,SUBJ,(NP*),-,*,depois,-,-,de,meio,um,0,cobrar,*
136493,14,3209,5684,4,tinha,ter,V-FIN,IMPF|3S|IND,11,ACC,(VP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136494,15,3209,5684,4,que,que,CONJ-S,-,14,PRT-AUX,*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136495,16,3209,5684,4,ter,ter,V-INF,-,14,MV,*),-,*,depois,-,-,de,meio,um,0,cobrar,*
136496,17,3209,5684,4,um,um,ART,M|S,18,>N,(NP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136497,18,3209,5684,4,programa,programa,N,M|S,16,ACC,*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136498,19,3209,5684,4,de,de,PRP,-,18,N<,(PP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136499,20,3209,5684,4,governo,governo,N,M|S,19,P<,(NP*)),-,*,depois,-,-,de,meio,um,0,cobrar,*
136500,21,3209,5684,4,",",-,PU,-,18,PU,*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136501,22,3209,5684,4,que,que,PRON-INDP,M|S,23,SUBJ,(FCL(NP*),-,*,depois,-,-,de,meio,um,0,cobrar,*
136502,23,3209,5684,4,vai,ir,V-FIN,PR|3S|IND,18,N<PRED,(VP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136503,24,3209,5684,4,dar,dar,V-INF,-,23,MV,*),-,*,depois,-,-,de,meio,um,0,cobrar,*
136504,25,3209,5684,4,um,um,ART,M|S,26,>N,(NP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136505,26,3209,5684,4,meio,meio,N,M|S,24,ACC,*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136506,27,3209,5684,4,de,de,PRP,-,26,N<,(PP*,-,*,depois,-,-,de,meio,um,0,cobrar,*
136507,28,3209,5684,4,cobrar,cobrar,V-INF,-,27,P<,(ICL(VP*),cobrar,(V*),depois,-,-,de,meio,um,1,cobrar,V
136508,29,3209,5684,4,depois,depois,ADV,-,28,ADVL,(ADVP*))))))),-,(AM-TMP*),depois,-,-,de,meio,um,1,cobrar,AM-TMP
136509,30,3209,5684,4,.,-,PU,-,11,PU,*),-,*,depois,-,-,de,meio,um,1,cobrar,*
136510,1,3210,5685,0,Um,um,ART,M|S,2,>N,(FCL(NP*,-,(A1*,um,planejamento,para,programa,um,-,0,ser,A1
136511,2,3210,5685,0,programa,programa,N,M|S,3,SUBJ,*),-,*),um,planejamento,para,programa,um,-,0,ser,A1
136512,3,3210,5685,0,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),ser,(V*),um,planejamento,para,programa,um,-,1,ser,V
136513,4,3210,5685,0,um,um,ART,M|S,5,>N,(NP*,-,(A2*,um,planejamento,para,programa,um,-,1,ser,A2
136514,5,3210,5685,0,planejamento,planejamento,N,M|S,3,SC,*,-,*,um,planejamento,para,programa,um,-,1,ser,A2
136515,6,3210,5685,0,para,para,PRP,-,5,N<,(PP*,-,*,um,planejamento,para,programa,um,-,1,ser,A2
136516,7,3210,5685,0,se,se,PRON-PERS,M/F|3S/P|ACC,8,SUBJ,(ICL(NP*),-,*,um,planejamento,para,programa,um,-,1,ser,A2
136517,8,3210,5685,0,atingir,atingir,V-INF,3S,6,P<,(VP*),-,*,um,planejamento,para,programa,um,-,1,ser,A2
136518,9,3210,5685,0,certas,certo,PRON-DET,F|P,10,>N,(NP*,-,*,um,planejamento,para,programa,um,-,1,ser,A2
136519,10,3210,5685,0,metas,meta,N,F|P,8,ACC,*)))),-,*),um,planejamento,para,programa,um,-,1,ser,A2
136520,11,3210,5685,0,.,-,PU,-,3,PU,*),-,*,um,planejamento,para,programa,um,-,1,ser,*
136521,1,3210,5686,1,Um,um,ART,M|S,2,>N,(FCL(NP*,-,*,certo,meta,-,se,para,planejamento,0,atingir,*
136522,2,3210,5686,1,programa,programa,N,M|S,3,SUBJ,*),-,*,certo,meta,-,se,para,planejamento,0,atingir,*
136523,3,3210,5686,1,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,certo,meta,-,se,para,planejamento,0,atingir,*
136524,4,3210,5686,1,um,um,ART,M|S,5,>N,(NP*,-,*,certo,meta,-,se,para,planejamento,0,atingir,*
136525,5,3210,5686,1,planejamento,planejamento,N,M|S,3,SC,*,-,*,certo,meta,-,se,para,planejamento,0,atingir,*
136526,6,3210,5686,1,para,para,PRP,-,5,N<,(PP*,-,*,certo,meta,-,se,para,planejamento,0,atingir,*
136527,7,3210,5686,1,se,se,PRON-PERS,M/F|3S/P|ACC,8,SUBJ,(ICL(NP*),-,(A0*),certo,meta,-,se,para,planejamento,0,atingir,A0
136528,8,3210,5686,1,atingir,atingir,V-INF,3S,6,P<,(VP*),atingir,(V*),certo,meta,-,se,para,planejamento,1,atingir,V
136529,9,3210,5686,1,certas,certo,PRON-DET,F|P,10,>N,(NP*,-,(A1*,certo,meta,-,se,para,planejamento,1,atingir,A1
136530,10,3210,5686,1,metas,meta,N,F|P,8,ACC,*)))),-,*),certo,meta,-,se,para,planejamento,1,atingir,A1
136531,11,3210,5686,1,.,-,PU,-,3,PU,*),-,*,certo,meta,-,se,para,planejamento,1,atingir,*
136532,1,3211,5687,0,A,o,ART,F|S,2,>N,(FCL(NP*,-,(A0*,o,impressão,de,poder,programa,um,0,dar,A0
136533,2,3211,5687,0,falta,falta,N,F|S,6,SUBJ,*,-,*,o,impressão,de,poder,programa,um,0,dar,A0
136534,3,3211,5687,0,de,de,PRP,-,2,N<ARGO,(PP*,-,*,o,impressão,de,poder,programa,um,0,dar,A0
136535,4,3211,5687,0,um,um,ART,M|S,5,>N,(NP*,-,*,o,impressão,de,poder,programa,um,0,dar,A0
136536,5,3211,5687,0,programa,programa,N,M|S,3,P<,*))),-,*),o,impressão,de,poder,programa,um,0,dar,A0
136537,6,3211,5687,0,poderia,poder,V-FIN,COND|3S,0,STA,(VP*,-,*,o,impressão,de,poder,programa,um,0,dar,*
136538,7,3211,5687,0,dar,dar,V-INF,-,6,MV,*),dar,(V*),o,impressão,de,poder,programa,um,1,dar,V
136539,8,3211,5687,0,a,o,ART,F|S,9,>N,(NP*,-,(A1*,o,impressão,de,poder,programa,um,1,dar,A1
136540,9,3211,5687,0,impressão,impressão,N,F|S,7,ACC,*,-,*,o,impressão,de,poder,programa,um,1,dar,A1
136541,10,3211,5687,0,de,de,PRP,-,9,N<,(PP*,-,*,o,impressão,de,poder,programa,um,1,dar,A1
136542,11,3211,5687,0,não,não,ADV,-,12,ADVL,(ICL(ADVP*),-,*,o,impressão,de,poder,programa,um,1,dar,A1
136543,12,3211,5687,0,ter,ter,V-INF,-,10,P<,(VP*),-,*,o,impressão,de,poder,programa,um,1,dar,A1
136544,13,3211,5687,0,metas,meta,N,F|P,12,ACC,(NP*)))),-,*),o,impressão,de,poder,programa,um,1,dar,A1
136545,14,3211,5687,0,.,-,PU,-,6,PU,*),-,*,o,impressão,de,poder,programa,um,1,dar,*
136546,1,3211,5688,1,A,o,ART,F|S,2,>N,(FCL(NP*,-,*,meta,-,-,não,de,impressão,0,ter,*
136547,2,3211,5688,1,falta,falta,N,F|S,6,SUBJ,*,-,*,meta,-,-,não,de,impressão,0,ter,*
136548,3,3211,5688,1,de,de,PRP,-,2,N<ARGO,(PP*,-,*,meta,-,-,não,de,impressão,0,ter,*
136549,4,3211,5688,1,um,um,ART,M|S,5,>N,(NP*,-,*,meta,-,-,não,de,impressão,0,ter,*
136550,5,3211,5688,1,programa,programa,N,M|S,3,P<,*))),-,*,meta,-,-,não,de,impressão,0,ter,*
136551,6,3211,5688,1,poderia,poder,V-FIN,COND|3S,0,STA,(VP*,-,*,meta,-,-,não,de,impressão,0,ter,*
136552,7,3211,5688,1,dar,dar,V-INF,-,6,MV,*),-,*,meta,-,-,não,de,impressão,0,ter,*
136553,8,3211,5688,1,a,o,ART,F|S,9,>N,(NP*,-,*,meta,-,-,não,de,impressão,0,ter,*
136554,9,3211,5688,1,impressão,impressão,N,F|S,7,ACC,*,-,*,meta,-,-,não,de,impressão,0,ter,*
136555,10,3211,5688,1,de,de,PRP,-,9,N<,(PP*,-,*,meta,-,-,não,de,impressão,0,ter,*
136556,11,3211,5688,1,não,não,ADV,-,12,ADVL,(ICL(ADVP*),-,(AM-NEG*),meta,-,-,não,de,impressão,0,ter,AM-NEG
136557,12,3211,5688,1,ter,ter,V-INF,-,10,P<,(VP*),ter,(V*),meta,-,-,não,de,impressão,1,ter,V
136558,13,3211,5688,1,metas,meta,N,F|P,12,ACC,(NP*)))),-,(A1*),meta,-,-,não,de,impressão,1,ter,A1
